state	precisionMatrix11	precisionMatrix12	precisionMatrix21	precisionMatrix22
12580000	0.263774678799804	-0.0662681020702421	-0.0662681020702421	0.0386462084888038
12590000	0.709501336034889	0.00997536337201912	0.00997536337201912	0.0274024754064313
12600000	0.123034333885389	-0.0305000872537627	-0.0305000872537627	0.0280255303878343
12610000	0.224202357815247	-0.0536127010733252	-0.0536127010733252	0.0454220886094478
12620000	0.423873604760646	-0.0976569130798218	-0.0976569130798218	0.0453122255345219
12630000	0.68010901388073	-0.100533328190128	-0.100533328190128	0.0503525010709209
12640000	0.147591710842746	0.000244678176476362	0.000244678176476362	0.0262165158168006
12650000	0.0734249356354931	-0.0286275349514231	-0.0286275349514231	0.0404323194839855
12660000	0.233753244155623	-0.0526917895725131	-0.0526917895725131	0.0289789480066233
12670000	0.290161518562658	-0.0501631236407742	-0.0501631236407742	0.0358543989646514
12680000	0.361678654540131	-0.0751689391399075	-0.0751689391399075	0.0437983712151861
12690000	0.258319820506722	-0.0427786331013953	-0.0427786331013953	0.0355931774117495
12700000	0.228170553479132	-0.0338362263832766	-0.0338362263832766	0.023296934819683
12710000	0.0975804608555428	-0.00106840893670537	-0.00106840893670537	0.0216071156359616
12720000	0.110393100490317	-0.0367620729485149	-0.0367620729485149	0.0445153541388319
12730000	0.176855894675733	-0.0224480088226434	-0.0224480088226434	0.0301007239080264
12740000	0.30331712342726	-0.0383700548569007	-0.0383700548569007	0.0197807812398899
12750000	0.134762845835351	-0.0686901659597477	-0.0686901659597477	0.0591851903090204
12760000	0.0892170732907119	-0.0226212892118423	-0.0226212892118423	0.0301238128174247
12770000	0.646249187573257	-0.10035218208194	-0.10035218208194	0.0456802021613066
12780000	0.669201668960403	-0.0695775091162069	-0.0695775091162069	0.0259481481093063
12790000	0.636372426280829	-0.0944648156863111	-0.0944648156863111	0.0379988002612891
12800000	0.656875836688884	-0.0829913910529667	-0.0829913910529667	0.0344894305081297
12810000	0.653466983849218	-0.122181077465074	-0.122181077465074	0.053465981628094
12820000	0.0846047504989201	-0.0253346260062447	-0.0253346260062447	0.0461458813145111
12830000	0.282379579267251	-0.0378559213869538	-0.0378559213869538	0.0318587073034743
12840000	0.285245675872125	-0.0250310452690524	-0.0250310452690524	0.0273121753347702
12850000	0.364576520065363	-0.0609137441161114	-0.0609137441161114	0.0335265489530243
12860000	0.162853805945841	-0.0708550525909672	-0.0708550525909672	0.0498313395475864
12870000	0.114696752440523	-0.0379296501142371	-0.0379296501142371	0.0393374132598584
12880000	0.199919315239318	-0.0230919853806928	-0.0230919853806928	0.0265086606289557
12890000	0.0516770250483818	-0.0148727770068911	-0.0148727770068911	0.0291245721890516
12900000	0.041710957092553	-0.0123344983995123	-0.0123344983995123	0.0210621474955063
12910000	0.0348704801451795	-0.0273902511878164	-0.0273902511878164	0.0460160068918739
12920000	0.0769739440073687	-0.0427475862955779	-0.0427475862955779	0.0532366874699828
12930000	0.187487232694722	-0.040961723307251	-0.040961723307251	0.0448147098285617
12940000	0.21139633005395	-0.0490048142242147	-0.0490048142242147	0.045136593306988
12950000	0.127000966406758	-0.0230903378676592	-0.0230903378676592	0.0266439831095157
12960000	0.320193514779663	-0.0799200054563268	-0.0799200054563268	0.0456086566589347
12970000	0.743205691980268	-0.0768946787166352	-0.0768946787166352	0.0319370434406169
12980000	1.36664199074929	-0.113011481050145	-0.113011481050145	0.0331919809875431
12990000	0.916498310804178	-0.0895251830635168	-0.0895251830635168	0.031806152461147
13000000	0.101345588606418	-0.0120835039042347	-0.0120835039042347	0.0286427518141223
13010000	0.109434942189465	0.00471704731088588	0.00471704731088588	0.0314518272915263
13020000	0.0912854834330807	-0.0281835512542887	-0.0281835512542887	0.0347323132096528
13030000	0.227753972281225	-0.056685614781646	-0.056685614781646	0.0340801645820728
13040000	0.153819768447444	-0.0339005557149103	-0.0339005557149103	0.0462582290328507
13050000	0.24915779319599	-0.0332754216478253	-0.0332754216478253	0.0231716986503879
13060000	0.060048506125428	-0.0271243107039406	-0.0271243107039406	0.0367857246837706
13070000	0.492251607666602	-0.0514152922746911	-0.0514152922746911	0.0266968837112633
13080000	0.474788161362487	-0.0708055053032815	-0.0708055053032815	0.0404292714541709
13090000	1.01218603524839	-0.130069692541551	-0.130069692541551	0.0379611250203047
13100000	0.30136439944978	-0.0478544659859674	-0.0478544659859674	0.0291571162806235
13110000	0.57082093737269	-0.0981040239314812	-0.0981040239314812	0.0363217371955522
13120000	0.323725176799366	-0.0540801273682253	-0.0540801273682253	0.0383006565069794
13130000	0.150818434342757	-0.04278808721221	-0.04278808721221	0.0461702093431543
13140000	0.18570453855689	-0.0501479496288204	-0.0501479496288204	0.0339037247149342
13150000	0.227379849480469	-0.0595156297279062	-0.0595156297279062	0.0374965392547297
13160000	0.382078457097414	-0.0509673908896911	-0.0509673908896911	0.0269885664628661
13170000	0.296043439151523	-0.0266560365449017	-0.0266560365449017	0.030951114678133
13180000	0.281606434133656	-0.0846236809055632	-0.0846236809055632	0.0512564066687102
13190000	0.107039645114312	-0.00225971503940106	-0.00225971503940106	0.0173709465365448
13200000	0.170015735599251	-0.0422486096844838	-0.0422486096844838	0.0361724762760831
13210000	0.153546247614687	-0.0611899833640932	-0.0611899833640932	0.0581130902613787
13220000	0.985134702207552	-0.0899806115467273	-0.0899806115467273	0.028989081097246
13230000	0.543106198801422	-0.0837622429841161	-0.0837622429841161	0.0397483969618826
13240000	0.132465288511855	-0.0348307000778395	-0.0348307000778395	0.033249881154931
13250000	0.102482841825082	-0.0052306547123365	-0.0052306547123365	0.0267132231798897
13260000	0.0362139752904419	-0.0262254360950875	-0.0262254360950875	0.040763161532784
13270000	0.0799642662532682	-0.0359335082973411	-0.0359335082973411	0.0441772157876099
13280000	0.42333475585295	-0.0394106316631074	-0.0394106316631074	0.0285698645723691
13290000	0.429910887747059	-0.107410890397424	-0.107410890397424	0.0577592955222972
13300000	0.600978814344878	-0.0714842726033185	-0.0714842726033185	0.03958229389014
13310000	0.528675983126052	-0.0763112642017856	-0.0763112642017856	0.0399813612994881
13320000	0.173375112658131	-0.0178837341760684	-0.0178837341760684	0.0315277705615392
13330000	0.27074365813172	-0.0529522084217866	-0.0529522084217866	0.0402862352082594
13340000	0.619992144052246	-0.0962981057988258	-0.0962981057988258	0.0354963966891649
13350000	1.21897337538858	-0.135201704697565	-0.135201704697565	0.0491145834758211
13360000	0.597118559409028	-0.0631177669464194	-0.0631177669464194	0.0313975914353592
13370000	0.652052640909428	-0.0501458129309657	-0.0501458129309657	0.031678649450394
13380000	0.699017958814877	-0.061295741867322	-0.061295741867322	0.032396138002725
13390000	0.757860277436701	-0.0670567955244537	-0.0670567955244537	0.0248439150323359
13400000	0.882810970224435	-0.105960756160849	-0.105960756160849	0.0417321905938239
13410000	0.296449385467396	-0.0667079669251585	-0.0667079669251585	0.0387502796120725
13420000	0.171343669548543	-0.0353297167578436	-0.0353297167578436	0.0326538963923449
13430000	0.543857830738425	-0.099244551812304	-0.099244551812304	0.0484792827448504
13440000	0.5581216126572	-0.13135773105952	-0.13135773105952	0.064172992329667
13450000	0.411989461587387	-0.0396142661162738	-0.0396142661162738	0.027491991804442
13460000	0.178616125446422	-0.0402555093364866	-0.0402555093364866	0.0352091641572621
13470000	0.429781835989562	-0.0884268111598446	-0.0884268111598446	0.0473618297488029
