state	type_with_type	type_with_flowers	flowers_with_type	flowers_with_flowers
15460000	5.25296902014093	9.76858418398106	9.76858418398106	57.5211837990883
15470000	14.6549615752815	13.7532057588691	13.753205758869	44.5563614990741
15480000	10.7667011613973	8.16857615485904	8.16857615485904	34.7827055609243
15490000	2.90882346622806	4.9516890033362	4.9516890033362	41.7162109972234
15500000	3.07055811283027	4.58516596791663	4.58516596791663	30.4165801425376
15510000	5.58313158486908	7.81135150247298	7.81135150247298	41.106251544328
15520000	2.6313083109019	6.72115943370867	6.72115943370867	54.054774770713
15530000	8.9546849935269	6.97016804977358	6.97016804977358	35.972254636504
15540000	6.12757577491855	6.73292364155519	6.73292364155519	39.6890511088167
15550000	4.1729810213913	10.7040115036831	10.7040115036831	49.0706063513951
15560000	1.37948566160867	3.95610855184232	3.95610855184232	35.835121284879
15570000	1.21222054890294	3.40542493166008	3.40542493166008	46.366148412503
15580000	5.20802753261494	5.12183004749203	5.12183004749203	41.1968787326284
15590000	3.14517805538073	10.4150543899525	10.4150543899525	62.3843479319984
15600000	2.06270711978196	4.6391776822941	4.6391776822941	39.6037022588299
15610000	3.47343498612576	8.76805847166854	8.76805847166854	44.7208892124746
15620000	3.05575719670242	7.41427986688073	7.41427986688073	45.9768691343336
15630000	5.58344936553968	5.61717646082811	5.61717646082811	31.5156431496747
15640000	1.49179043501672	4.74573504140448	4.74573504140448	49.8648054645739
15650000	6.98238941686563	5.20643653912446	5.20643653912446	34.9245182862747
15660000	4.88918119555174	5.69691649338676	5.69691649338676	42.4639704196375
15670000	5.89200055556303	6.03426849481302	6.03426849481302	34.7428934111775
15680000	28.2106337845624	20.3244620192796	20.3244620192796	50.4257497646754
15690000	14.7324229048768	14.6379360897286	14.6379360897286	34.301219064658
15700000	5.87050996606004	8.01685533517294	8.01685533517294	30.9858926668516
15710000	8.5572393641873	10.798429444141	10.798429444141	34.9473600591977
15720000	3.74298129767548	6.21866965464321	6.21866965464321	40.95323994193
15730000	2.60044693936807	6.72464534161945	6.72464534161945	40.4421482041449
15740000	0.99569475827705	3.23730734732614	3.23730734732614	52.2662833004899
15750000	15.8294238672758	9.49312850609322	9.49312850609323	29.7449014941827
15760000	3.4830203236841	2.56218095819698	2.56218095819698	40.0031504693511
15770000	1.1042429110078	1.99733910149028	1.99733910149028	49.4077295376323
15780000	1.4116260352871	4.94118778873035	4.94118778873035	52.6176739571952
15790000	1.33432771966288	3.74810588718248	3.74810588718248	51.9564750802525
15800000	3.7932933183405	4.71888768324826	4.71888768324826	39.8240723952902
