# BEAST v10.5.0
# Generated Thu May 21 13:44:42 PDT 2026 [seed=1779396255393]
# -window -working -options
state	posterior	prior	likelihood	precisionMatrix11	precisionMatrix12	precisionMatrix13	precisionMatrix21	precisionMatrix22	precisionMatrix23	precisionMatrix31	precisionMatrix32	precisionMatrix33
0	-255.8972012491106	3.6393376519144516	-259.53653890102504	0.05	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.05
10000	-195.90291280304095	2.892838068198	-198.79575087123894	0.09759188465265528	0.03597182129733821	-0.060925739439124646	0.03597182129733821	0.0366121978109031	-0.036463432510471176	-0.060925739439124646	-0.036463432510471176	0.06647344237902225
20000	-174.0103943336236	2.8275690315602064	-176.8379633651838	0.2330419216618253	0.0446140149630731	-0.11866135912294137	0.0446140149630731	0.030794611780303988	-0.032606714784714746	-0.11866135912294137	-0.032606714784714746	0.0891345999410148
30000	-166.72293812197057	3.0168354108128987	-169.73977353278346	0.2620060370644146	0.03398000478957413	-0.08064244822874707	0.03398000478957413	0.034306901091747756	-0.030489985394204062	-0.08064244822874707	-0.030489985394204062	0.0658548262710768
40000	-160.24291490018393	1.8999181583322868	-162.14283305851623	0.4294578893333918	0.09375384756731973	-0.15679879478294267	0.09375384756731973	0.04510358086391683	-0.05183146725537541	-0.15679879478294267	-0.05183146725537541	0.08923236643841868
50000	-151.95323979545554	1.8800158570478644	-153.8332556525034	0.5262233295463412	0.09327937877557668	-0.06408409604322009	0.09327937877557668	0.035588779014810154	-0.022184342729572964	-0.06408409604322009	-0.022184342729572964	0.03330991880115447
60000	-151.1194127885226	2.1255085545675945	-153.2449213430902	0.514233933723485	0.035153024514018895	-0.08339104085425038	0.035153024514018895	0.022892451744260075	-0.021537519584259104	-0.08339104085425038	-0.021537519584259104	0.048982441395194726
70000	-165.984096269381	2.565383836499813	-168.54948010588083	0.3765739168868061	0.05969353662808687	-0.07006304547392883	0.05969353662808687	0.031031431701137084	-0.01734990232028329	-0.07006304547392883	-0.01734990232028329	0.03410208576889476
80000	-149.84699857322335	2.4950683679218724	-152.34206694114522	0.49336560704064497	0.02994845723691367	-0.06711938822784015	0.02994845723691367	0.032672662872087824	-0.019858239410525093	-0.06711938822784015	-0.019858239410525093	0.04263710066052978
90000	-149.26344373555105	1.22647694553789	-150.48992068108893	0.6682272193110683	0.09416789789812118	-0.142278311431656	0.09416789789812118	0.03883772187121476	-0.02914282493073654	-0.142278311431656	-0.02914282493073654	0.05217946532932666
100000	-174.96150757601106	2.853472810652379	-177.81498038666345	0.30441178018383686	0.018901094845095688	-0.07477806889655131	0.018901094845095688	0.02423321835518787	-0.017486693419141337	-0.07477806889655131	-0.017486693419141337	0.04610740718706059
110000	-186.06316212228367	3.0777361699899446	-189.14089829227362	0.12213037457215453	0.05701783491282419	-0.06186978475223822	0.05701783491282419	0.0465351701964281	-0.041835484357317584	-0.06186978475223822	-0.041835484357317584	0.062048984430436084
120000	-183.94723229589562	3.157069781147675	-187.1043020770433	0.19688528308364645	0.05390139385135622	-0.0766985503928522	0.05390139385135622	0.0381632596825628	-0.034794574813302434	-0.0766985503928522	-0.034794574813302434	0.0686583373946886
130000	-177.17079549339164	2.6846811941670663	-179.8554766875587	0.19573377055818666	0.045507486948850345	-0.0744604914664562	0.045507486948850345	0.033661634222079635	-0.033284861074421065	-0.0744604914664562	-0.033284861074421065	0.053954694274146876
140000	-156.2303507322292	1.7772493669462834	-158.00760009917548	0.5409663849834007	0.03582228133031399	-0.07457910394628493	0.03582228133031399	0.023196231715892184	-0.020105724216937144	-0.07457910394628493	-0.020105724216937144	0.050777484540243
150000	-130.80018189632963	-1.233896255677807	-129.5662856406518	1.1354999246010793	0.15887197148049256	-0.21759594032301174	0.15887197148049256	0.04664607543161392	-0.04160748873549448	-0.21759594032301174	-0.04160748873549448	0.06828073077984247
160000	-153.66844144742845	1.9324792965175992	-155.60092074394606	0.41608523433378164	0.053639618498287356	-0.1359895112901794	0.053639618498287356	0.029935556775096118	-0.03132519346972942	-0.1359895112901794	-0.03132519346972942	0.07752117619005362
170000	-160.7515187692859	2.494508139580152	-163.24602690886604	0.36067216837139854	0.04893874414148688	-0.05737812582545321	0.04893874414148688	0.030631749690325817	-0.018616242248619057	-0.05737812582545321	-0.018616242248619057	0.05385248395236004
180000	-154.7951432384709	2.328594980428279	-157.12373821889918	0.3907097916459827	0.0592369486255299	-0.07239820817075085	0.0592369486255299	0.03631684381250591	-0.03021492919593436	-0.07239820817075085	-0.03021492919593436	0.0510622516517165
190000	-158.13188516327025	2.8172439350659353	-160.9491290983362	0.28960500151489904	0.018906366092537878	-0.0522862592871131	0.018906366092537878	0.02134057233011022	-0.020096109166946062	-0.0522862592871131	-0.020096109166946062	0.05116161196868018
200000	-132.97979232000932	-1.115404930040972	-131.86438738996836	1.1450639548404318	0.1313422513450215	-0.19554965419930811	0.1313422513450215	0.033551568462316744	-0.031224922219048767	-0.19554965419930811	-0.031224922219048767	0.0630370402407187
210000	-143.12980151194134	0.41110401260227025	-143.5409055245436	0.8504158582731605	0.03894409024615412	-0.08034320729596478	0.03894409024615412	0.017700655106839505	-0.012178948354008061	-0.08034320729596478	-0.012178948354008061	0.033279706210741195
220000	-168.57771728572203	3.116599624279494	-171.69431691000153	0.23881375951205508	0.009886255351396167	-0.06352073869555255	0.009886255351396167	0.024333385206850286	-0.015555957987172228	-0.06352073869555255	-0.015555957987172228	0.043639305331971766
230000	-200.66230253055036	3.0661738382661734	-203.72847636881653	0.11031689497665391	0.04111606279950477	-0.06774737784224359	0.04111606279950477	0.033321829861269664	-0.036108101019271185	-0.06774737784224359	-0.036108101019271185	0.06697608002844552
240000	-164.85004670372285	2.9879949968883888	-167.83804170061123	0.3461145474093508	-0.0040378789922122914	-0.029386260914529085	-0.0040378789922122914	0.025050204093144644	-0.013003332717486072	-0.029386260914529085	-0.013003332717486072	0.03140781001400763
250000	-153.17647924996552	1.69562357065689	-154.87210282062242	0.5890261763600176	0.04759414926243058	-0.09456929871974858	0.04759414926243058	0.023663829352533278	-0.0204733532013675	-0.09456929871974858	-0.0204733532013675	0.04135683986464811
260000	-151.74494242139195	2.3138172499303264	-154.0587596713223	0.4822982996448045	0.04725040658868997	-0.09289781393857614	0.04725040658868997	0.02111169488921594	-0.016378155296770162	-0.09289781393857614	-0.016378155296770162	0.04876453543652558
270000	-159.70447696252543	1.1974089088356799	-160.90188587136112	0.6847166330004139	0.13165205579149802	-0.16755204673090482	0.13165205579149802	0.04489867829987924	-0.04760896665285336	-0.16755204673090482	-0.04760896665285336	0.07782164200756891
280000	-147.59621263439203	1.0408543463715274	-148.63706698076356	0.7666131606020641	0.0744674940246993	-0.04868465101547279	0.0744674940246993	0.028082058414644784	-0.01964543619443985	-0.04868465101547279	-0.01964543619443985	0.028866961661794782
290000	-157.09716860798954	2.8732988474622636	-159.9704674554518	0.3948614744912166	0.023274616076664076	-0.08825150993380283	0.023274616076664076	0.02361914679758343	-0.016303649031115284	-0.08825150993380283	-0.016303649031115284	0.053978960650754755
300000	-164.61747523252834	3.290007475663002	-167.90748270819134	0.2908088852108908	0.013281796025065013	-0.07587171543991542	0.013281796025065013	0.02287238230387054	-0.01623771040827596	-0.07587171543991542	-0.01623771040827596	0.05311697222962194
310000	-151.17691952647402	2.192558103618694	-153.36947763009272	0.5465209828762453	0.056319109832994665	-0.10949552548432827	0.056319109832994665	0.02460248317015291	-0.023292905533720404	-0.10949552548432827	-0.023292905533720404	0.06092102457801115
320000	-153.38887174715043	3.2026943544966207	-156.59156610164706	0.31913469679365647	0.012693378527159122	-0.03957440188959059	0.012693378527159122	0.028669122788955042	-0.019974155815511208	-0.03957440188959059	-0.019974155815511208	0.03855469510361874
330000	-146.50917120511207	2.2970227143026976	-148.80619391941477	0.5641072506785357	0.06196230385871438	-0.08361758845952358	0.06196230385871438	0.03715252131824999	-0.025467428326130304	-0.08361758845952358	-0.025467428326130304	0.044097066964638665
340000	-158.125990555392	2.6633045196474896	-160.7892950750395	0.5171750913180454	0.08297770727280271	-0.12805388517668506	0.08297770727280271	0.0389170942966512	-0.03343182412182104	-0.12805388517668506	-0.03343182412182104	0.06854092074810825
350000	-152.4308846748276	2.9807550943485532	-155.41163976917616	0.43064371935907775	0.03771214217994242	-0.099331850042143	0.03771214217994242	0.024912123869608505	-0.025220216076833897	-0.099331850042143	-0.025220216076833897	0.0613554039288526
360000	-164.07496870980398	3.466819089754177	-167.54178779955816	0.3080073976593431	0.05379193188561631	-0.07450172044074274	0.05379193188561631	0.034847666121124124	-0.02884026645110805	-0.07450172044074274	-0.02884026645110805	0.05140424230990912
370000	-199.87341368812972	3.8294012458129996	-203.7028149339427	0.10357386764733122	0.055830297089124736	-0.057624594051630514	0.055830297089124736	0.061500474632413045	-0.054470675146963056	-0.057624594051630514	-0.054470675146963056	0.07017822739133023
380000	-156.87179726313244	3.3589378118977393	-160.23073507503017	0.3366300986912508	0.03037613994874127	-0.07839103558574179	0.03037613994874127	0.025154434798187096	-0.01994869869437313	-0.07839103558574179	-0.01994869869437313	0.04796106593013072
390000	-135.77774684334943	1.0837820449427746	-136.8615288882922	0.8653732139003953	0.09533435454933781	-0.1397414266238754	0.09533435454933781	0.03814299888325312	-0.031489430785082886	-0.1397414266238754	-0.031489430785082886	0.05052674395028841
400000	-144.35367222960485	1.4858025194189017	-145.83947474902376	0.7456775121397579	0.06458288265207206	-0.049784072039346275	0.06458288265207206	0.030848558155173872	-0.017032678021194004	-0.049784072039346275	-0.017032678021194004	0.029056106497721865
410000	-137.01715150758886	2.1568962440557	-139.17404775164457	0.6300315068456583	0.04111928590939659	-0.09893481978248973	0.04111928590939659	0.025933302670766337	-0.021456469862673515	-0.09893481978248973	-0.021456469862673515	0.04565497600664052
420000	-156.33513459833338	3.347668930045592	-159.68280352837897	0.3462352649904877	0.06405517653403084	-0.09472106209139808	0.06405517653403084	0.042363764886123714	-0.03477651532939209	-0.09472106209139808	-0.03477651532939209	0.054800227344480715
430000	-157.17982350365762	3.014010675008692	-160.19383417866632	0.39204079445392015	0.03282786574828676	-0.07506192851130689	0.03282786574828676	0.02069257256388231	-0.022337531260114476	-0.07506192851130689	-0.022337531260114476	0.052600318312446825
440000	-139.7862605012733	1.108264416680984	-140.89452491795427	0.834793614287651	0.09375727051883297	-0.1577019945779374	0.09375727051883297	0.03200377760880366	-0.029478168949894818	-0.1577019945779374	-0.029478168949894818	0.0541751257284365
450000	-151.9986126261097	3.0033014316638846	-155.00191405777358	0.4838879287877086	0.04781977059131556	-0.12168088377865953	0.04781977059131556	0.02927803839068823	-0.024956521934929567	-0.12168088377865953	-0.024956521934929567	0.06108467382398289
460000	-173.55844596319338	3.951956167710044	-177.51040213090343	0.22089257364206652	0.060446998998770964	-0.06263094722714471	0.060446998998770964	0.03891844305734657	-0.028951940040800712	-0.06263094722714471	-0.028951940040800712	0.043724636998329375
470000	-165.22229519596428	3.695207746365277	-168.91750294232955	0.34482870168978985	0.016476044791468292	-0.05753145936260956	0.016476044791468292	0.02655102912237564	-0.009808212405293431	-0.05753145936260956	-0.009808212405293431	0.03004766865010674
480000	-151.71192488665338	2.6823663285777535	-154.39429121523114	0.6280648006339239	0.06726452387646811	-0.10590505890583098	0.06726452387646811	0.027969594105108325	-0.026957035535464753	-0.10590505890583098	-0.026957035535464753	0.05225517682417871
490000	-173.4762498214752	4.398931014774957	-177.87518083625014	0.20874348912206192	0.021692943272228232	-0.06156399326633524	0.021692943272228232	0.025128748793231178	-0.0217442145060484	-0.06156399326633524	-0.0217442145060484	0.05047179487292333
500000	-170.34756812084672	4.047579391312661	-174.39514751215938	0.23495159386789186	0.05460001714595862	-0.10029292995097716	0.05460001714595862	0.032577399279481015	-0.03330954516590376	-0.10029292995097716	-0.03330954516590376	0.07388532251494534
510000	-145.79231653170214	2.7886773019801208	-148.58099383368227	0.6287185489131666	0.07182266132241256	-0.12511170516999345	0.07182266132241256	0.029487772071936556	-0.028217053989084757	-0.12511170516999345	-0.028217053989084757	0.06221721850584523
520000	-157.32384467156086	3.560165275689853	-160.88400994725072	0.41654599788490854	0.03858966008980498	-0.07479237658002483	0.03858966008980498	0.026079811880647286	-0.0240948614764811	-0.07479237658002483	-0.0240948614764811	0.04412536503568079
530000	-142.1332760422614	2.6085745181594344	-144.74185056042083	0.6861053844985272	0.028186849346236983	-0.08209318677834293	0.028186849346236983	0.022032579284066343	-0.015463950932685207	-0.08209318677834293	-0.015463950932685207	0.040027453860038906
540000	-132.79513433772303	1.8555279030927725	-134.6506622408158	0.886027895564369	0.046138208793787584	-0.10854505461742502	0.046138208793787584	0.029121702143886232	-0.019477353361319706	-0.10854505461742502	-0.019477353361319706	0.04692791365006707
550000	-140.80198761946716	1.3908510446285247	-142.1928386640957	0.9851781563818911	0.09152918897021393	-0.1307989825526978	0.09152918897021393	0.036007023733765825	-0.022818395005786224	-0.1307989825526978	-0.022818395005786224	0.04984111288979472
560000	-143.55163536229279	1.587853203109685	-145.13948856540247	0.8814553135907516	0.06165263962464731	-0.16494121163697625	0.06165263962464731	0.029855694578607286	-0.024611341028637254	-0.16494121163697625	-0.024611341028637254	0.05226610600556801
570000	-147.45274403126527	3.6800520273794985	-151.13279605864477	0.4799941757374921	0.0319885463646278	-0.0843674081659288	0.0319885463646278	0.03191629853608961	-0.022010625700645554	-0.0843674081659288	-0.022010625700645554	0.04595231243152666
580000	-144.29972665780508	3.0967013678229143	-147.39642802562798	0.6052556277665624	0.05555359097246192	-0.08262192159945606	0.05555359097246192	0.025018732983116018	-0.0251929277358372	-0.08262192159945606	-0.0251929277358372	0.049076376329177926
590000	-152.98032186537202	3.974920541639073	-156.9552424070111	0.44679144100677887	0.05516185094756825	-0.13377065379521005	0.05516185094756825	0.033321479320473475	-0.03188031750142671	-0.13377065379521005	-0.03188031750142671	0.07224557272444737
600000	-185.7860012609766	4.844415498440764	-190.63041675941736	0.17325920575067152	0.06012876820207713	-0.08076989624591345	0.06012876820207713	0.039055187544797504	-0.03945800006288666	-0.08076989624591345	-0.03945800006288666	0.07786935964600877
610000	-170.3449388006404	4.407808502006821	-174.7527473026472	0.32179898407518687	0.07858140050829641	-0.11766378215161993	0.07858140050829641	0.049845935388558534	-0.05225408498962841	-0.11766378215161993	-0.05225408498962841	0.08499878849902945
620000	-134.82432928907522	1.750251076812627	-136.57458036588784	0.9508705664805083	0.0915603216263679	-0.11499887745386658	0.0915603216263679	0.026708213438242527	-0.023017397350240047	-0.11499887745386658	-0.023017397350240047	0.041097617290232126
630000	-191.503185642633	4.627970025670177	-196.1311556683032	0.13761787735436692	0.023540271922780423	-0.04018975184090082	0.023540271922780423	0.019009472668037593	-0.013297413755612497	-0.04018975184090082	-0.013297413755612497	0.031262824523393934
640000	-161.3563686187194	4.383199658044972	-165.73956827676435	0.305285043936258	0.03816514226871398	-0.054677602668657836	0.03816514226871398	0.02682087360636009	-0.019755636690869452	-0.054677602668657836	-0.019755636690869452	0.03332911747350609
650000	-161.3590834163677	4.207825512762866	-165.56690892913056	0.421196048261873	0.07338729619533056	-0.09323604532827201	0.07338729619533056	0.0380470307540111	-0.029614795236820476	-0.09323604532827201	-0.029614795236820476	0.056227633482744024
660000	-183.4607456657493	5.017577563575845	-188.47832322932516	0.15720977293852806	0.01663544455960945	-0.04533624100561483	0.01663544455960945	0.023199840155544795	-0.019827593068688185	-0.04533624100561483	-0.019827593068688185	0.04956639731034686
670000	-159.22462442457814	3.0786935882378375	-162.30331801281596	0.6165391887361754	0.11383842780683082	-0.11203508727960257	0.11383842780683082	0.03829662403767645	-0.027991896179413514	-0.11203508727960257	-0.027991896179413514	0.04508901304127193
680000	-165.22113094216564	4.240396248419369	-169.461527190585	0.29962974568843975	0.031016160730695165	-0.05794694129602612	0.031016160730695165	0.019262238561238532	-0.017950197027952666	-0.05794694129602612	-0.017950197027952666	0.03567182197444105
690000	-165.760438445424	4.630593557971063	-170.39103200339505	0.27396614981739514	0.01598071064676987	-0.05246546947238342	0.01598071064676987	0.022374463274804555	-0.018940004181462626	-0.05246546947238342	-0.018940004181462626	0.04433687964655307
700000	-171.33910211111294	3.7451092390662017	-175.08421135017915	0.356160851581774	0.08192777502128289	-0.15841800819904425	0.08192777502128289	0.03202441123556314	-0.038953220600295005	-0.15841800819904425	-0.038953220600295005	0.09106010144192733
710000	-166.86406170560227	4.793967409589577	-171.65802911519185	0.23531280439898575	0.04786003223327243	-0.0886446268300798	0.04786003223327243	0.03796823546094372	-0.037473953528133756	-0.0886446268300798	-0.037473953528133756	0.07352311781029931
720000	-161.93185760601057	4.324814997855825	-166.25667260386638	0.34258775317269347	0.04372263110966581	-0.0591762832539875	0.04372263110966581	0.029436475529020307	-0.021146503082412133	-0.0591762832539875	-0.021146503082412133	0.03856662137675629
730000	-158.2377214734916	4.298534420347726	-162.53625589383932	0.3467956311793702	0.03749322983108612	-0.06777418135672791	0.03749322983108612	0.027623315950647893	-0.016874393419001925	-0.06777418135672791	-0.016874393419001925	0.03745008350931922
740000	-169.66376171564647	4.722654567105312	-174.38641628275178	0.22020915154480564	-0.006874327387194513	-0.022791450313476024	-0.006874327387194513	0.02278982198064063	-0.016766825466434394	-0.022791450313476024	-0.016766825466434394	0.036885087683477376
750000	-148.97715157551838	3.7728691397217746	-152.75002071524014	0.4738780521516739	0.005540490369226476	-0.09842604222160545	0.005540490369226476	0.023756460934158844	-0.019555962912466925	-0.09842604222160545	-0.019555962912466925	0.05542896301398441
760000	-155.97749983225813	3.593944254824943	-159.57144408708308	0.46975477734940546	0.11247671403669414	-0.14731261886274064	0.11247671403669414	0.050910611232081425	-0.0482945032790831	-0.14731261886274064	-0.0482945032790831	0.0758223125934258
770000	-151.17724738393147	3.6288229032063177	-154.8060702871378	0.5179798496767805	0.05542461524463587	-0.04851599511421423	0.05542461524463587	0.025956474987390888	-0.01738012386741804	-0.04851599511421423	-0.01738012386741804	0.03518071416592229
780000	-165.25466378380202	4.306656609551252	-169.56132039335327	0.24436776944559063	0.059701203778951266	-0.07047890153602654	0.059701203778951266	0.03610283984108304	-0.026658781899587865	-0.07047890153602654	-0.026658781899587865	0.045692671554703565
790000	-148.8141690445253	3.3647549500511866	-152.17892399457648	0.6004690916005144	0.04243956738486063	-0.1069738506040031	0.04243956738486063	0.025842989658352005	-0.020189575439765014	-0.1069738506040031	-0.020189575439765014	0.051822794728005425
800000	-163.35728152415692	3.806878308025147	-167.16415983218207	0.4086669211136401	0.05184044866887201	-0.11765759297233208	0.05184044866887201	0.02548693336879465	-0.02348945897358179	-0.11765759297233208	-0.02348945897358179	0.05871007151404871
810000	-165.80595285074608	4.253352929785304	-170.0593057805314	0.2692179558846472	0.06670966589756487	-0.09548835348674682	0.06670966589756487	0.03996943252878406	-0.03887414074295688	-0.09548835348674682	-0.03887414074295688	0.06268236137609276
820000	-161.70537919959978	4.130271818464568	-165.83565101806434	0.30276598527490545	0.05785545323889952	-0.08268211669049842	0.05785545323889952	0.0286466545286512	-0.02715781400722838	-0.08268211669049842	-0.02715781400722838	0.04526259659627657
830000	-131.6910737158164	2.1458641871889346	-133.83693790300535	0.8824755828828688	0.03540661526990994	-0.13114844576017448	0.03540661526990994	0.020316209943692216	-0.017596956374694942	-0.13114844576017448	-0.017596956374694942	0.04992027826396042
840000	-155.36693925756077	3.92728851058884	-159.29422776814963	0.4743025432725322	0.04411686506923025	-0.06415733682235743	0.04411686506923025	0.02881675094026697	-0.01653424420208021	-0.06415733682235743	-0.01653424420208021	0.03989105201049839
