# BEAST v10.5.0
# Generated Thu May 21 13:37:50 PDT 2026 [seed=1779395843267]
# -window -working -options
state	posterior	prior	likelihood	precisionMatrix11	precisionMatrix12	precisionMatrix13	precisionMatrix21	precisionMatrix22	precisionMatrix23	precisionMatrix31	precisionMatrix32	precisionMatrix33
0	-255.8972012491106	3.6393376519144516	-259.53653890102504	0.05	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.05
10000	-176.12309579189576	2.7095389970468062	-178.83263478894256	0.23390509714114555	0.046787220371509806	-0.08246996480354725	0.046787220371509806	0.029522067823792048	-0.033074484950425864	-0.08246996480354725	-0.033074484950425864	0.06754893520007306
20000	-186.37132470729895	2.585232633136481	-188.95655734043544	0.2196279310316624	0.07917174174463595	-0.09117098529131726	0.07917174174463595	0.05261613667689332	-0.04873656858827856	-0.09117098529131726	-0.04873656858827856	0.06621637343392754
30000	-172.23904991034	2.5053059637913706	-174.74435587413134	0.2864170845803005	0.01963682975252542	-0.07458764968939775	0.01963682975252542	0.0251683591314671	-0.019995712555848314	-0.07458764968939775	-0.019995712555848314	0.05320152184375494
40000	-162.00115933792375	2.0899997806426702	-164.09115911856642	0.3488731989220962	0.0634184184527342	-0.11346743819474828	0.0634184184527342	0.03371295557561644	-0.03225562730274743	-0.11346743819474828	-0.03225562730274743	0.0646042387175446
50000	-135.91317146035797	-4.478010654192767	-131.43516080616521	1.7817720052628583	0.17237604184407107	-0.35038432416733495	0.17237604184407107	0.040965616129179705	-0.04977888634437268	-0.35038432416733495	-0.04977888634437268	0.10380734565958338
60000	-132.24861126291873	0.2576915170496523	-132.5063027799684	0.866028935127931	0.06687950896399546	-0.10574683112617965	0.06687950896399546	0.036696464727234014	-0.02678589846708532	-0.10574683112617965	-0.02678589846708532	0.05347138034389674
70000	-155.5891873513562	1.8471805901245566	-157.43636794148077	0.454568617321702	0.05409875359511743	-0.10983775949595799	0.05409875359511743	0.04346732364062243	-0.040814058858608976	-0.10983775949595799	-0.040814058858608976	0.06643686502618892
80000	-129.63308101973013	-2.3366270831729663	-127.29645393655716	1.3686794899060026	0.10659702665724106	-0.21129863135416901	0.10659702665724106	0.03683959072606896	-0.036805492902610495	-0.21129863135416901	-0.036805492902610495	0.06608108730748291
90000	-161.32942368069502	2.5388648373789255	-163.86828851807394	0.2604117451698143	0.018140865871521736	-0.03945889346431041	0.018140865871521736	0.02408461352045933	-0.012982037947246342	-0.03945889346431041	-0.012982037947246342	0.030295539401301728
100000	-151.6226525910008	2.0650396610532256	-153.687692252054	0.364952050256229	0.03020641454530268	-0.08561716389827312	0.03020641454530268	0.02564578393883337	-0.018638890553390228	-0.08561716389827312	-0.018638890553390228	0.047267319872372024
