state	type_with_type	type_with_size	type_with_flowers	size_with_type	size_with_size	size_with_flowers	flowers_with_type	flowers_with_size	flowers_with_flowers
1130000	1.956641557775	1.07148393447887	-6.22220852825521	1.07148393447887	60.001675517583	-5.15368217543153	-6.22220852825521	-5.15368217543153	49.2286176730802
1140000	2.17328840257053	-0.212604787600957	-5.07836530777741	-0.212604787600957	67.4675352797112	6.75330122028491	-5.07836530777741	6.75330122028491	46.9267213417976
1150000	10.1475306470632	-3.01955947323454	-17.3414620593358	-3.01955947323454	59.7482496878586	7.96468077152131	-17.3414620593358	7.96468077152131	58.1657312385976
1160000	2.57618792517397	-1.07312172186085	-6.72541454351394	-1.07312172186085	57.3255214788096	-9.21948760933257	-6.72541454351394	-9.21948760933257	55.9064957376636
1170000	1.57144207235769	1.50227370323403	-3.9240181710609	1.50227370323402	58.0913122653398	11.3931672676341	-3.9240181710609	11.3931672676341	52.8128234068598
1180000	3.59411799581873	-2.15257300798778	-10.9590715069689	-2.15257300798778	69.0669132091487	5.8465824396005	-10.9590715069689	5.8465824396005	67.3844942966562
1190000	2.83112978218667	-2.932396360487	-8.19845486408621	-2.932396360487	52.705607110695	23.6071054091677	-8.19845486408621	23.6071054091677	71.8312718456836
1200000	20.8953252702994	-3.60334037348293	-26.2250128501859	-3.60334037348293	42.5504733416143	1.81249912851316	-26.2250128501859	1.81249912851316	57.4287729530546
1210000	7.36051774179041	0.149089367740145	-11.500497135904	0.149089367740145	58.1082380402621	8.13840898676771	-11.500497135904	8.13840898676771	72.3575661099049
1220000	4.92890012627721	1.00632855052354	-12.9034545940607	1.00632855052354	66.496295191389	-1.25402524946262	-12.9034545940607	-1.25402524946262	63.948529790461
1230000	2.4885706621824	-0.797803387282843	-7.8893808729014	-0.797803387282843	38.2418939852463	5.97007124102907	-7.8893808729014	5.97007124102907	63.6656199400392
1240000	3.20358008090362	-4.4324195972979	-6.2745025176534	-4.43241959729789	55.5046589718626	3.81948136015447	-6.2745025176534	3.81948136015447	50.8975133053972
1250000	2.98391125355385	0.892340895449405	-5.9192976268184	0.892340895449405	51.0197561960786	10.2201515523932	-5.9192976268184	10.2201515523932	65.4432347780823
1260000	2.58493667064119	-0.652284927272181	-5.05380849041318	-0.652284927272181	57.2560471560378	2.46938433430594	-5.05380849041318	2.46938433430594	49.8031038027145
1270000	1.68362286645394	-1.07154254197176	-5.34494186478995	-1.07154254197176	52.5083760711018	3.05798276738305	-5.34494186478995	3.05798276738305	48.9625373671539
1280000	3.43307328793782	-0.718028222000795	-5.46629587635234	-0.718028222000795	49.8299786032838	-1.18116627114755	-5.46629587635234	-1.18116627114755	56.5860149998665
1290000	2.43316341379571	-2.27506634168662	-3.63955669954407	-2.27506634168662	52.6116064821549	-2.52723952727863	-3.63955669954407	-2.52723952727863	51.2020436026774
1300000	19.3207598778401	-9.37710748800008	-25.5418665433855	-9.37710748800007	56.8989070691623	13.3014325158751	-25.5418665433855	13.3014325158751	59.3422233684021
1310000	3.41672731216852	-4.60206170914106	-4.98823944921299	-4.60206170914106	68.5734802497535	-13.8033557144768	-4.98823944921299	-13.8033557144768	47.6199172430799
1320000	3.0718248041904	-5.58229503150598	-9.45082318533421	-5.58229503150598	77.4929883316737	20.8406955053688	-9.45082318533421	20.8406955053688	63.0967368493869
1330000	2.49887349988637	-1.05468367845042	-5.34507984131028	-1.05468367845042	57.321056223174	13.5904546318174	-5.34507984131028	13.5904546318174	48.3054911001975
1340000	3.2758118632706	-4.38786270084143	-4.59554795079604	-4.38786270084143	71.7984419727206	5.14624185775728	-4.59554795079604	5.14624185775728	43.8169512686441
1350000	6.16934884715446	-1.71017948985358	-11.2385073960261	-1.71017948985358	58.3998750331842	11.9615717075795	-11.2385073960261	11.9615717075795	61.744196237838
1360000	3.97228601209881	-1.68021124771547	-6.52275926476067	-1.68021124771547	50.5501024063268	2.92306229633319	-6.52275926476067	2.92306229633319	47.7043001716308
1370000	3.80545249541992	-0.0440021411621502	-10.2227629658351	-0.0440021411621505	49.8848870374394	5.92496605255209	-10.2227629658351	5.92496605255209	64.902158585353
1380000	10.9229839144678	1.01708493693574	-9.73729269431776	1.01708493693574	53.8165201969076	7.20907893928646	-9.73729269431776	7.20907893928646	47.2110726330564
1390000	14.7743324583427	-5.78661085877347	-22.4135616980767	-5.78661085877347	50.846406581279	11.1422465048557	-22.4135616980767	11.1422465048557	56.3480173383269
1400000	3.07658466915364	-2.66630867783916	-10.5924255415139	-2.66630867783916	61.3091605598547	1.77372512793061	-10.5924255415139	1.77372512793061	70.090567368193
1410000	5.18848013054011	-9.17851724025986	-15.6876568867399	-9.17851724025985	71.8154476750438	27.6387998625418	-15.6876568867399	27.6387998625418	82.1154545429128
1420000	4.46538441715411	-1.76124169698891	-10.3460510306728	-1.76124169698891	76.4514084898908	3.98794776139755	-10.3460510306728	3.98794776139755	58.0111619321164
1430000	7.2786330858021	-4.85461502401403	-12.0469797362498	-4.85461502401403	59.8448923327646	4.02779647088059	-12.0469797362498	4.02779647088059	46.4610812328009
1440000	7.80820846929748	-5.17818766850054	-10.1312116625	-5.17818766850055	73.9039590520671	0.734127667435915	-10.1312116625	0.734127667435914	47.7258094182209
1450000	2.44279375499225	-0.707628512885064	-5.58451202839697	-0.707628512885065	67.9601973058515	-2.41804284858829	-5.58451202839697	-2.41804284858829	53.0346302478453
