state	precisionMatrix11	precisionMatrix12	precisionMatrix13	precisionMatrix21	precisionMatrix22	precisionMatrix23	precisionMatrix31	precisionMatrix32	precisionMatrix33
30760000	0.775481566315143	0.018822666931003	-0.231546307482265	0.018822666931003	0.0157356363616881	0.000279882162023866	-0.231546307482265	0.000279882162023866	0.0943048559824896
30770000	0.363053208637129	0.0178385981567926	-0.113660782073684	0.0178385981567926	0.0178645043334209	-0.00665386990897793	-0.113660782073684	-0.00665386990897793	0.0542801655629831
30780000	1.14014856935984	0.059895698114869	-0.245653697339436	0.059895698114869	0.0223460085341485	-0.00849231141275258	-0.245653697339436	-0.00849231141275258	0.068904310876545
30790000	0.434751788960362	0.0120640655593047	-0.0586973158478941	0.0120640655593047	0.0218647022147501	0.0022714356830296	-0.0586973158478941	0.0022714356830296	0.030768819502047
30800000	1.72343944660449	0.045856308158035	-0.235911814715395	0.045856308158035	0.0143321980033088	-0.00235675987440075	-0.235911814715395	-0.00235675987440075	0.0496245301101509
30810000	0.49015634184858	0.0318370251117459	-0.090254564546237	0.0318370251117459	0.0183283640160278	-0.00116071908331302	-0.090254564546237	-0.00116071908331302	0.0417569916796296
30820000	0.391287710643966	0.0163390797362135	-0.130558059840836	0.0163390797362135	0.0173889852155208	0.000334823922679407	-0.130558059840836	0.000334823922679407	0.0677585644519589
30830000	0.374370348277978	0.0294537317977495	-0.163792432312332	0.0294537317977495	0.0215662343484636	-0.011083239093885	-0.163792432312332	-0.011083239093885	0.0917156265481878
30840000	0.990803217764456	0.0273467506649695	-0.216890366425364	0.0273467506649695	0.0203186658961569	-0.00940291560888888	-0.216890366425364	-0.00940291560888888	0.0629362189850009
30850000	0.367713459785467	0.0306545768138793	-0.0256684489675996	0.0306545768138793	0.0151434634929849	-0.00157673555896403	-0.0256684489675996	-0.00157673555896403	0.025320191288716
30860000	0.51897239133178	-0.00450756321119656	-0.0679894317556455	-0.00450756321119656	0.0229277504052814	0.00824611696194879	-0.0679894317556455	0.00824611696194879	0.0255220945514735
30870000	0.38205454812919	-0.0032148048566569	-0.055087339400891	-0.0032148048566569	0.0146508572643219	0.00107358270790301	-0.055087339400891	0.00107358270790301	0.0300220957411219
30880000	1.12291403743915	0.0378944556899138	-0.163535072655284	0.0378944556899138	0.0194939646804272	-0.00601788786652555	-0.163535072655284	-0.00601788786652555	0.0432400444325821
30890000	0.392390788462815	0.0251606431999238	-0.105287019909932	0.0251606431999238	0.0179480400211416	-0.00599990414179426	-0.105287019909932	-0.00599990414179426	0.0497437943262542
30900000	0.522936237980335	0.012770919443843	-0.105863108406074	0.012770919443843	0.0218119309757095	-0.00193765911746325	-0.105863108406074	-0.00193765911746325	0.0421235978611329
30910000	0.652697231369341	0.0404437256085521	-0.168947524497789	0.0404437256085521	0.0200881396503222	-0.00816983559315107	-0.168947524497789	-0.00816983559315107	0.0669033573821474
30920000	0.495524351561287	0.050356647412525	-0.120707246793875	0.050356647412525	0.0264853317698268	-0.00903542832885588	-0.120707246793875	-0.00903542832885588	0.0527185054872899
30930000	0.576497313974547	0.0133966500305241	-0.129296217491652	0.0133966500305241	0.0173474807549517	0.00279175951221067	-0.129296217491652	0.00279175951221067	0.0494615835524367
30940000	0.911894793111503	-0.00320841264467761	-0.0789652469104813	-0.00320841264467761	0.021660899188985	0.000422527239409655	-0.0789652469104813	0.000422527239409655	0.0219257714662223
30950000	0.353706935762656	0.0518401581229634	-0.0397204327338874	0.0518401581229634	0.026149565139564	-0.0006567958801346	-0.0397204327338874	-0.0006567958801346	0.0242334899311688
30960000	0.153058160203119	0.0136435494100318	-0.0222550578609569	0.0136435494100318	0.0186776334791764	-0.000853086825141829	-0.0222550578609569	-0.000853086825141829	0.0230987231436196
30970000	0.203492513595213	0.0357469418075819	-0.0782194172307398	0.0357469418075819	0.0200018918836298	-0.010469057554168	-0.0782194172307398	-0.010469057554168	0.049922966974565
30980000	0.166200215747975	0.00797773729084001	-0.0884717034970267	0.00797773729084001	0.0183716145083859	-0.00143077308008717	-0.0884717034970267	-0.00143077308008717	0.0735211312357814
30990000	0.0883591144386121	-0.00780960628978136	-0.0809333472029976	-0.00780960628978136	0.0197139944417896	0.00851142480583619	-0.0809333472029976	0.00851142480583619	0.0982261848387444
31000000	0.150306925885302	0.0309188656889123	-0.0945735729448172	0.0309188656889123	0.0229841382255046	-0.0209147154525979	-0.0945735729448172	-0.0209147154525979	0.0828272962277484
31010000	0.589866339117981	0.0414437619565636	-0.107475625286999	0.0414437619565636	0.0233054020932839	-0.000178892247595293	-0.107475625286999	-0.000178892247595293	0.0372247465504063
31020000	0.150708074985918	0.00865858715491723	-0.0354701187112519	0.00865858715491723	0.017196805232718	0.00322168835013747	-0.0354701187112519	0.00322168835013747	0.0292579659600664
31030000	0.281056409150637	-0.0142772764873056	-0.0673205106474551	-0.0142772764873056	0.0207879627459086	0.00776331638949412	-0.0673205106474551	0.00776331638949412	0.0365778537419539
31040000	0.380079765043696	0.0210639570349897	-0.112138553842989	0.0210639570349897	0.0176838408725288	-0.00762874230960618	-0.112138553842989	-0.00762874230960618	0.0512808678528055
31050000	0.332824275169133	-0.00183736004931582	-0.0522536278029928	-0.00183736004931582	0.0159568702677275	0.00227865256369794	-0.0522536278029928	0.00227865256369794	0.0321010756308873
31060000	1.02950130004389	0.0850446388775718	-0.208134370340777	0.0850446388775718	0.0266586268725776	-0.0119220586466508	-0.208134370340777	-0.0119220586466508	0.0656266002405152
31070000	0.747541153871639	0.0200957383873603	-0.153696905315203	0.0200957383873603	0.013020569570448	-0.0020736526791615	-0.153696905315203	-0.0020736526791615	0.0569637071428993
31080000	0.687809041721592	0.0205037051530182	-0.211983409070477	0.0205037051530182	0.0188771314661682	-0.00408862426324016	-0.211983409070477	-0.00408862426324016	0.085736369504639
31090000	0.594985881836296	-0.00222816854394548	-0.101741866795078	-0.00222816854394548	0.0124814828979323	0.00196025963092492	-0.101741866795078	0.00196025963092492	0.0392936645861757
31100000	0.223669024784881	0.0169467170328064	-0.0459148254110594	0.0169467170328064	0.022233458852191	0.000697853990555352	-0.0459148254110594	0.000697853990555352	0.0254398520204287
31110000	0.164050379373226	0.0332396607898183	-0.0817145390342066	0.0332396607898183	0.0223130016146233	-0.0175707073143083	-0.0817145390342066	-0.0175707073143083	0.0587555617586676
31120000	0.341881917698539	-0.0095671341867081	-0.10599059852938	-0.0095671341867081	0.0152570574158117	0.00605948408490318	-0.10599059852938	0.00605948408490318	0.0476492817441381
31130000	0.50101826574457	0.0336068217647848	-0.121892916782449	0.0336068217647848	0.016784342800952	-0.00501942186951165	-0.121892916782449	-0.00501942186951165	0.0478147600928336
31140000	0.357731028551061	0.00895663127517833	-0.100740630037489	0.00895663127517833	0.0194198412212642	-0.000759405359320129	-0.100740630037489	-0.000759405359320129	0.0464077246133287
31150000	0.215769950517097	0.0153536055585119	-0.0531842488992607	0.0153536055585119	0.0251892671539216	0.0016477918116638	-0.0531842488992607	0.0016477918116638	0.0330867967557693
31160000	0.372709887723641	0.0202396074637166	-0.11738948128769	0.0202396074637166	0.0167370274933181	-0.00243270622057684	-0.11738948128769	-0.00243270622057684	0.0658018470819806
31170000	0.497695189673986	0.0113516712466073	-0.141080807103988	0.0113516712466073	0.0139088802223266	0.00140440216385596	-0.141080807103988	0.00140440216385596	0.0579033857817064
31180000	0.438322387636395	0.0201866511274087	-0.134646535435264	0.0201866511274087	0.0195117421312956	-0.00387689538046861	-0.134646535435264	-0.00387689538046861	0.0667706617600815
31190000	0.148969521016153	0.0333089083846544	-0.0728706779538123	0.0333089083846544	0.0254774569397029	-0.0124343886830643	-0.0728706779538123	-0.0124343886830643	0.0566345045074773
31200000	0.437391595637978	0.0222947691254394	-0.167133343786113	0.0222947691254394	0.0143104095787325	-0.0075023438290614	-0.167133343786113	-0.0075023438290614	0.0855372164485231
31210000	0.99467486218545	0.0174485575454082	-0.198701813495204	0.0174485575454082	0.0131741662915055	-0.0019404408880297	-0.198701813495204	-0.0019404408880297	0.056498175825571
31220000	0.822972634009687	0.00684106539690108	-0.161344764917495	0.00684106539690108	0.0186836685646172	-0.00432917071244247	-0.161344764917495	-0.00432917071244247	0.0532577814626047
31230000	1.2511678869957	0.0236577634602424	-0.288032877231485	0.0236577634602424	0.0166612768460877	-0.000216100728897987	-0.288032877231485	-0.000216100728897987	0.0836779028784876
31240000	0.972074444625699	0.00376426808708996	-0.192560111916521	0.00376426808708996	0.0136462956233234	0.003113861283684	-0.192560111916521	0.003113861283684	0.0645992417851107
31250000	0.123115094806642	0.0091942561421497	-0.0421195369652617	0.0091942561421497	0.0131498199874188	0.00143408193631793	-0.0421195369652617	0.00143408193631793	0.0361656093167223
31260000	0.224046264641425	0.0242138761655039	-0.0864841981948426	0.0242138761655039	0.0194412556116109	-0.00512100208494733	-0.0864841981948426	-0.00512100208494733	0.0546166623692106
31270000	0.191042396934048	0.0270031648575067	-0.0442528868585395	0.0270031648575067	0.0238022578971267	-0.00442338107625035	-0.0442528868585395	-0.00442338107625035	0.0272121680497263
31280000	0.259518129596619	0.0169739193063332	-0.0217910186755061	0.0169739193063332	0.023558078010282	0.00160812458136258	-0.0217910186755061	0.00160812458136258	0.0239121694626195
31290000	0.435304076768468	-0.00532445345708141	-0.144187278603562	-0.00532445345708141	0.0174758296305434	0.00727243592194288	-0.144187278603562	0.00727243592194288	0.0705524024124621
31300000	0.847563355057693	-0.0045054553249442	-0.186661030824994	-0.0045054553249442	0.0170336883145838	0.00559184093524785	-0.186661030824994	0.00559184093524785	0.0585789492005691
31310000	0.651378367649664	-0.00199874038095318	-0.102259872928846	-0.00199874038095318	0.0152661106644359	0.00291273282362944	-0.102259872928846	0.00291273282362944	0.0345279044597814
31320000	0.373161717467209	0.000224905628051019	-0.0978849921523426	0.000224905628051019	0.0145776601212168	-0.000116835915903281	-0.0978849921523426	-0.000116835915903281	0.044170696076981
31330000	0.650618098817076	-0.0118896221719697	-0.133052056502515	-0.0118896221719697	0.0168621608847508	0.00535818828600915	-0.133052056502515	0.00535818828600915	0.0510724753880439
31340000	0.403262162873619	0.0195164259579648	-0.080142078060506	0.0195164259579648	0.0276272619305746	-0.00168021160506011	-0.080142078060506	-0.00168021160506011	0.0322075231036975
31350000	0.490371396476568	0.00381014442240964	-0.0843931171763496	0.00381014442240964	0.0192555222632702	0.00287426715412445	-0.0843931171763496	0.00287426715412445	0.0317580727441571
31360000	0.484730063944946	0.00961760557972641	-0.143054866268829	0.00961760557972641	0.017045744010713	-0.00174123313167753	-0.143054866268829	-0.00174123313167753	0.0665494874318139
31370000	0.396767215698167	-0.0151654197855693	-0.0390676371805048	-0.0151654197855693	0.0187200012098471	0.00775083122349663	-0.0390676371805048	0.00775083122349663	0.0275346193104799
31380000	0.54674119893237	0.0352021920584442	-0.130672294009868	0.0352021920584442	0.015007342353753	-0.00723181631177312	-0.130672294009868	-0.00723181631177312	0.0439076891671088
31390000	1.66227338588424	0.04541820738665	-0.0950509760897595	0.04541820738665	0.0163561293201194	0.0021905854292039	-0.0950509760897595	0.0021905854292039	0.0220718075201561
31400000	0.506950573993835	0.0496246150074242	-0.0684455667445788	0.0496246150074242	0.0213221904443046	-0.00271140687439433	-0.0684455667445788	-0.00271140687439433	0.0310667122315951
