state	type_with_type	type_with_size	type_with_sparsity	size_with_type	size_with_size	size_with_sparsity	sparsity_with_type	sparsity_with_size	sparsity_with_sparsity
0	20	0	0	0	20	0	0	0	20
10000	5.33509919856381	2.20902989793395	9.80530809555038	2.20902989793395	72.4711823508419	-3.12593512261558	9.80530809555038	-3.12593512261558	31.4320402698852
20000	2.57441774295	-0.967449128653325	7.01684898072886	-0.967449128653325	68.137559513959	-1.18555429202401	7.01684898072886	-1.18555429202401	39.7830847744047
30000	4.03174786403155	-2.01570528563975	13.3585201800636	-2.01570528563975	52.7787731347657	-0.875623943706608	13.3585201800636	-0.875623943706608	60.8262257511935
40000	6.64428860953786	1.29459387968583	16.2811308030837	1.29459387968583	57.4572640117014	2.88632726017106	16.2811308030837	2.88632726017106	54.5674670422383
50000	1.11769483106959	-1.52716756527568	4.51096119508473	-1.52716756527568	70.9415344553703	0.0458138929086672	4.51096119508473	0.0458138929086661	51.7609730627569
60000	6.41594630252594	0.77722562318591	13.6285376187412	0.777225623185911	60.9307520172584	-0.612779645893754	13.6285376187412	-0.612779645893755	44.7534961602155
70000	3.40734860699371	0.589301540107865	9.07437824361801	0.589301540107865	61.989413005542	-1.73562988442058	9.07437824361802	-1.73562988442058	52.7981024621399
80000	8.55287442967261	-2.20803979292297	17.935397664027	-2.20803979292297	60.5973707706724	-14.792404742831	17.935397664027	-14.792404742831	61.4399995909478
90000	9.20537269683002	-7.46946363637906	16.3414556715034	-7.46946363637906	52.0081749278536	-16.7791911419762	16.3414556715034	-16.7791911419762	54.0882443171431
1e+05	31.1644055900555	-5.32954965039573	35.8900461627878	-5.32954965039573	50.8485911537275	-8.03549241327326	35.8900461627878	-8.03549241327326	49.2747545249414
110000	5.37901569218868	-0.355086829039876	13.2709057889663	-0.355086829039876	40.8587990734741	-7.17602887321176	13.2709057889663	-7.17602887321176	52.1741034190813
120000	6.16349253802577	-4.77027692060547	13.7080833408789	-4.77027692060547	40.9501118237705	-3.46374739604656	13.7080833408789	-3.46374739604655	41.5377632241101
130000	5.12304451377265	-3.85358426819861	10.561856833578	-3.85358426819861	59.8147188441054	-12.7852884873304	10.561856833578	-12.7852884873304	43.3426468071322
140000	8.34200525768406	-10.3518786906907	13.6016554797041	-10.3518786906907	69.7447104733505	-25.2320313070741	13.6016554797041	-25.2320313070741	51.0305621591723
150000	9.95580071353856	-5.93156933616946	12.70882065158	-5.93156933616946	53.3588862375127	-20.5014416024548	12.70882065158	-20.5014416024548	50.3555637450071
