# BEAST v10.5.0
# Generated Wed May 13 08:32:44 PDT 2026 [seed=1778686334225]
# -window -working -options
state	posterior	prior	likelihood	precisionMatrix11	precisionMatrix12	precisionMatrix13	precisionMatrix21	precisionMatrix22	precisionMatrix23	precisionMatrix31	precisionMatrix32	precisionMatrix33
0	-276.12216177225923	3.6393376519144516	-279.7614994241737	0.05	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.05
10000	-182.4271414036855	2.5914267628614067	-185.0185681665469	0.26715227869960756	-0.01664831335297602	0.05451843996807293	-0.01664831335297602	0.02462215432905706	-0.0042763998880367155	0.05451843996807293	-0.0042763998880367155	0.02626046044316786
20000	-191.92929108027926	2.709718051778381	-194.63900913205765	0.2252111587606159	0.001551033204330943	0.06963664652438216	0.001551033204330943	0.01731055265431753	-0.0018540396291802463	0.06963664652438216	-0.0018540396291802463	0.03788360343050112
30000	-198.52366131026238	2.924721702959342	-201.44838301322173	0.13758465370651998	-0.01062492370210572	0.04281577478010925	-0.01062492370210572	0.016780963409216584	-0.005387469876184201	0.04281577478010925	-0.005387469876184201	0.030475159051533852
40000	-181.53939159642653	2.499961978248199	-184.03935357467472	0.31804857739949766	-0.004379042816436226	0.0660110730171297	-0.004379042816436226	0.01726390735270338	-0.0038637084604060215	0.0660110730171297	-0.0038637084604060215	0.036241147448890385
50000	-172.80275434895864	2.393007346522766	-175.19576169548142	0.4297935337923446	0.04246365619586567	0.04955529847468279	0.04246365619586567	0.02407487193080417	0.004842592834079293	0.04955529847468279	0.004842592834079293	0.022842070151347996
60000	-189.39120710328157	2.6661709772229476	-192.05737808050452	0.25277224972440826	-0.012102393819071841	0.07023253274266918	-0.012102393819071841	0.013166895406770412	-0.0031710192370304523	0.07023253274266918	-0.0031710192370304523	0.0398397126126307
70000	-199.25525704804707	3.0202893139238474	-202.27554636197092	0.1931858664815345	-0.005989002932675528	0.06197251269691143	-0.005989002932675528	0.01837855750091743	-0.004547732429315996	0.06197251269691143	-0.004547732429315996	0.039109436100625714
80000	-193.3634651147178	3.2235492135722517	-196.58701432829005	0.15925269086030952	0.02598218974437045	0.03909553563944434	0.02598218974437045	0.020423133200477315	0.006451636133516028	0.03909553563944434	0.006451636133516028	0.03073357933308723
90000	-222.7914491681299	3.376654914577552	-226.16810408270746	0.060885706369292844	0.014753379422865883	0.022320794146309712	0.014753379422865883	0.026787110393042025	0.002644643047739805	0.022320794146309712	0.002644643047739805	0.027947522567472027
100000	-190.14486123227678	3.0561800448659167	-193.2010412771427	0.23099593766542886	0.024546770889730927	0.05212876810211347	0.024546770889730927	0.020376603607412586	0.005041337203683768	0.05212876810211347	0.005041337203683768	0.029028496670938687
110000	-224.1431584511989	3.550024845663208	-227.69318329686212	0.08457308408264246	-0.008608863234789653	0.011375820011907407	-0.008608863234789653	0.023587480571352515	-0.005015917709632569	0.011375820011907407	-0.005015917709632569	0.019268792709860313
120000	-209.72095403359378	3.2512945875090145	-212.9722486211028	0.14328677537317425	-0.005412060961363942	0.06738788702163571	-0.005412060961363942	0.016675580667184935	-0.007558951124850543	0.06738788702163571	-0.007558951124850543	0.04781180731456319
130000	-199.82983204696916	2.873499815735603	-202.70333186270477	0.32807962802570456	0.014360640680392943	0.09418545155736327	0.014360640680392943	0.017087708932368134	-0.0015780862052444042	0.09418545155736327	-0.0015780862052444042	0.04555951615408535
140000	-201.39863415571114	3.3100765616262295	-204.70871071733737	0.1338119673027757	-0.0050716062334262915	0.03895549982617109	-0.0050716062334262915	0.01307444543259019	-0.006640354876361642	0.03895549982617109	-0.006640354876361642	0.02827397812037049
150000	-179.0258255826496	2.8689283315225644	-181.89475391417216	0.3267128351312001	-0.002731426948035053	0.0540940237834953	-0.002731426948035053	0.01990798994830023	0.0012313589806149934	0.0540940237834953	0.0012313589806149934	0.021287952487728683
160000	-126.68412234101926	-6.646763557618712	-120.03735878340055	2.409539399247322	0.04751110372681643	0.20328995536823144	0.04751110372681643	0.021405437560619994	9.419356983994365E-4	0.20328995536823144	9.419356983994365E-4	0.028475381672943736
170000	-158.50670649122998	1.1789827540788482	-159.68568924530882	0.7052083870877595	0.035339627697529845	0.022937062172513446	0.035339627697529845	0.01914375854117047	-0.00223480113830455	0.022937062172513446	-0.00223480113830455	0.015105336460655863
180000	-167.54584005416234	2.4120001002886644	-169.957840154451	0.4677938509954477	0.047802753242963236	0.07918897107404682	0.047802753242963236	0.02408153251888638	0.003675835060220797	0.07918897107404682	0.003675835060220797	0.033533951004305396
190000	-186.59862891705518	3.588955806151548	-190.18758472320673	0.18808446611820953	0.004633705171355408	0.04092963919419617	0.004633705171355408	0.021652669716043165	-0.0016510752085663024	0.04092963919419617	-0.0016510752085663024	0.03086877704769238
200000	-176.9163531529376	2.5421832715884722	-179.45853642452607	0.447078247085302	0.0031492000534294375	0.08768476255645911	0.0031492000534294375	0.02013950545824	-0.00788754354041402	0.08768476255645911	-0.00788754354041402	0.03847419358020916
