state	type_with_type	type_with_size	type_with_density	size_with_type	size_with_size	size_with_density	density_with_type	density_with_size	density_with_density
460000	1	-0.0770935296712971	-0.592902253166608	-0.0770935296712972	1	0.214802145898288	-0.592902253166608	0.214802145898288	1
470000	1	-0.0602241191876547	-0.336162500300237	-0.0602241191876547	1	0.0219682132319185	-0.336162500300237	0.0219682132319185	1
480000	1	-0.219259177100042	-0.750212767503246	-0.219259177100042	1	-0.00783290943986522	-0.750212767503246	-0.00783290943986529	1
490000	1	0.347692130862107	-0.604390148534283	0.347692130862106	1	0.0876788065042499	-0.604390148534283	0.0876788065042499	1
5e+05	1	-0.115256611301071	-0.529177097534052	-0.115256611301071	1	-0.0203123453979757	-0.529177097534052	-0.0203123453979757	1
510000	1	-0.267921461970724	-0.447972955271163	-0.267921461970724	1	0.0448598003404869	-0.447972955271163	0.0448598003404869	1
520000	1	-0.510340370410047	-0.716761874271295	-0.510340370410047	1	0.485493511930732	-0.716761874271295	0.485493511930732	1
530000	1	-0.454236928452443	-0.279353877646188	-0.454236928452443	1	0.19497373316787	-0.279353877646188	0.19497373316787	1
540000	1	0.169264022367344	-0.594670432517331	0.169264022367344	1	0.258700107154647	-0.594670432517331	0.258700107154647	1
550000	1	0.142960219967871	-0.577807213428308	0.142960219967871	1	-0.0546204806728225	-0.577807213428308	-0.0546204806728225	1
560000	1	-0.221622893181689	-0.776399098243522	-0.221622893181689	1	0.111040800286888	-0.776399098243522	0.111040800286888	1
570000	1	-0.105353211250141	-0.654819575767744	-0.105353211250141	1	0.00939081275911143	-0.654819575767744	0.00939081275911142	1
580000	1	-0.256020564921303	-0.761945710135083	-0.256020564921304	1	0.104536901015692	-0.761945710135083	0.104536901015692	1
590000	1	-0.0230150045158279	-0.843142750561972	-0.0230150045158279	1	0.0830098575652897	-0.843142750561972	0.0830098575652897	1
6e+05	1	-0.291819246958854	-0.698807925000853	-0.291819246958854	1	0.0609001644996734	-0.698807925000853	0.0609001644996734	1
610000	1	-0.0237203760804964	-0.49324341261561	-0.0237203760804964	1	0.0385122166547885	-0.49324341261561	0.0385122166547885	1
620000	1	0.191329184788734	-0.587576728729159	0.191329184788734	1	-0.0308753887706295	-0.587576728729159	-0.0308753887706295	1
630000	1	-0.0963092987659164	-0.406483181316994	-0.0963092987659164	1	0.157674404688888	-0.406483181316994	0.157674404688888	1
640000	1	-0.0424035613739547	-0.516693740269928	-0.0424035613739547	1	-0.0282018814633854	-0.516693740269928	-0.0282018814633854	1
650000	1	-0.328633949231221	-0.397830246376246	-0.328633949231221	1	0.15160550665173	-0.397830246376246	0.15160550665173	1
660000	1	-0.373005354936271	-0.436817154516542	-0.373005354936271	1	0.434342647372074	-0.436817154516542	0.434342647372074	1
670000	1	-0.180458671846168	-0.838446435843831	-0.180458671846168	1	0.235143898261702	-0.838446435843831	0.235143898261702	1
680000	1	-0.0243177239995457	-0.488768157624976	-0.0243177239995457	1	0.00567514087694272	-0.488768157624976	0.00567514087694272	1
690000	1	-0.23630627418197	-0.570126886789359	-0.23630627418197	1	0.179856310415001	-0.570126886789359	0.179856310415001	1
7e+05	1	-0.0801772065866201	-0.730538841846129	-0.0801772065866201	1	0.252220727031086	-0.730538841846129	0.252220727031086	1
710000	1	0.101090041133264	-0.58452585689271	0.101090041133264	1	-0.0104230402648786	-0.58452585689271	-0.0104230402648786	1
720000	1	-0.429226139707214	-0.721106908459561	-0.429226139707214	1	0.191617830159348	-0.721106908459561	0.191617830159348	1
730000	1	0.031393708390582	-0.561479779161836	0.031393708390582	1	0.119524465748391	-0.561479779161837	0.119524465748391	1
740000	1	0.0572443102634781	-0.404529006155778	0.0572443102634781	1	-0.402913377934701	-0.404529006155778	-0.402913377934701	1
750000	1	0.0787478519892784	-0.58495597250512	0.0787478519892784	1	0.192542156556831	-0.58495597250512	0.192542156556831	1
760000	1	-0.179984917301174	-0.640743893810807	-0.179984917301174	1	0.139474348384785	-0.640743893810807	0.139474348384785	1
770000	1	-0.173955511326056	-0.679189759243057	-0.173955511326056	1	0.335630211603046	-0.679189759243058	0.335630211603046	1
780000	1	0.0966001569969219	-0.538975427179866	0.0966001569969219	1	0.0516487952321934	-0.538975427179866	0.0516487952321934	1
790000	1	-0.238094750726152	-0.552930470522657	-0.238094750726152	1	0.20079083029543	-0.552930470522657	0.20079083029543	1
8e+05	1	-0.122846674500156	-0.549775166859359	-0.122846674500156	1	0.284012330131003	-0.549775166859359	0.284012330131003	1
810000	1	-0.0179379735494678	-0.547771718029023	-0.0179379735494678	1	-0.0662995115108679	-0.547771718029023	-0.0662995115108679	1
820000	1	-0.107652511516047	-0.598880952982051	-0.107652511516047	1	0.23413848638329	-0.598880952982051	0.23413848638329	1
830000	1	-0.18803555654456	-0.545474289143211	-0.18803555654456	1	0.0812058391160854	-0.545474289143211	0.0812058391160854	1
840000	1	-0.266052527751969	-0.63251876141213	-0.266052527751969	1	0.236345735158027	-0.63251876141213	0.236345735158027	1
850000	1	-0.3029712930968	-0.596442423197257	-0.3029712930968	1	0.061534805387049	-0.596442423197257	0.061534805387049	1
860000	1	-0.315474190799003	-0.661988153026661	-0.315474190799003	1	0.244036411880098	-0.661988153026661	0.244036411880098	1
870000	1	-0.296910157224232	-0.683580599540127	-0.296910157224232	1	0.0193245451940748	-0.683580599540127	0.0193245451940749	1
880000	1	0.0457918376438119	-0.737201719189005	0.0457918376438119	1	0.131372390963175	-0.737201719189005	0.131372390963175	1
890000	1	0.0263230681091288	-0.608948305506118	0.0263230681091288	1	-0.100243060523501	-0.608948305506118	-0.100243060523501	1
9e+05	1	0.0298351477245471	-0.703702904111915	0.0298351477245471	1	0.0828112811266096	-0.703702904111915	0.0828112811266096	1
910000	1	-0.167422363642592	-0.46499964443133	-0.167422363642592	1	0.21528198105522	-0.46499964443133	0.21528198105522	1
920000	1	-0.213441579668751	-0.669957205671075	-0.213441579668751	1	0.25064277207568	-0.669957205671075	0.25064277207568	1
930000	1	0.05312080414797	-0.536681306111831	0.05312080414797	1	0.091859792598848	-0.536681306111831	0.0918597925988479	1
940000	1	-0.0520142334823894	-0.559050946129044	-0.0520142334823894	1	0.0773130949748898	-0.559050946129044	0.0773130949748898	1
950000	1	-0.0983780507309462	-0.695038344376128	-0.0983780507309463	1	0.196996363135896	-0.695038344376128	0.196996363135896	1
960000	1	-0.137924459583992	-0.598900479127036	-0.137924459583992	1	0.0885307851869128	-0.598900479127036	0.0885307851869128	1
970000	1	-0.442354051732625	-0.568439724021724	-0.442354051732625	1	0.234307139635086	-0.568439724021724	0.234307139635086	1
980000	1	-0.0135071951590528	-0.431012770185197	-0.0135071951590528	1	0.141922230135131	-0.431012770185197	0.141922230135131	1
990000	1	0.01189856779993	-0.498617497055257	0.01189856779993	1	-0.092749056576811	-0.498617497055257	-0.092749056576811	1
1e+06	1	-0.346352358897901	-0.574923662488974	-0.346352358897901	1	0.0914151050607355	-0.574923662488974	0.0914151050607355	1
1010000	1	-0.104165024185606	-0.60693463176026	-0.104165024185606	1	0.182460886637082	-0.60693463176026	0.182460886637082	1
1020000	1	-0.132671353892552	-0.40780528728845	-0.132671353892552	1	0.00456333618396665	-0.40780528728845	0.00456333618396664	1
1030000	1	-0.0854715519447759	-0.632082832902788	-0.0854715519447759	1	-0.0985611763009807	-0.632082832902788	-0.0985611763009807	1
1040000	1	-0.294652614206006	-0.596378221403989	-0.294652614206006	1	0.176789695640852	-0.59637822140399	0.176789695640852	1
1050000	1	-0.0676499113232093	-0.564722397621071	-0.0676499113232093	1	-0.0169829974870132	-0.564722397621071	-0.0169829974870132	1
1060000	1	-0.0906670884267448	-0.429084691693041	-0.0906670884267448	1	-0.11511590609918	-0.429084691693041	-0.11511590609918	1
1070000	1	0.231614394078937	-0.245098496145207	0.231614394078937	1	0.329801289869076	-0.245098496145207	0.329801289869076	1
1080000	1	-0.405006588232394	-0.421886610278667	-0.405006588232394	1	0.0154618633937662	-0.421886610278666	0.0154618633937662	1
1090000	1	0.0117838346835363	-0.628909608373674	0.0117838346835363	1	-0.0102699262378792	-0.628909608373674	-0.0102699262378793	1
1100000	1	-0.0918590003102287	-0.437980410049429	-0.0918590003102287	1	0.0800067547451551	-0.437980410049429	0.0800067547451551	1
1110000	1	-0.0705129176376672	-0.549727646869875	-0.0705129176376672	1	-0.0302264448439368	-0.549727646869875	-0.0302264448439368	1
1120000	1	0.133912106254166	-0.618120414067583	0.133912106254166	1	0.078044595625728	-0.618120414067583	0.078044595625728	1
1130000	1	0.00795018057779393	-0.675855419798686	0.00795018057779393	1	0.0445424065675392	-0.675855419798685	0.0445424065675392	1
1140000	1	-0.523665683609955	-0.599335420776721	-0.523665683609955	1	0.256784777103629	-0.599335420776721	0.256784777103629	1
1150000	1	-0.110547492858535	-0.559145105213348	-0.110547492858535	1	0.291632223169298	-0.559145105213348	0.291632223169298	1
1160000	1	-0.0700318147848128	-0.764407037987139	-0.0700318147848127	1	0.116601029416386	-0.764407037987139	0.116601029416386	1
1170000	1	0.156141039889699	-0.562752928914141	0.156141039889699	1	-0.114464417719768	-0.562752928914141	-0.114464417719768	1
1180000	1	-0.242413887517076	-0.794134784823489	-0.242413887517076	1	0.137313131051504	-0.79413478482349	0.137313131051504	1
1190000	1	-0.252412323511687	-0.569845561999471	-0.252412323511687	1	0.0636146837392012	-0.569845561999471	0.0636146837392012	1
1200000	1	0.0856230834383409	-0.537412541553801	0.0856230834383409	1	-0.131459116964009	-0.537412541553801	-0.131459116964009	1
1210000	1	-0.107179999658873	-0.663425334235344	-0.107179999658873	1	0.118984667876131	-0.663425334235344	0.118984667876131	1
1220000	1	-0.317444809007988	-0.617683793564141	-0.317444809007988	1	0.275919170159165	-0.617683793564141	0.275919170159165	1
1230000	1	-0.271869554686748	-0.38221778897121	-0.271869554686748	1	0.068683191093822	-0.38221778897121	0.068683191093822	1
1240000	1	-0.094989840454642	-0.654169039315924	-0.094989840454642	1	0.0664007806478725	-0.654169039315925	0.0664007806478726	1
1250000	1	-0.0906732960863292	-0.669876960609815	-0.0906732960863292	1	-0.112567796059145	-0.669876960609815	-0.112567796059145	1
1260000	1	-0.169278788581785	-0.475897696188544	-0.169278788581785	1	0.291374963878571	-0.475897696188544	0.291374963878571	1
1270000	1	0.129358572803424	-0.467143689593675	0.129358572803424	1	-0.0323771268320477	-0.467143689593675	-0.0323771268320477	1
1280000	1	-0.172437630111069	-0.667966167037656	-0.172437630111069	1	0.0924807299638183	-0.667966167037656	0.0924807299638182	1
1290000	1	-0.142011275946646	-0.322748270881875	-0.142011275946646	1	-0.0535124849910645	-0.322748270881875	-0.0535124849910645	1
1300000	1	-0.30956869815065	-0.822469730003015	-0.30956869815065	1	0.179592479379155	-0.822469730003015	0.179592479379155	1
1310000	1	-0.195796448524415	-0.623545711851107	-0.195796448524415	1	0.178820129787894	-0.623545711851107	0.178820129787894	1
1320000	1	-0.159340491812075	-0.603277000882996	-0.159340491812075	1	-0.0749226165275195	-0.603277000882996	-0.0749226165275195	1
1330000	1	-0.0134060469487813	-0.526002951307461	-0.0134060469487813	1	0.228268687943021	-0.526002951307461	0.228268687943021	1
1340000	1	-0.244067734304991	-0.682329889770933	-0.244067734304991	1	0.198859316829438	-0.682329889770933	0.198859316829438	1
1350000	1	0.206852810832472	-0.595958306289322	0.206852810832472	1	-0.0265373663854327	-0.595958306289322	-0.0265373663854327	1
1360000	1	-0.206877229898906	-0.63578270193095	-0.206877229898906	1	0.173862029506146	-0.63578270193095	0.173862029506146	1
1370000	1	-0.245498264490028	-0.48830721470189	-0.245498264490028	1	0.303412135487326	-0.48830721470189	0.303412135487326	1
1380000	1	-0.383566859299139	-0.723229863081518	-0.383566859299139	1	0.232455858169231	-0.723229863081518	0.232455858169231	1
1390000	1	-0.377533001794416	-0.589114860565221	-0.377533001794416	1	0.113654670404523	-0.589114860565221	0.113654670404523	1
1400000	1	-0.28313560422775	-0.730805916248485	-0.28313560422775	1	0.00125463726612986	-0.730805916248485	0.00125463726612984	1
1410000	1	0.20626701126271	-0.509687203663387	0.20626701126271	1	0.11379481334763	-0.509687203663387	0.11379481334763	1
1420000	1	-0.0226751591879745	-0.668966545713735	-0.0226751591879745	1	0.0675722934732287	-0.668966545713735	0.0675722934732287	1
1430000	1	-0.319626149792416	-0.716616704096916	-0.319626149792416	1	0.250725196837315	-0.716616704096916	0.250725196837315	1
1440000	1	-0.185362420624464	-0.730076176422471	-0.185362420624464	1	0.28142888769107	-0.730076176422471	0.28142888769107	1
1450000	1	-0.1432323453621	-0.700703969991494	-0.1432323453621	1	0.218528633529643	-0.700703969991494	0.218528633529643	1
1460000	1	-0.205934206031912	-0.654185885745804	-0.205934206031912	1	0.103784647190932	-0.654185885745804	0.103784647190932	1
1470000	1	-0.116147458753405	-0.786546276523071	-0.116147458753405	1	0.0969082960988571	-0.786546276523071	0.0969082960988571	1
1480000	1	0.00118038170459957	-0.671079380807702	0.00118038170459959	1	0.147959356950864	-0.671079380807702	0.147959356950864	1
1490000	1	-0.224451547795407	-0.719385441065915	-0.224451547795407	1	0.166428580577225	-0.719385441065915	0.166428580577225	1
1500000	1	-0.00861380713265785	-0.607985252246047	-0.00861380713265786	1	-0.122741169572529	-0.607985252246047	-0.122741169572529	1
1510000	1	-0.0305890470016423	-0.514992308104027	-0.0305890470016423	1	-0.0906826965889564	-0.514992308104027	-0.0906826965889565	1
1520000	1	-0.132142543474869	-0.569928791402548	-0.132142543474869	1	0.474362257142797	-0.569928791402548	0.474362257142796	1
1530000	1	0.0564699026069737	-0.551796376673519	0.0564699026069737	1	0.178678188855646	-0.551796376673519	0.178678188855646	1
1540000	1	-0.114856399215965	-0.735848841670117	-0.114856399215965	1	0.155569591847933	-0.735848841670117	0.155569591847933	1
1550000	1	-0.0831688880841957	-0.631838743634113	-0.0831688880841957	1	0.148395663663507	-0.631838743634113	0.148395663663507	1
1560000	1	-0.00670730371750332	-0.635200119671976	-0.00670730371750332	1	-0.0566102674720882	-0.635200119671976	-0.0566102674720882	1
1570000	1	-0.241448619225703	-0.683596114979389	-0.241448619225703	1	0.188052311133653	-0.683596114979389	0.188052311133653	1
1580000	1	-0.238815999574186	-0.612768675270556	-0.238815999574186	1	0.380550559906295	-0.612768675270556	0.380550559906295	1
1590000	1	0.0234845922455043	-0.705141622421287	0.0234845922455043	1	-0.0710117573552175	-0.705141622421287	-0.0710117573552175	1
1600000	1	-0.20322109955599	-0.309265715713455	-0.20322109955599	1	-0.116746864563554	-0.309265715713455	-0.116746864563554	1
1610000	1	-0.0984480597582767	-0.74297621669971	-0.0984480597582767	1	0.128834341119443	-0.74297621669971	0.128834341119443	1
1620000	1	-0.119599487806293	-0.805851760072335	-0.119599487806293	1	0.206202793871383	-0.805851760072335	0.206202793871383	1
1630000	1	-0.0703201364157986	-0.565156763089133	-0.0703201364157986	1	0.14898236583243	-0.565156763089133	0.14898236583243	1
1640000	1	-0.0961949205550617	-0.599736789623566	-0.0961949205550617	1	0.248519668953998	-0.599736789623566	0.248519668953998	1
1650000	1	-0.102868870474707	-0.681424730422657	-0.102868870474707	1	0.0873269713765949	-0.681424730422657	0.0873269713765949	1
1660000	1	-0.253532552013353	-0.487386242940914	-0.253532552013353	1	0.0196231118856091	-0.487386242940914	0.0196231118856092	1
1670000	1	0.1271806866717	-0.608736710971568	0.1271806866717	1	0.0985392016444049	-0.608736710971568	0.098539201644405	1
1680000	1	-0.247171486940081	-0.73379696170855	-0.247171486940081	1	0.164849532550643	-0.73379696170855	0.164849532550643	1
1690000	1	-0.358144200658425	-0.56412840714534	-0.358144200658424	1	0.161904960878141	-0.56412840714534	0.161904960878141	1
1700000	1	-0.407609344599911	-0.51326730703777	-0.407609344599911	1	-0.0277003427972413	-0.51326730703777	-0.0277003427972413	1
1710000	1	-0.00838286096358959	-0.635455592273733	-0.00838286096358959	1	0.0763134952293928	-0.635455592273733	0.0763134952293928	1
1720000	1	-0.244745845522252	-0.732853897494044	-0.244745845522252	1	0.132800441068426	-0.732853897494044	0.132800441068426	1
1730000	1	-0.395131149896033	-0.619667206869667	-0.395131149896033	1	0.107857951627341	-0.619667206869667	0.107857951627341	1
1740000	1	0.0942359720217161	-0.357498715413858	0.0942359720217161	1	0.191736599579319	-0.357498715413858	0.191736599579319	1
1750000	1	-0.0558376396227327	-0.743026649663293	-0.0558376396227326	1	-0.110733015259976	-0.743026649663293	-0.110733015259976	1
1760000	1	-0.315396903109724	-0.712954974779877	-0.315396903109724	1	0.0573802791512217	-0.712954974779877	0.0573802791512217	1
1770000	1	-0.0854399183845103	-0.370128052697307	-0.0854399183845103	1	0.213625210507826	-0.370128052697307	0.213625210507826	1
1780000	1	-0.180661284155697	-0.651996703394337	-0.180661284155697	1	0.123347826799765	-0.651996703394337	0.123347826799765	1
1790000	1	-0.205517815532677	-0.458184918477922	-0.205517815532677	1	-0.101693377785544	-0.458184918477922	-0.101693377785544	1
1800000	1	0.0537858710231835	-0.778158973376582	0.0537858710231835	1	-0.00674420765187931	-0.778158973376582	-0.00674420765187932	1
1810000	1	0.00440612633505623	-0.512199421194284	0.00440612633505626	1	0.296258628929583	-0.512199421194284	0.296258628929583	1
1820000	1	-0.307057593784273	-0.769848100818294	-0.307057593784273	1	0.256877395531013	-0.769848100818294	0.256877395531013	1
1830000	1	0.0533030536049151	-0.423831945639312	0.0533030536049151	1	-0.0393321255035946	-0.423831945639312	-0.0393321255035946	1
1840000	1	-0.230404739681148	-0.683899432827328	-0.230404739681148	1	0.0577543776319754	-0.683899432827328	0.0577543776319755	1
1850000	1	-0.000935198850372728	-0.561638517905136	-0.000935198850372714	1	0.24502098209538	-0.561638517905136	0.24502098209538	1
1860000	1	-0.0809112722437371	-0.628434328046248	-0.0809112722437371	1	0.178807618461847	-0.628434328046248	0.178807618461847	1
1870000	1	-0.151154010637597	-0.735744914178002	-0.151154010637597	1	0.0194179404654519	-0.735744914178002	0.0194179404654519	1
1880000	1	-0.0995936195021886	-0.416205435496759	-0.0995936195021887	1	0.219497057144855	-0.41620543549676	0.219497057144855	1
1890000	1	0.0715242436422268	-0.533963371802345	0.0715242436422268	1	0.0820345957240725	-0.533963371802345	0.0820345957240725	1
1900000	1	-0.373644255437315	-0.754840119194996	-0.373644255437315	1	0.334080669954402	-0.754840119194996	0.334080669954402	1
1910000	1	-0.25345066079407	-0.751310397922139	-0.25345066079407	1	0.101743050846283	-0.751310397922139	0.101743050846283	1
1920000	1	-0.353512676007449	-0.498876364550495	-0.353512676007449	1	0.121514443980069	-0.498876364550495	0.121514443980069	1
1930000	1	0.0364823087210005	-0.448883384869556	0.0364823087210005	1	0.0951035602399995	-0.448883384869556	0.0951035602399995	1
1940000	1	-0.172706946603377	-0.54721021170982	-0.172706946603377	1	0.188624965177686	-0.54721021170982	0.188624965177686	1
1950000	1	-0.0325293979695227	-0.429496664842166	-0.0325293979695227	1	0.138755078822029	-0.429496664842166	0.138755078822029	1
1960000	1	0.260149029804926	-0.535222850351537	0.260149029804926	1	0.011810316204925	-0.535222850351537	0.011810316204925	1
1970000	1	0.0492581385965013	-0.610902053379665	0.0492581385965013	1	-0.010380653294665	-0.610902053379665	-0.010380653294665	1
1980000	1	-0.431800896142638	-0.724095207547761	-0.431800896142638	1	0.0601183427946616	-0.724095207547761	0.0601183427946616	1
1990000	1	-0.147674357596483	-0.491078886351852	-0.147674357596483	1	0.135161561313268	-0.491078886351852	0.135161561313268	1
2e+06	1	-0.040547740494156	-0.522429205920583	-0.040547740494156	1	-0.188384874580338	-0.522429205920583	-0.188384874580338	1
2010000	1	-0.0221116437507255	-0.662706170764551	-0.0221116437507255	1	-0.0476634761836531	-0.662706170764551	-0.0476634761836531	1
2020000	1	-0.384441366784184	-0.73097565520749	-0.384441366784184	1	0.201213608281298	-0.73097565520749	0.201213608281298	1
2030000	1	0.184932333727089	-0.764992715776835	0.18493233372709	1	-0.11890532192586	-0.764992715776835	-0.11890532192586	1
2040000	1	-0.115075476694494	-0.198740353664207	-0.115075476694494	1	0.156163934951884	-0.198740353664207	0.156163934951884	1
2050000	1	-0.149553683692124	-0.568916548962899	-0.149553683692124	1	0.270344079768675	-0.568916548962899	0.270344079768675	1
2060000	1	-0.121819243916378	-0.635374391465653	-0.121819243916378	1	0.141197980493097	-0.635374391465653	0.141197980493097	1
2070000	1	-0.537546502086632	-0.572007265071552	-0.537546502086632	1	0.22053813899372	-0.572007265071552	0.22053813899372	1
2080000	1	0.0395287584614091	-0.756472364163903	0.0395287584614091	1	0.0778387546401643	-0.756472364163903	0.0778387546401643	1
2090000	1	-0.134041270715204	-0.603192368492909	-0.134041270715204	1	0.146114182171348	-0.603192368492909	0.146114182171348	1
2100000	1	-0.0803296073598412	-0.360206035306327	-0.0803296073598412	1	0.135827738344124	-0.360206035306327	0.135827738344124	1
2110000	1	-0.511036233905248	-0.656465383169662	-0.511036233905248	1	0.308916664497183	-0.656465383169662	0.308916664497183	1
2120000	1	-0.0950143099354163	-0.630676783683449	-0.0950143099354163	1	0.112547149061108	-0.630676783683449	0.112547149061108	1
2130000	1	0.193811875994378	-0.309639089261041	0.193811875994378	1	-0.0255316762781185	-0.309639089261041	-0.0255316762781185	1
2140000	1	0.154184404772676	-0.634983047958855	0.154184404772676	1	0.216412068817846	-0.634983047958855	0.216412068817846	1
2150000	1	0.0291131815916193	-0.34967092242107	0.0291131815916193	1	0.25300427303521	-0.34967092242107	0.25300427303521	1
2160000	1	-0.316629391202114	-0.545059030122566	-0.316629391202114	1	0.0738935512208422	-0.545059030122566	0.0738935512208423	1
2170000	1	0.0294786212043123	-0.407331995979386	0.0294786212043123	1	0.185930660167638	-0.407331995979386	0.185930660167638	1
2180000	1	-0.345678218014487	-0.667086112695043	-0.345678218014488	1	-0.0123111576483355	-0.667086112695043	-0.0123111576483356	1
2190000	1	-0.185128689187683	-0.634400350718102	-0.185128689187683	1	0.0472490482032624	-0.634400350718102	0.0472490482032624	1
2200000	1	0.000757684497041645	-0.296515401908709	0.000757684497041648	1	0.110359105399716	-0.296515401908709	0.110359105399716	1
