state	type_with_type	type_with_size	type_with_density	size_with_type	size_with_size	size_with_density	density_with_type	density_with_size	density_with_density
2e+05	3.23509861276276	-1.45528139784808	-6.18664454180321	-1.45528139784809	56.4514393629643	9.56044513908542	-6.18664454180321	9.56044513908542	40.7682080348506
210000	1.62092783007369	-3.11307722817778	-3.5953495726415	-3.11307722817778	75.9882686178993	2.25305607388979	-3.5953495726415	2.25305607388979	62.6616676481829
220000	2.6303088105751	-2.92350725311029	-5.75259944730296	-2.92350725311029	54.0753388025641	-0.967754551730096	-5.75259944730296	-0.967754551730096	58.0596074397933
230000	4.21542596306496	-2.96239359271773	-11.3094554345408	-2.96239359271773	72.0200158479606	15.3714666096986	-11.3094554345408	15.3714666096986	79.200283575722
240000	10.3195880357549	-1.71873459133131	-22.495242212642	-1.71873459133131	67.0529306301248	12.1780993956316	-22.495242212642	12.1780993956316	75.9923970119249
250000	3.76714730781895	2.3535429098544	-7.75451771661682	2.3535429098544	80.1269067253776	28.0207140200399	-7.75451771661682	28.0207140200399	75.6384140448561
260000	2.67342615569037	-3.07272928089261	-6.72600308569624	-3.07272928089261	67.5154575606487	17.2484115958918	-6.72600308569624	17.2484115958918	53.6498099361882
270000	3.85170355134615	-2.35695759711607	-10.9663350273064	-2.35695759711607	60.6964950691288	-0.680210555398241	-10.9663350273064	-0.68021055539824	62.5758135306125
280000	4.60833209862033	3.13984363466586	-10.5129611848018	3.13984363466586	47.6574342774559	-1.50892102047625	-10.5129611848018	-1.50892102047625	54.779809427262
290000	22.5483848811232	-1.47552429480608	-28.0246769125618	-1.47552429480608	42.3532976011994	10.9764031077349	-28.0246769125618	10.9764031077349	71.3017286400129
3e+05	4.25566996266681	0.559298423784201	-9.75829985980929	0.559298423784201	62.3455731418651	16.2357061686856	-9.75829985980929	16.2357061686856	65.9347098925308
310000	4.51790486852984	-0.3890937722921	-13.9242871330146	-0.389093772292099	55.5473919913189	-7.97906558813994	-13.9242871330146	-7.97906558813994	71.6204757607967
320000	15.3703328011199	-11.8599751444588	-26.5929041885733	-11.8599751444588	72.7432305189285	18.3471417397861	-26.5929041885733	18.3471417397861	99.1775423652423
330000	26.3250994018977	-4.45350623477147	-30.0412735334299	-4.45350623477147	65.4675620067406	4.37395891780588	-30.0412735334299	4.37395891780588	62.7136533093588
340000	3.38023842699642	-6.54435922342706	-10.8927584493884	-6.54435922342706	76.7971432416572	17.0974317059847	-10.8927584493884	17.0974317059847	67.0244155634498
350000	1.17309480532793	-0.809925599726233	-3.32136907711184	-0.809925599726233	71.9316616700417	15.0920602216185	-3.32136907711184	15.0920602216185	58.3183500485714
360000	2.31146457193498	-0.652854124992123	-6.79946551085474	-0.652854124992124	43.4575273493791	10.0024685876911	-6.79946551085474	10.0024685876911	52.5345939447804
370000	2.93086443708792	-4.13733324815092	-4.09539153533609	-4.13733324815092	69.5527406215544	3.82592686957693	-4.09539153533609	3.82592686957693	39.6880648493437
380000	3.79917687163273	-5.85796812723327	-7.24170076836184	-5.85796812723327	63.5659363877988	8.4675749062756	-7.24170076836184	8.4675749062756	65.8808052360683
390000	2.97527846100474	-3.31127912965489	-9.62729369696037	-3.31127912965489	67.5019092138688	-9.69894515249451	-9.62729369696037	-9.6989451524945	81.660849794023
4e+05	1.5237416159762	-1.75387826114778	-5.34193493250927	-1.75387826114778	56.8193292320702	2.57802804317465	-5.34193493250927	2.57802804317465	71.660754677246
410000	1.56408625381418	-2.84772167714601	-3.56564956688799	-2.84772167714601	59.8507010855442	11.3159493215434	-3.56564956688799	11.3159493215434	47.0281116091193
420000	3.23656801497746	1.24092739950425	-10.984129331123	1.24092739950425	58.725218238382	-6.44672634306984	-10.984129331123	-6.44672634306984	62.6925564652402
430000	3.26824331749778	-1.13552672066077	-11.726622170033	-1.13552672066077	70.3675103981319	3.5527372112186	-11.726622170033	3.5527372112186	72.2400272596616
440000	3.52536713831012	0.732345525978034	-6.26509530659565	0.732345525978034	64.4848640669422	10.377410400842	-6.26509530659566	10.377410400842	58.4194740066732
450000	4.86344817593198	-4.44557325295489	-13.512527603574	-4.44557325295489	55.1981300430801	1.81528077164868	-13.512527603574	1.81528077164868	64.2303691167931
460000	2.36221471359282	-4.20549640579636	-4.48125137020149	-4.20549640579636	44.5403569040177	8.78957850726445	-4.48125137020149	8.78957850726445	62.3140235078852
470000	1.96873134993815	-0.516802327714084	-4.40563110712146	-0.516802327714084	56.0943973175309	12.7332224495345	-4.40563110712146	12.7332224495345	53.75677076025
480000	3.27042277758415	-7.03904992274942	-6.87054212939312	-7.03904992274942	59.8069820549574	10.8337340129613	-6.87054212939312	10.8337340129613	62.5975596015315
490000	3.76091484913166	-1.01686812343403	-10.7086425956917	-1.01686812343403	54.9359743181383	-5.33776731025502	-10.7086425956917	-5.33776731025502	60.1421916025034
5e+05	1.97376910527485	-4.30729907624447	-7.55105351238442	-4.30729907624447	79.3224786651176	19.2825867497612	-7.55105351238442	19.2825867497612	56.9533145951961
510000	2.82823320137354	-1.02438742059894	-11.0164770780735	-1.02438742059894	58.9798858419891	3.05452565519926	-11.0164770780735	3.05452565519926	106.290716282622
520000	6.94854240966173	-3.75650456492626	-15.6801134751483	-3.75650456492626	47.3858424024653	-1.83617271049169	-15.6801134751483	-1.83617271049169	75.3875763372477
530000	6.25571675670071	6.46226522839196	-16.5065200629952	6.46226522839196	62.0751741667227	-6.049793331874	-16.5065200629952	-6.049793331874	80.4847447923463
540000	11.7554544537094	-2.42040438663916	-17.7498516470832	-2.42040438663916	64.1959263276504	13.3197308883932	-17.7498516470832	13.3197308883932	74.1398168921956
550000	3.12110357679297	-2.45738173637653	-11.0905414598445	-2.45738173637653	51.6565987387696	12.6048768248749	-11.0905414598445	12.6048768248749	92.1833872873253
560000	16.8964658968777	-5.61766011111937	-12.5324184784746	-5.61766011111936	51.3827095817861	-0.106101862156007	-12.5324184784746	-0.106101862156006	43.0200109283772
570000	1.83450406923946	-4.38130985529715	-4.78228567272807	-4.38130985529715	79.6587289006079	13.3076602967606	-4.78228567272807	13.3076602967606	61.1231469353382
580000	1.19124874355795	-1.37700354455551	-3.59858316785799	-1.37700354455551	61.797097425064	17.1015086482384	-3.59858316785799	17.1015086482384	66.2090089210063
590000	1.73115344453415	-1.50046362050478	-5.82998474151723	-1.50046362050478	50.857342639868	6.42234454377969	-5.82998474151723	6.42234454377969	62.8579131460745
6e+05	4.61432627458296	-1.70849819754619	-11.1345477651935	-1.70849819754619	52.9432443971216	-2.70051452292157	-11.1345477651935	-2.70051452292157	92.0621374058858
