state	type_with_type	type_with_size	type_with_density	size_with_type	size_with_size	size_with_density	density_with_type	density_with_size	density_with_density
360000	1	-0.0651388408127962	-0.617033103960486	-0.0651388408127962	1	0.209339894124202	-0.617033103960486	0.209339894124202	1
370000	1	-0.289778068905389	-0.379723609870925	-0.289778068905389	1	0.0728198162892517	-0.379723609870925	0.0728198162892516	1
380000	1	-0.376955447272165	-0.457737369809133	-0.376955447272165	1	0.130848085712804	-0.457737369809133	0.130848085712804	1
390000	1	-0.233654395006523	-0.617637226709442	-0.233654395006523	1	-0.13063499338616	-0.617637226709442	-0.13063499338616	1
4e+05	1	-0.188493218236395	-0.511213413448772	-0.188493218236395	1	0.0404016309467007	-0.511213413448772	0.0404016309467007	1
410000	1	-0.294328671736447	-0.415747396873906	-0.294328671736447	1	0.21329349110923	-0.415747396873906	0.21329349110923	1
420000	1	0.0900101913909862	-0.771108124503633	0.0900101913909862	1	-0.106247550334539	-0.771108124503633	-0.106247550334539	1
430000	1	-0.0748779721621969	-0.763179666622091	-0.0748779721621969	1	0.0498296734626701	-0.76317966662209	0.0498296734626701	1
440000	1	0.0485718854833648	-0.436562758400653	0.0485718854833648	1	0.169075732180016	-0.436562758400653	0.169075732180016	1
450000	1	-0.27132726800909	-0.764529484727149	-0.27132726800909	1	0.0304867701060298	-0.764529484727149	0.0304867701060298	1
460000	1	-0.409997052575548	-0.369357331380693	-0.409997052575548	1	0.166839279737466	-0.369357331380694	0.166839279737466	1
470000	1	-0.0491780709779942	-0.42825093055811	-0.0491780709779941	1	0.231879308748784	-0.42825093055811	0.231879308748784	1
480000	1	-0.503310686926337	-0.480186953648482	-0.503310686926337	1	0.177061249068101	-0.480186953648482	0.1770612490681	1
490000	1	-0.0707439764379237	-0.71202960099852	-0.0707439764379237	1	-0.092862762072158	-0.71202960099852	-0.092862762072158	1
5e+05	1	-0.3442379257978	-0.712196561217271	-0.3442379257978	1	0.286884875784152	-0.712196561217271	0.286884875784152	1
510000	1	-0.0793148787734163	-0.635385734813679	-0.0793148787734163	1	0.0385783942013777	-0.635385734813679	0.0385783942013777	1
