state	precisionMatrix11	precisionMatrix12	precisionMatrix21	precisionMatrix22
0	0.05	0	0	0.05
10000	0.184956370491501	0.0457385509278049	0.0457385509278049	0.0227026607612934
20000	0.10302144817429	0.0308736466901698	0.0308736466901698	0.0249468337148431
30000	0.240240823492048	0.0463349240085615	0.0463349240085615	0.025606278971659
40000	0.533683258149686	0.0373311116619485	0.0373311116619485	0.0182037233486549
50000	1.14649730239116	0.0866135492303851	0.0866135492303851	0.0227224964508786
60000	1.21549556182838	0.0508224231704969	0.0508224231704969	0.0197697879256898
70000	0.398299536292899	0.0566815114527687	0.0566815114527687	0.0271254284896198
80000	0.930544550617305	0.0910816453163209	0.0910816453163209	0.0269352848334715
90000	0.203294605237073	0.06408187115052	0.06408187115052	0.0336343993506244
100000	0.185705655719853	0.05125624810851	0.05125624810851	0.0321433150695883
110000	0.263578482653418	0.0344801092394409	0.0344801092394409	0.0199587131674645
120000	0.111093358854991	0.0400044784498271	0.0400044784498271	0.0317442492046418
130000	0.30901502802624	0.0209190490374101	0.0209190490374101	0.0188032631653518
140000	0.184088524610151	0.0389732421792604	0.0389732421792604	0.0270092921534741
150000	0.103108138812264	0.0320863707450094	0.0320863707450094	0.0237889594391774
160000	0.157774583029581	0.0183324957663668	0.0183324957663668	0.0169919272783992
170000	0.405716787703645	0.0508876485805396	0.0508876485805396	0.018793058374344
180000	1.3049457663707	0.0966764244200335	0.0966764244200335	0.0253396637824564
190000	0.520506998278445	0.0747568472177021	0.0747568472177021	0.0265783006528071
200000	0.378202600757108	0.0620103316516688	0.0620103316516688	0.0221681199965757
210000	0.397795734988416	0.0594900498462662	0.0594900498462662	0.0238810315654184
220000	0.428771628448928	0.0812453381997942	0.0812453381997942	0.0379705134108425
230000	0.246289209756503	0.0278722195833814	0.0278722195833814	0.0166561018825681
240000	0.298308859207073	0.0490452153104275	0.0490452153104275	0.0238365875002249
250000	0.179410050462019	0.0257593215898387	0.0257593215898387	0.0210837761746688
260000	0.425606477526549	0.0617213620659343	0.0617213620659343	0.0316346335365003
270000	0.561779884762015	0.0971579081823749	0.0971579081823749	0.0325582189274463
280000	0.480948160435977	0.0477197443874594	0.0477197443874594	0.0206923771544825
290000	0.0945743929133833	0.0363642972410109	0.0363642972410109	0.030599393333749
300000	0.0586886547642001	0.0281901806222331	0.0281901806222331	0.0278667419817425
310000	0.145390582617509	0.0571744274569193	0.0571744274569193	0.0365676582910439
320000	0.476290787428871	0.0999130538284986	0.0999130538284986	0.0344540452334736
330000	0.141613915593482	0.0393616692332153	0.0393616692332153	0.0257424836077227
340000	0.045784786513392	0.0192614869997256	0.0192614869997256	0.0267849744635128
350000	0.0181325761100816	0.0179990316274212	0.0179990316274212	0.032054543102276
360000	0.0137293175419853	0.0131114930378493	0.0131114930378493	0.0353566176442329
370000	0.00668968769447753	0.00892643612266768	0.00892643612266768	0.0320045096615576
380000	0.00941878383153425	0.00857433028411261	0.00857433028411261	0.0274496426582837
390000	0.00445400721433727	0.0058543489030369	0.0058543489030369	0.0230633850516208
400000	0.00465701690092346	0.00864727290728384	0.00864727290728384	0.0303131098641779
410000	0.00888192798556295	0.0104562032156596	0.0104562032156596	0.030432049761904
420000	0.0125889698569837	0.0140548821852451	0.0140548821852451	0.0309027993082987
430000	0.0227704591435469	0.00618641091507478	0.00618641091507478	0.0164519141491423
440000	0.0639848894151788	0.0179629454324348	0.0179629454324348	0.0184577467382975
450000	0.287103547680347	0.0479044965051909	0.0479044965051909	0.0302189875100922
460000	1.17220206653968	0.121749492407865	0.121749492407865	0.0267984211545038
470000	0.363543151127759	0.0745377919616175	0.0745377919616175	0.0290943159357119
480000	0.486623309258783	0.0685197101640248	0.0685197101640248	0.0230935356605457
490000	0.30929265081247	0.0258937290669916	0.0258937290669916	0.0229369774250295
500000	0.29951298437426	0.0525236683455952	0.0525236683455952	0.023149089022513
510000	0.219932464684815	0.0583502533029493	0.0583502533029493	0.0338073034343694
520000	0.19134228281027	0.0444908375186577	0.0444908375186577	0.0270525498262849
530000	0.228770595863932	0.0409471005802574	0.0409471005802574	0.0199940156101318
540000	0.804331866145594	0.0763307826016543	0.0763307826016543	0.0229425405401326
550000	0.540847403000993	0.0988408476664802	0.0988408476664802	0.0328453675955745
560000	0.423886167396082	0.0213860090078572	0.0213860090078572	0.0164506886654835
570000	0.55014350324701	0.0477723354714109	0.0477723354714109	0.0130777988906843
580000	0.210510114214503	0.0614496172655344	0.0614496172655344	0.0353294708593301
590000	0.447192159442981	0.0784785780579945	0.0784785780579945	0.0342010484240088
600000	0.54713237775121	0.0782521968472694	0.0782521968472694	0.0278665574681256
610000	0.831510692860995	0.109478429286175	0.109478429286175	0.0361327291629481
620000	0.302525135548593	0.058013839920502	0.058013839920502	0.0315101556760198
630000	1.41891719115881	0.116914801258304	0.116914801258304	0.0325177455309171
640000	0.806680873408196	0.0946217702870296	0.0946217702870296	0.0242155816631754
650000	0.376775207564171	0.0590932602192926	0.0590932602192926	0.0257398174846984
660000	0.186895052683324	0.0296959814894225	0.0296959814894225	0.0207338401537972
670000	0.230526252770004	0.0439519841255871	0.0439519841255871	0.0240193644339054
680000	0.24135690771549	0.053599208724384	0.053599208724384	0.0311299783469924
690000	0.39312140842505	0.0636807115390983	0.0636807115390983	0.0268531582227944
700000	0.248927037269058	0.0672463444686992	0.0672463444686992	0.0360158414806955
710000	0.513617031548741	0.0407586362048422	0.0407586362048422	0.0255302111770185
