# BEAST v10.5.0
# Generated Wed May 13 09:31:20 PDT 2026 [seed=1778689850145]
# -window -working -options
state	posterior	prior	likelihood	precisionMatrix11	precisionMatrix12	precisionMatrix21	precisionMatrix22
940000	-92.80683923041558	0.4676221329147441	-93.27446136333032	0.2632109073022725	0.040754984687050105	0.040754984687050105	0.0288733697558146
950000	-90.53495434442569	0.03895565598934292	-90.57391000041503	0.3706623507023014	0.08105896337564325	0.08105896337564325	0.04424256835550647
960000	-81.56663912133219	-0.7361327805237936	-80.8305063408084	0.5736137722613026	0.08387762939450062	0.08387762939450062	0.03717734890134203
970000	-88.41658913488976	-1.3261880912093216	-87.09040104368044	0.6649143215369682	0.031009919461533295	0.031009919461533295	0.020849326139444072
980000	-69.06821804370031	-1.628518747118593	-67.43969929658172	0.7860307090716395	0.09358871629270205	0.09358871629270205	0.03179683521035915
990000	-120.47961349903724	0.5760313188281949	-121.05564481786544	0.1364992510642746	0.039071100333185595	0.039071100333185595	0.02716729218266825
1000000	-96.82802519560956	0.31228214329540727	-97.14030733890496	0.24296978991565177	0.05230063281192688	0.05230063281192688	0.027102781069614133
1010000	-106.43672336244346	2.2902388735645802	-108.72696223600803	0.14420297774165042	0.028304550419518203	0.028304550419518203	0.028552597961938826
1020000	-90.82218131506075	1.2103575336226493	-92.0325388486834	0.3236535421884185	0.046048267055910086	0.046048267055910086	0.02624772380498825
1030000	-96.4837024031452	-1.0746840421125912	-95.40901836103261	0.30765654088598055	0.08538493186895775	0.08538493186895775	0.042592257433386654
1040000	-112.91596265728911	0.6944154564368716	-113.61037811372599	0.1802558414990225	0.023523398702250124	0.023523398702250124	0.017399644212204093
1050000	-91.5126850813606	2.0680445201700657	-93.58072960153066	0.2470269136146143	0.060617105161184216	0.060617105161184216	0.028922488084514274
1060000	-133.4022674641645	2.318985878429256	-135.72125334259377	0.05808176463156972	0.01635858575778698	0.01635858575778698	0.015275186354968192
1070000	-140.37773241416062	1.8995454559263036	-142.27727787008692	0.07566305733989094	0.04890640733862487	0.04890640733862487	0.04928230888887042
1080000	-138.17336970117682	2.845399114819287	-141.0187688159961	0.060071105020072416	0.022472207267358272	0.022472207267358272	0.03044412212752602
1090000	-149.90203249320632	0.5899880626319449	-150.49202055583825	0.041832357524769895	0.024503986395902358	0.024503986395902358	0.030298365834825616
1100000	-152.88666863856795	1.1246072324219831	-154.01127587098995	0.05175543799366799	0.021674001009623852	0.021674001009623852	0.027194069129382388
1110000	-120.58221911932262	0.6405219038088692	-121.22274102313149	0.09532083562684046	0.0331781977447306	0.0331781977447306	0.026688223182768
1120000	-122.23972456676913	2.7839322414507723	-125.0236568082199	0.086198219656123	0.027933131289728498	0.027933131289728498	0.02996177516759485
1130000	-129.04100494629952	2.611521018476911	-131.65252596477643	0.14133126295312734	0.035083517672941274	0.035083517672941274	0.02966753386209292
1140000	-127.2205514855301	1.7349013779982099	-128.9554528635283	0.09423815128003428	0.03132739068428087	0.03132739068428087	0.02849158680734888
1150000	-116.4127650513335	2.626097257003623	-119.03886230833712	0.15449013605704578	0.03983060145620378	0.03983060145620378	0.027419832678808164
1160000	-170.0581349590703	1.2187747285019608	-171.27690968757224	0.018493965411565106	0.013402567449483462	0.013402567449483462	0.022551352410798267
1170000	-118.49126490160114	2.3281367683165444	-120.81940166991768	0.12076952639680688	0.026685958135059272	0.026685958135059272	0.023886217528836767
1180000	-159.31103912534482	2.210971374444023	-161.52201049978885	0.03055249707901312	0.023256377812402106	0.023256377812402106	0.038868583043075486
1190000	-169.44431981308517	2.0563405648082633	-171.50066037789344	0.01744697124022968	0.008613077180221229	0.008613077180221229	0.02131367022982241
1200000	-134.5888696087373	2.6054058598058156	-137.1942754685431	0.06338124634687639	0.018512956714404612	0.018512956714404612	0.0183508885916076
1210000	-149.732177559162	2.1476727636071695	-151.8798503227692	0.050784412447857606	0.01972217683582203	0.01972217683582203	0.022987271107971642
1220000	-116.2494882871775	2.2467386481343614	-118.49622693531187	0.17388527879778579	0.054108173083110764	0.054108173083110764	0.03443105121664357
1230000	-97.65120580561815	2.450096623206443	-100.1013024288246	0.25188226389159296	0.03792562528240156	0.03792562528240156	0.024650436777972497
1240000	-88.49218373624771	2.5369064875982827	-91.029090223846	0.2780068823259913	0.031643786104257804	0.031643786104257804	0.02197217135207142
1250000	-77.82748050888178	2.0358124959466677	-79.86329300482845	0.3575072943937466	0.048737174190661335	0.048737174190661335	0.019507667867680517
1260000	-80.74914012340585	1.0415877314071116	-81.79072785481296	0.6039188697901418	0.09364460020648596	0.09364460020648596	0.032841933457809065
1270000	-73.40251046476726	0.05467827990965496	-73.45718874467691	0.8228565512127513	0.13598543938168314	0.13598543938168314	0.040185392704348295
1280000	-69.51759481389874	0.6076378552756495	-70.1252326691744	0.6909522194902915	0.0872142407506024	0.0872142407506024	0.025926435939084107
1290000	-98.20296219685468	0.9671792968290828	-99.17014149368377	0.2980271011782108	0.0796156450118909	0.0796156450118909	0.04253742226011992
1300000	-82.13640562379828	1.6572720525752451	-83.79367767637353	0.334023298416522	0.03341732074143358	0.03341732074143358	0.020291082691096893
1310000	-93.53294758819838	2.5491765860099282	-96.08212417420832	0.2818829212433706	0.0353092185513546	0.0353092185513546	0.024819997870705518
1320000	-56.27020638267579	-1.6006995333949785	-54.66950684928081	1.1856730124666124	0.06580388962593611	0.06580388962593611	0.024983398118120368
1330000	-59.0815327330653	0.14576667165414559	-59.227299404719446	0.8598830311784623	0.025380011286240685	0.025380011286240685	0.019980031894641273
1340000	-81.09298594922733	1.5245010011630566	-82.61748695039039	0.4399962944385977	0.03411007677094568	0.03411007677094568	0.015395832205756795
1350000	-91.8161511970731	-0.9370735427822328	-90.87907765429087	0.41069326627841773	0.07688704835655605	0.07688704835655605	0.03251948270665579
1360000	-119.61623852411559	2.2554154120212893	-121.87165393613688	0.11319886339543579	0.040493028822649435	0.040493028822649435	0.03310114695980883
1370000	-99.67195845490075	1.429991991168277	-101.10195044606903	0.2679663073875596	0.05849671243556465	0.05849671243556465	0.030263100608718375
1380000	-112.9454493758643	2.2112530819201934	-115.15670245778449	0.16556966432819256	0.032521518705362726	0.032521518705362726	0.02218696019382721
1390000	-72.22728554682557	-0.8762002483585177	-71.35108529846705	0.8749116897741654	0.10787999107614027	0.10787999107614027	0.02963542712121561
1400000	-96.74733746454785	2.2242979929305005	-98.97163545747836	0.3737990456675312	0.06283037911906472	0.06283037911906472	0.036741264263408194
1410000	-95.45772931008807	2.197234748053411	-97.65496405814149	0.23210768406626722	0.038775430247124355	0.038775430247124355	0.02313014628223036
1420000	-82.01134722490889	0.767716629077002	-82.77906385398589	0.46745748623132555	0.0643475339597306	0.0643475339597306	0.02985005704204419
1430000	-97.21652045893546	0.17218579364980702	-97.38870625258527	0.30745776880585357	0.030023577406461523	0.030023577406461523	0.020310554979765357
1440000	-66.1811808152238	-0.47774169366899844	-65.7034391215548	0.9573616678140644	0.1445554532477285	0.1445554532477285	0.0394832417359096
1450000	-70.66739763177154	0.6537558025185359	-71.32115343429007	0.6536404791901348	0.08123589601227045	0.08123589601227045	0.02759648192282101
1460000	-81.1536061588167	1.0309568873862553	-82.18456304620295	0.4877089815615984	0.061232550299410014	0.061232550299410014	0.025412009458604962
