# BEAST v10.5.0
# Generated Thu May 21 12:19:32 PDT 2026 [seed=1779391146496]
# -window -working -options
state	posterior	prior	likelihood	null1	Bomarea_brevis_Bolivia_Teran1759.latent1	Bomarea_brevis_Bolivia_Teran1759.latent2	Bomarea_coccinea_Peru_Nunez13229.latent1	Bomarea_coccinea_Peru_Nunez13229.latent2	Bomarea_sp__oso_Peru_Graham12613.latent1	Bomarea_sp__oso_Peru_Graham12613.latent2	Bomarea_pumila_Bolivia_Fuentes13830.latent1	Bomarea_pumila_Bolivia_Fuentes13830.latent2	Bomarea_secundifolia_Peru_Macbride4962.latent1	Bomarea_secundifolia_Peru_Macbride4962.latent2	Bomarea_dispar_Peru_SchunkeV_3544.latent1	Bomarea_dispar_Peru_SchunkeV_3544.latent2	Bomarea_sp__ponillalsoya_Peru_Graham12616.latent1	Bomarea_sp__ponillalsoya_Peru_Graham12616.latent2	Bomarea_diffracta_Colombia_Tribble12.latent1	Bomarea_diffracta_Colombia_Tribble12.latent2	Bomarea_amilcariana_Venezuela_Dorr8337.latent1	Bomarea_amilcariana_Venezuela_Dorr8337.latent2	Bomarea_peruviana_Peru_Stein2033B.latent1	Bomarea_peruviana_Peru_Stein2033B.latent2	Bomarea_setacea_Colombia_Tribble7.latent1	Bomarea_setacea_Colombia_Tribble7.latent2	Bomarea_sp__catanatasoya_Peru_Graham12611.latent1	Bomarea_sp__catanatasoya_Peru_Graham12611.latent2	Bomarea_ampayesana_Peru_Bocke3215.latent1	Bomarea_ampayesana_Peru_Bocke3215.latent2	Bomarea_macrocephala_Bolivia_Vargas7052.latent1	Bomarea_macrocephala_Bolivia_Vargas7052.latent2	Bomarea_involucrosa_Peru_Galiano6988.latent1	Bomarea_involucrosa_Peru_Galiano6988.latent2	Bomarea_andimarcana_Peru_Suclli1307.latent1	Bomarea_andimarcana_Peru_Suclli1307.latent2	Bomarea_libertadensis_Peru_Alayo020.latent1	Bomarea_libertadensis_Peru_Alayo020.latent2	Bomarea_porrecta_Peru_AlayoB_020.latent1	Bomarea_porrecta_Peru_AlayoB_020.latent2	Bomarea_albimontana_Peru_LeivaS_N_.latent1	Bomarea_albimontana_Peru_LeivaS_N_.latent2	Bomarea_aurantiaca_Bolivia_Fuentes13880.latent1	Bomarea_aurantiaca_Bolivia_Fuentes13880.latent2	Bomarea_cornuta_Bolivia_Fuentes17664.latent1	Bomarea_cornuta_Bolivia_Fuentes17664.latent2	Bomarea_campylophylla_Bolivia_Maldonado3174.latent1	Bomarea_campylophylla_Bolivia_Maldonado3174.latent2	Bomarea_ovata_Peru_Farfan526.latent1	Bomarea_ovata_Peru_Farfan526.latent2	Bomarea_brachysepala_Ecuador_Jorgensen2129.latent1	Bomarea_brachysepala_Ecuador_Jorgensen2129.latent2	Bomarea_hieronymi_Ecuador_Aluarez2557.latent1	Bomarea_hieronymi_Ecuador_Aluarez2557.latent2	Bomarea_linifolia_Colombia_Tribble8.latent1	Bomarea_linifolia_Colombia_Tribble8.latent2	Bomarea_lutea_Ecuador_vanderWerff12169.latent1	Bomarea_lutea_Ecuador_vanderWerff12169.latent2	Bomarea_multipes_Alzate3153.latent1	Bomarea_multipes_Alzate3153.latent2	Bomarea_torta_Alzate3270.latent1	Bomarea_torta_Alzate3270.latent2	Bomarea_angulata_Peru_Quiroz3208.latent1	Bomarea_angulata_Peru_Quiroz3208.latent2	Bomarea_trichophylla_Venezuela_Rivero1217.latent1	Bomarea_trichophylla_Venezuela_Rivero1217.latent2	Bomarea_densiflora_Alzate3151.latent1	Bomarea_densiflora_Alzate3151.latent2	Bomarea_cf_anceps_Peru_LopezM_8913.latent1	Bomarea_cf_anceps_Peru_LopezM_8913.latent2	Bomarea_distichifolia_CultivatedinCA_SFBG20120053.latent1	Bomarea_distichifolia_CultivatedinCA_SFBG20120053.latent2	Bomarea_nervosa_Alzate3154.latent1	Bomarea_nervosa_Alzate3154.latent2	Bomarea_euryphylla_Ecuador_Vargas2930.latent1	Bomarea_euryphylla_Ecuador_Vargas2930.latent2	Bomarea_vestita_AlzateS_N_.latent1	Bomarea_vestita_AlzateS_N_.latent2	Bomarea_patinii_Colombia_Tribble3.latent1	Bomarea_patinii_Colombia_Tribble3.latent2	Bomarea_patacocensis_Ecuador_Luteyn14078.latent1	Bomarea_patacocensis_Ecuador_Luteyn14078.latent2	Bomarea_multiflora_AlzateS_N_.latent1	Bomarea_multiflora_AlzateS_N_.latent2	Bomarea_bredemeyerana_Venezuela_Liesner7935.latent1	Bomarea_bredemeyerana_Venezuela_Liesner7935.latent2	Bomarea_chiriquina_Panama_Hammel6374.latent1	Bomarea_chiriquina_Panama_Hammel6374.latent2	Bomarea_hirsuta_CR_Bonifacino6052.latent1	Bomarea_hirsuta_CR_Bonifacino6052.latent2	Bomarea_puracensis_GarciaBarriga13025.latent1	Bomarea_puracensis_GarciaBarriga13025.latent2	Bomarea_suberecta_CR_Bonifacino6053.latent1	Bomarea_suberecta_CR_Bonifacino6053.latent2	Bomarea_bredemeyerana_Colombia_Tribble06.latent1	Bomarea_bredemeyerana_Colombia_Tribble06.latent2	Bomarea_tarmensis_Bolivia_Fernandez3467.latent1	Bomarea_tarmensis_Bolivia_Fernandez3467.latent2	Bomarea_chaparensis_Bolivia_Steinbach8897.latent1	Bomarea_chaparensis_Bolivia_Steinbach8897.latent2	Bomarea_weigendii_Peru_Davis1224.latent1	Bomarea_weigendii_Peru_Davis1224.latent2	Bomarea_speciosa_Bolivia_Cornejo800.latent1	Bomarea_speciosa_Bolivia_Cornejo800.latent2	Bomarea_edulis_Argentina_Novara2378.latent1	Bomarea_edulis_Argentina_Novara2378.latent2	Bomarea_edulis_MorelosN_Tribble325.latent1	Bomarea_edulis_MorelosN_Tribble325.latent2	Bomarea_obovata_Ecuador_Clark4985.latent1	Bomarea_obovata_Ecuador_Clark4985.latent2	Bomarea_ovallei_KEW.latent1	Bomarea_ovallei_KEW.latent2	Bomarea_salsilla_Chile_Ackerman545.latent1	Bomarea_salsilla_Chile_Ackerman545.latent2	precisionMatrix11	precisionMatrix12	precisionMatrix21	precisionMatrix22
0	-164.87787258674732	1.183583851483633	-166.06145643823095	1.0	0.0	0.235630819052517	0.0	0.709477073088659	0.0	0.129015411894385	0.0	1.76378498831907	0.0	0.685784760386852	1.0	0.792400167544984	1.0	2.40347743126787	1.0	-1.29252335021404	1.0	-1.90852348046102	0.0	1.32547720333564	0.0	-0.498830874703502	1.0	1.20701563982661	1.0	0.0816307864907713	0.0	-0.261907747685431	1.0	-2.08621582572458	1.0	-1.4939080081794	0.0	-0.143446184176396	1.0	-2.1691389201809	0.0	-0.854215565230608	0.0	0.709477073088659	1.0	0.152707724596193	1.0	-0.640984750914345	1.0	-1.69529266614476	1.0	0.129015411894385	1.0	-0.250061591334528	0.0	1.40840029779197	0.0	1.02932329456305	1.0	-0.0960615587727817	0.0	0.543630884176009	0.0	0.567323196877817	1.0	-0.0723692460709746	0.0	0.0224000047362538	0.0	0.01055384838535	0.0	-0.0842154024218784	0.0	-0.143446184176396	0.0	0.697630916737755	0.0	0.721323229439562	0.0	0.614707822281431	0.0	0.472553946070588	0.0	0.37778469526336	0.0	-1.13852331765229	0.0	0.223784662701614	0.0	0.0224000047362538	0.0	1.53870801765191	0.0	0.117169255543482	0.0	-1.13852331765229	1.0	-1.57683110263572	0.0	1.05301560726486	0.0	1.05301560726486	1.0	0.21193850635071	1.0	-0.972677128739644	1.0	-0.972677128739644	1.0	-0.00129230796555331	1.0	-0.321138529439949	1.0	-1.19775409940681	0.05	0.0	0.0	0.05
10000	-112.09890288885055	0.9993353787232886	-113.09823826757383	0.9318497950686311	-0.3983408141002498	0.235630819052517	-0.4481720741980073	0.709477073088659	-0.09820794484155138	0.129015411894385	-0.522655460406531	1.76378498831907	-0.010838055439003735	0.685784760386852	0.28807438970434895	0.792400167544984	0.13208909205092323	2.40347743126787	0.2039878455475128	-1.29252335021404	0.3052060602694222	-1.90852348046102	-0.23945751721618302	1.32547720333564	-0.1542532212498775	-0.498830874703502	0.03058632460780064	1.20701563982661	0.07985881425046104	0.0816307864907713	-0.23010245257523243	-0.261907747685431	0.17628364231760885	-2.08621582572458	0.10584133786981442	-1.4939080081794	-0.11094210073950439	-0.143446184176396	0.41116366032808616	-2.1691389201809	-0.5523366766557096	-0.854215565230608	-0.3154347796623629	0.709477073088659	0.002218134808257055	0.152707724596193	0.06347132243150444	-0.640984750914345	0.36371569205699683	-1.69529266614476	0.1684436146760937	0.129015411894385	0.014095859014650935	-0.250061591334528	-0.15999852402441728	1.40840029779197	-0.43382297256884583	1.02932329456305	0.00680107844713751	-0.0960615587727817	-0.37139229168703003	0.543630884176009	-0.08423030081631722	0.567323196877817	0.12144905998158362	-0.0723692460709746	-0.3759677118527329	0.0224000047362538	-0.2037977153239352	0.01055384838535	-0.6901285188149284	-0.0842154024218784	-0.781731341503985	-0.143446184176396	-0.3441753596702062	0.697630916737755	-0.4905986492998189	0.721323229439562	-0.341259141994265	0.614707822281431	-0.04499188071774585	0.472553946070588	-0.2996711665359546	0.37778469526336	-0.3864387682725816	-1.13852331765229	-0.28448145624411736	0.223784662701614	-0.34894731567898574	0.0224000047362538	-1.5677407243613972	1.53870801765191	-1.076127198799833	0.117169255543482	-0.06709700215089831	-1.13852331765229	0.473097930510066	-1.57683110263572	-0.004690565604822172	1.05301560726486	-0.0012508371964901066	1.05301560726486	0.4585935548446307	0.21193850635071	0.20943439486273108	-0.972677128739644	0.42639195377499295	-0.972677128739644	1.0665197924506866	-0.00129230796555331	0.11066231201067533	-0.321138529439949	1.427429697196583	-1.19775409940681	0.1423024227056993	0.010391062434760826	0.010391062434760826	0.0176038004343926
20000	-73.26503885629573	-1.0505014369390184	-72.21453741935672	0.932192589802039	-0.028964509443091258	0.235630819052517	-0.11164076551008328	0.709477073088659	-0.15540619161589753	0.129015411894385	-0.2562783237325694	1.76378498831907	-0.15660537522672158	0.685784760386852	0.4230550042591712	0.792400167544984	0.0077469534765028936	2.40347743126787	0.131229526213136	-1.29252335021404	0.2627642100628462	-1.90852348046102	-0.0874795868250362	1.32547720333564	-0.05369142241519853	-0.498830874703502	0.08622284500592259	1.20701563982661	0.2807003371453112	0.0816307864907713	-0.03207932618096421	-0.261907747685431	0.4419898277837253	-2.08621582572458	0.42638203002216457	-1.4939080081794	-0.18443694250376041	-0.143446184176396	0.06882225292093347	-2.1691389201809	-0.17971507283496524	-0.854215565230608	-0.02001100151455648	0.709477073088659	0.014245911541047818	0.152707724596193	0.008390829382012965	-0.640984750914345	0.5040203025837817	-1.69529266614476	0.033801612014320526	0.129015411894385	0.25050396950029863	-0.250061591334528	-0.06438169092580015	1.40840029779197	-0.252219139833884	1.02932329456305	0.17359461248333186	-0.0960615587727817	-0.15261904344935262	0.543630884176009	-0.25597121938031764	0.567323196877817	0.2172550355290246	-0.0723692460709746	-0.27628014403198775	0.0224000047362538	-0.1722092785689917	0.01055384838535	-0.2303679679679025	-0.0842154024218784	-0.09738459463155902	-0.143446184176396	-0.1554213552857866	0.697630916737755	-0.14647577661543565	0.721323229439562	-0.16580543212835952	0.614707822281431	-0.1835300637466042	0.472553946070588	-0.208245439542047	0.37778469526336	-0.18960514029235798	-1.13852331765229	-0.32798076242878715	0.223784662701614	-0.40999547178578166	0.0224000047362538	-0.44102602421821113	1.53870801765191	-0.34664129953264866	0.117169255543482	-0.07614188188098758	-1.13852331765229	0.016523294025653668	-1.57683110263572	-0.09776592745449908	1.05301560726486	-0.23950365785856365	1.05301560726486	0.02204020559209585	0.21193850635071	0.35422634673792275	-0.972677128739644	0.45056092389517155	-0.972677128739644	0.5290523235655067	-0.00129230796555331	0.3032273594160848	-0.321138529439949	0.4146870154011266	-1.19775409940681	0.7267231672984424	0.08071372981082922	0.08071372981082922	0.030462409835776083
30000	-75.46410265133753	-1.1633255203346327	-74.30077713100289	0.9301810769453013	-0.15740247027333942	0.235630819052517	-0.16327462578424168	0.709477073088659	-0.07373794363445385	0.129015411894385	-0.20598043266624266	1.76378498831907	-0.09177570958178372	0.685784760386852	0.33920151222090045	0.792400167544984	0.09305022403286989	2.40347743126787	0.18494331316247958	-1.29252335021404	0.34650223364561894	-1.90852348046102	-0.0991611151659113	1.32547720333564	-0.248792980753332	-0.498830874703502	0.0023269339048921367	1.20701563982661	0.12754610832329583	0.0816307864907713	-0.058220350494497586	-0.261907747685431	0.16421472987146823	-2.08621582572458	0.12052304648576984	-1.4939080081794	-0.14481194124861863	-0.143446184176396	0.009138869620013867	-2.1691389201809	-0.33700042029159305	-0.854215565230608	-0.06189119305671009	0.709477073088659	0.05210764262876699	0.152707724596193	0.06813097669384427	-0.640984750914345	0.21115801279536006	-1.69529266614476	0.1067463131819264	0.129015411894385	0.024590789212039166	-0.250061591334528	-0.26412229055654457	1.40840029779197	-0.030136544263214438	1.02932329456305	0.17065076939042845	-0.0960615587727817	-0.1065034323102596	0.543630884176009	-0.12533534696977378	0.567323196877817	0.20646669100983472	-0.0723692460709746	-0.36788450021582464	0.0224000047362538	-0.30865938254942793	0.01055384838535	-0.08026518617554701	-0.0842154024218784	-0.32903895790951165	-0.143446184176396	-0.26851328466441515	0.697630916737755	-0.30918550150930213	0.721323229439562	-0.40480592372510693	0.614707822281431	-0.37830092642129	0.472553946070588	-0.20358575751909846	0.37778469526336	-0.1826133146504927	-1.13852331765229	-0.24320197508627972	0.223784662701614	-0.3179422041207962	0.0224000047362538	-0.2176195016997271	1.53870801765191	-0.06060467101812694	0.117169255543482	-0.21309761330693777	-1.13852331765229	0.08878464517256601	-1.57683110263572	-0.3939436529692528	1.05301560726486	-0.06411965679510945	1.05301560726486	0.16736774702274348	0.21193850635071	0.2643346837929328	-0.972677128739644	0.18352736035946027	-0.972677128739644	0.8372723856987159	-0.00129230796555331	0.2881070499726057	-0.321138529439949	0.5281906462723349	-1.19775409940681	0.7517650211065863	0.04086171760345661	0.04086171760345661	0.02155172768270629
40000	-69.91717993875847	-1.437586871757024	-68.47959306700145	0.8790918110568656	-0.15229078851355649	0.235630819052517	-0.16883378788597692	0.709477073088659	-0.2684238817863298	0.129015411894385	-0.2404976779244139	1.76378498831907	-0.2561670256024726	0.685784760386852	0.07749109496008777	0.792400167544984	0.057684802904441446	2.40347743126787	0.45210285500977254	-1.29252335021404	0.19018694012212634	-1.90852348046102	-0.1316476380206637	1.32547720333564	-0.10561453294426926	-0.498830874703502	0.1269435039009834	1.20701563982661	0.22145862431444918	0.0816307864907713	-0.005336421826062976	-0.261907747685431	0.4161682971024492	-2.08621582572458	0.3322069299379322	-1.4939080081794	-0.04793715042687707	-0.143446184176396	0.18783612093177737	-2.1691389201809	-0.1085209778964511	-0.854215565230608	-0.14289647778317227	0.709477073088659	0.006050382691753287	0.152707724596193	0.08406906166306194	-0.640984750914345	0.04480005715244606	-1.69529266614476	0.20067310690177376	0.129015411894385	0.163198695325957	-0.250061591334528	-0.08140555147454887	1.40840029779197	-0.25212990173439165	1.02932329456305	0.15690885917416275	-0.0960615587727817	-0.0673985800688568	0.543630884176009	-0.3918667002490015	0.567323196877817	0.17551269757889698	-0.0723692460709746	-0.0799968764360548	0.0224000047362538	-0.24091957573509348	0.01055384838535	-0.042709939883963655	-0.0842154024218784	-0.10533672265718241	-0.143446184176396	-0.4515847320956541	0.697630916737755	-0.44012401122054157	0.721323229439562	-0.20774613499769523	0.614707822281431	-0.48144384710197974	0.472553946070588	-0.324812303231647	0.37778469526336	-0.14783865022424125	-1.13852331765229	-0.36205877353117555	0.223784662701614	-0.2654165705360003	0.0224000047362538	-0.4732111283777314	1.53870801765191	-0.30645560183456033	0.117169255543482	-0.18676366585706572	-1.13852331765229	0.05911721989367935	-1.57683110263572	-0.12009272734440035	1.05301560726486	-0.09632390555237702	1.05301560726486	0.04795121539760894	0.21193850635071	0.3823041055473837	-0.972677128739644	0.04460203491562864	-0.972677128739644	0.26925865143110195	-0.00129230796555331	0.09548765287437555	-0.321138529439949	0.15846918005297428	-1.19775409940681	0.8061829701458005	0.07329012854598733	0.07329012854598733	0.02124909403355118
50000	-92.09875601746099	0.5491312883956545	-92.64788730585664	0.8745242813010086	-0.033754856865491956	0.235630819052517	-0.08556900410854662	0.709477073088659	-0.07896885036651824	0.129015411894385	-0.12096860131150455	1.76378498831907	-0.14443766721533513	0.685784760386852	0.2613745606863831	0.792400167544984	0.16410637152600538	2.40347743126787	0.3607099806269387	-1.29252335021404	0.5852719882895279	-1.90852348046102	-0.005020559620567466	1.32547720333564	-0.05370619100028118	-0.498830874703502	0.03685700695857119	1.20701563982661	0.039319776904640724	0.0816307864907713	-0.04223342893970217	-0.261907747685431	0.5846871125656619	-2.08621582572458	0.6390342024214	-1.4939080081794	-0.11828636775496548	-0.143446184176396	0.401794825059105	-2.1691389201809	-0.05995269410832682	-0.854215565230608	-0.14130847857092266	0.709477073088659	0.020764762656814817	0.152707724596193	0.17690027467961977	-0.640984750914345	0.3822113165056511	-1.69529266614476	0.11325561437605369	0.129015411894385	0.01799990847331001	-0.250061591334528	-0.0688544558273505	1.40840029779197	-0.7588030425348704	1.02932329456305	0.0015165070538247782	-0.0960615587727817	-0.1895668055446158	0.543630884176009	-0.3200580279591636	0.567323196877817	0.058170859319975676	-0.0723692460709746	-0.6608139376501674	0.0224000047362538	-0.07881060939198914	0.01055384838535	-0.48938336995516063	-0.0842154024218784	-0.027688315401274366	-0.143446184176396	-0.3847622421473189	0.697630916737755	-0.1943520793876623	0.721323229439562	-0.5205376675401905	0.614707822281431	-0.3976242061773172	0.472553946070588	-0.2839910564707018	0.37778469526336	-0.10792748612105285	-1.13852331765229	-0.4806853515744165	0.223784662701614	-0.07324130858672007	0.0224000047362538	-0.21688997594607118	1.53870801765191	-0.3358569898304806	0.117169255543482	-0.05600617144261166	-1.13852331765229	0.6714325837798767	-1.57683110263572	-0.41612563507736566	1.05301560726486	-0.5243130069389932	1.05301560726486	0.2767378394335691	0.21193850635071	0.3590036151405598	-0.972677128739644	0.15585514647243603	-0.972677128739644	0.3806099095854101	-0.00129230796555331	0.3407355537440855	-0.321138529439949	0.5133996185153364	-1.19775409940681	0.2820761476613665	0.06592059745776245	0.06592059745776245	0.027695385266304363
60000	-105.48144762923457	0.9942929015808236	-106.47574053081539	0.841833416624879	-0.06793738818863826	0.235630819052517	-0.19555599376084554	0.709477073088659	-0.42169815423837	0.129015411894385	-0.4376119582302054	1.76378498831907	-0.6033350697576092	0.685784760386852	0.13119344480265172	0.792400167544984	0.12024714535181347	2.40347743126787	0.5962182231694011	-1.29252335021404	0.414602544739618	-1.90852348046102	-0.4652542143415377	1.32547720333564	-0.2165167057812254	-0.498830874703502	0.11074424677783301	1.20701563982661	0.07769128101750233	0.0816307864907713	-0.0408689167544487	-0.261907747685431	0.29536532448554365	-2.08621582572458	0.22726070255394704	-1.4939080081794	-0.43850027216135445	-0.143446184176396	0.3033050151648602	-2.1691389201809	-0.11671098526932888	-0.854215565230608	-0.1563409790221313	0.709477073088659	0.016233785335384887	0.152707724596193	0.2855940866004054	-0.640984750914345	0.3696301898630203	-1.69529266614476	0.1547787968035388	0.129015411894385	0.04576861568216506	-0.250061591334528	-0.5658283302859946	1.40840029779197	-0.2699891060136239	1.02932329456305	0.1102577207752109	-0.0960615587727817	-0.7188433478526228	0.543630884176009	-0.21502882964202685	0.567323196877817	0.5366085663485165	-0.0723692460709746	-0.06066507820059286	0.0224000047362538	-0.04200722190857742	0.01055384838535	-0.6030894519351633	-0.0842154024218784	-0.06363358477102854	-0.143446184176396	-0.4614187763102411	0.697630916737755	-0.6723049509372918	0.721323229439562	-0.2441520361546099	0.614707822281431	-0.5497010147424921	0.472553946070588	-0.5789833330000533	0.37778469526336	-0.024581600420311434	-1.13852331765229	-0.1811580256907277	0.223784662701614	-0.296947923305221	0.0224000047362538	-1.2681179553221658	1.53870801765191	-0.4683559634219763	0.117169255543482	-0.0567494065642411	-1.13852331765229	0.352446483725285	-1.57683110263572	-0.3853680390451437	1.05301560726486	-0.6174607295741628	1.05301560726486	0.2982329142570812	0.21193850635071	1.0030545139263038	-0.972677128739644	0.3157572873203929	-0.972677128739644	0.1436158582090179	-0.00129230796555331	0.6130909941564882	-0.321138529439949	0.8828335979751027	-1.19775409940681	0.1515816188120731	0.03819960309732027	0.03819960309732027	0.022169885196688374
70000	-147.84819909533365	1.1963928057134434	-149.04459190104708	0.8047343064128827	-0.7921551432220797	0.235630819052517	-1.073599762807697	0.709477073088659	-0.9897610221602586	0.129015411894385	-0.36836945222634654	1.76378498831907	-0.3493795976130947	0.685784760386852	0.15566320195609684	0.792400167544984	0.10130540950517486	2.40347743126787	0.7359911807028328	-1.29252335021404	0.3339432815277896	-1.90852348046102	-0.863759070052941	1.32547720333564	-0.068190540325886	-0.498830874703502	0.2916767238039366	1.20701563982661	0.028999209491781475	0.0816307864907713	-0.07256007883845839	-0.261907747685431	1.0497031561008354	-2.08621582572458	1.0116077726316088	-1.4939080081794	-0.2566377169417946	-0.143446184176396	0.5218530953024392	-2.1691389201809	-0.5741192196212188	-0.854215565230608	-0.15340847063197938	0.709477073088659	0.25771027422471193	0.152707724596193	0.45259895621037227	-0.640984750914345	1.1624334222263746	-1.69529266614476	2.260499169798247	0.129015411894385	0.30786091406042226	-0.250061591334528	-1.1506025374438553	1.40840029779197	-1.1074655854390152	1.02932329456305	1.0957439570865426	-0.0960615587727817	-0.1940690855593845	0.543630884176009	-0.0014059681665130608	0.567323196877817	0.0398333758305931	-0.0723692460709746	-0.5959211063548009	0.0224000047362538	-1.040809753398231	0.01055384838535	-0.23113919216134593	-0.0842154024218784	-0.02860532960373141	-0.143446184176396	-1.7947373781297455	0.697630916737755	-1.6614261534168953	0.721323229439562	-1.723900233942447	0.614707822281431	-2.0737363589841764	0.472553946070588	-1.524589164887888	0.37778469526336	-0.8980535340793057	-1.13852331765229	-1.7228316557727887	0.223784662701614	-1.6660164982455086	0.0224000047362538	-2.2707112006771135	1.53870801765191	-0.9347466284576016	0.117169255543482	-0.37247947013578453	-1.13852331765229	0.26532979690841674	-1.57683110263572	-0.876844188358646	1.05301560726486	-1.3273597623703826	1.05301560726486	1.2726011110458901	0.21193850635071	0.5443438622190226	-0.972677128739644	0.1227997420200233	-0.972677128739644	0.3225536473177619	-0.00129230796555331	0.9444254104084673	-0.321138529439949	2.549075115408675	-1.19775409940681	0.04923430805443906	0.025193609256019888	0.025193609256019888	0.03283037642250872
80000	-125.47908492440568	1.2761727250482604	-126.75525764945394	0.8502990129209806	-0.3723830196318827	0.235630819052517	-0.4263934807577192	0.709477073088659	-0.745851609082598	0.129015411894385	-0.5809919381459674	1.76378498831907	-0.1829997141438342	0.685784760386852	0.28526779049574524	0.792400167544984	0.10762621362937685	2.40347743126787	0.2183580019457383	-1.29252335021404	0.4232773833764978	-1.90852348046102	-0.3550019583718449	1.32547720333564	-0.4436011111269089	-0.498830874703502	0.13474646952238079	1.20701563982661	0.24802644330327372	0.0816307864907713	-0.4410850945521376	-0.261907747685431	0.21123730329447787	-2.08621582572458	0.1706284816350354	-1.4939080081794	-0.12767360592048882	-0.143446184176396	0.29467190858707815	-2.1691389201809	-0.2916787786559545	-0.854215565230608	-0.39149013192625026	0.709477073088659	0.04320174495010454	0.152707724596193	0.5976711012480693	-0.640984750914345	0.17141464756139801	-1.69529266614476	0.1069668331902891	0.129015411894385	0.030313324769301486	-0.250061591334528	-0.22601824276100269	1.40840029779197	-0.2391139647511349	1.02932329456305	0.054981297306947674	-0.0960615587727817	-0.5147633604710713	0.543630884176009	-0.5847178705960325	0.567323196877817	0.22848077897752517	-0.0723692460709746	-1.7297041770606834	0.0224000047362538	-0.8781433826205438	0.01055384838535	-0.9700406019616461	-0.0842154024218784	-0.8808465779079566	-0.143446184176396	-0.9501226610781719	0.697630916737755	-1.098669393976652	0.721323229439562	-1.3117819095470218	0.614707822281431	-1.5832365291822037	0.472553946070588	-0.9308122792413103	0.37778469526336	-1.2546339727288187	-1.13852331765229	-1.5451132145238475	0.223784662701614	-1.633617519837564	0.0224000047362538	-1.758523128000819	1.53870801765191	-0.9184595931681943	0.117169255543482	-0.6786003782435674	-1.13852331765229	0.41234624456699875	-1.57683110263572	-0.7283532792919731	1.05301560726486	-0.8199298714141272	1.05301560726486	0.37958187598902327	0.21193850635071	0.4666231026723682	-0.972677128739644	0.4372928002270764	-0.972677128739644	0.19305742243555168	-0.00129230796555331	0.9067426914006336	-0.321138529439949	2.0145079186057044	-1.19775409940681	0.12948602246900817	0.028249821523735803	0.028249821523735803	0.02909898471968533
90000	-111.11875152209613	1.1131025293961265	-112.23185405149226	0.8157990382155207	-0.2785907849075262	0.235630819052517	-0.31538458942174974	0.709477073088659	-0.16351119851275264	0.129015411894385	-0.19160565467593127	1.76378498831907	-0.03889103421924922	0.685784760386852	0.384464595407191	0.792400167544984	0.1700519540174532	2.40347743126787	0.6945986291357227	-1.29252335021404	1.0074199955724705	-1.90852348046102	-0.4234304436376861	1.32547720333564	-0.08847986344380909	-0.498830874703502	0.1310279229668101	1.20701563982661	0.27023746834319273	0.0816307864907713	-0.04500540532212205	-0.261907747685431	0.4652324871229838	-2.08621582572458	0.21861563328073097	-1.4939080081794	-0.2592129888283352	-0.143446184176396	0.24081824528278384	-2.1691389201809	-0.15593969293918541	-0.854215565230608	-0.03633527180537821	0.709477073088659	0.22608876442845904	0.152707724596193	0.5178223120482544	-0.640984750914345	0.693462957877836	-1.69529266614476	0.3955328817618855	0.129015411894385	0.9341209665288985	-0.250061591334528	-0.03974903801562624	1.40840029779197	-0.17069742807737365	1.02932329456305	0.03543667477550616	-0.0960615587727817	-0.205104755626621	0.543630884176009	-0.4090601353855605	0.567323196877817	0.060312695494762814	-0.0723692460709746	-0.37846058699142304	0.0224000047362538	-0.5486800256610584	0.01055384838535	-0.21244172242037163	-0.0842154024218784	-0.581878274880766	-0.143446184176396	-1.4084813302791481	0.697630916737755	-1.2605009911383647	0.721323229439562	-0.9445234517044079	0.614707822281431	-1.3994080185931483	0.472553946070588	-0.9449136731573049	0.37778469526336	-0.4719273333587297	-1.13852331765229	-1.032140054045	0.223784662701614	-0.24850564183819168	0.0224000047362538	-1.553351335594768	1.53870801765191	-0.6110378567358388	0.117169255543482	-0.31822152863374287	-1.13852331765229	0.006084080540403436	-1.57683110263572	-1.0346555335830563	1.05301560726486	-0.6585143424115636	1.05301560726486	0.00726387458523825	0.21193850635071	0.6510950027724027	-0.972677128739644	0.7941397447602614	-0.972677128739644	0.8516925120491294	-0.00129230796555331	0.9133938274443538	-0.321138529439949	0.6098291007753762	-1.19775409940681	0.16772740296533303	0.04115385685745778	0.04115385685745778	0.025900939258438983
