state	type_with_type	type_with_density	density_with_type	density_with_density
5330000	1	-0.565435032472749	-0.565435032472749	1
5340000	1	-0.617781543467699	-0.617781543467699	1
5350000	1	-0.671963024055815	-0.671963024055815	1
5360000	1	-0.71573527848286	-0.71573527848286	1
5370000	1	-0.61797804867835	-0.61797804867835	1
5380000	1	-0.704274596031964	-0.704274596031964	1
5390000	1	-0.451287390714103	-0.451287390714103	1
5400000	1	-0.525639509941937	-0.525639509941937	1
5410000	1	-0.43684698766675	-0.43684698766675	1
5420000	1	-0.242573566846406	-0.242573566846406	1
5430000	1	-0.554838671043119	-0.554838671043119	1
5440000	1	-0.60649530219108	-0.60649530219108	1
5450000	1	-0.63899094053602	-0.63899094053602	1
5460000	1	-0.355882206750288	-0.355882206750288	1
5470000	1	-0.48327830375204	-0.48327830375204	1
5480000	1	-0.718569213540783	-0.718569213540783	1
5490000	1	-0.722350597663589	-0.722350597663589	1
5500000	1	-0.588879240951118	-0.588879240951118	1
5510000	1	-0.65309993234328	-0.65309993234328	1
5520000	1	-0.657355602522478	-0.657355602522478	1
5530000	1	-0.690927283870002	-0.690927283870002	1
5540000	1	-0.639294805871985	-0.639294805871985	1
5550000	1	-0.560385965562605	-0.560385965562605	1
5560000	1	-0.728025693268573	-0.728025693268573	1
5570000	1	-0.503056523653408	-0.503056523653408	1
5580000	1	-0.384676098120782	-0.384676098120782	1
5590000	1	-0.543129723145362	-0.543129723145362	1
5600000	1	-0.529848235020923	-0.529848235020923	1
5610000	1	-0.509913668775069	-0.509913668775069	1
5620000	1	-0.712565744219686	-0.712565744219686	1
5630000	1	-0.69820621851177	-0.69820621851177	1
5640000	1	-0.608219027257683	-0.608219027257683	1
5650000	1	-0.594881814290586	-0.594881814290586	1
5660000	1	-0.572939697397334	-0.572939697397334	1
5670000	1	-0.57034186387017	-0.57034186387017	1
5680000	1	-0.70058665438993	-0.70058665438993	1
5690000	1	-0.636411434955952	-0.636411434955951	1
5700000	1	-0.528166854593885	-0.528166854593885	1
5710000	1	-0.727580985230174	-0.727580985230174	1
5720000	1	-0.704498327014494	-0.704498327014494	1
5730000	1	-0.511506557544801	-0.511506557544801	1
5740000	1	-0.517728141288719	-0.517728141288719	1
5750000	1	-0.348601339308642	-0.348601339308642	1
5760000	1	-0.307242359736402	-0.307242359736402	1
5770000	1	-0.744373798674385	-0.744373798674385	1
5780000	1	-0.521517673011436	-0.521517673011436	1
5790000	1	-0.687326922060013	-0.687326922060013	1
5800000	1	-0.589324859513762	-0.589324859513762	1
5810000	1	-0.667995728920196	-0.667995728920196	1
5820000	1	-0.313036353167824	-0.313036353167824	1
5830000	1	-0.556738153313354	-0.556738153313354	1
5840000	1	-0.590746779545815	-0.590746779545815	1
5850000	1	-0.551106927116633	-0.551106927116633	1
5860000	1	-0.598016481060681	-0.598016481060681	1
5870000	1	-0.606153090495794	-0.606153090495794	1
5880000	1	-0.663239661161299	-0.663239661161299	1
5890000	1	-0.4342523102266	-0.4342523102266	1
5900000	1	-0.538676525886527	-0.538676525886527	1
5910000	1	-0.562769717639631	-0.562769717639631	1
5920000	1	-0.480425089318329	-0.480425089318329	1
5930000	1	-0.694863273653973	-0.694863273653973	1
5940000	1	-0.615218359763435	-0.615218359763435	1
5950000	1	-0.285774089645691	-0.285774089645691	1
5960000	1	-0.545791591856159	-0.545791591856159	1
5970000	1	-0.650922871463877	-0.650922871463877	1
5980000	1	-0.76011451929835	-0.76011451929835	1
5990000	1	-0.584837710616732	-0.584837710616732	1
6e+06	1	-0.747486050536679	-0.747486050536679	1
6010000	1	-0.677764890552029	-0.677764890552029	1
6020000	1	-0.686020619502899	-0.6860206195029	1
6030000	1	-0.560661056130985	-0.560661056130985	1
6040000	1	-0.574549257886402	-0.574549257886403	1
6050000	1	-0.51431856010395	-0.51431856010395	1
6060000	1	-0.442505639355238	-0.442505639355238	1
6070000	1	-0.759554773626982	-0.759554773626982	1
6080000	1	-0.679069327516793	-0.679069327516792	1
6090000	1	-0.691669919151853	-0.691669919151853	1
6100000	1	-0.388474414645234	-0.388474414645235	1
6110000	1	-0.488836076016366	-0.488836076016366	1
6120000	1	-0.76566134913566	-0.76566134913566	1
6130000	1	-0.401456455816904	-0.401456455816904	1
6140000	1	0.0211593369706884	0.0211593369706884	1
6150000	1	-0.595205588800579	-0.595205588800579	1
6160000	1	-0.653696590153998	-0.653696590153998	1
6170000	1	-0.639673119550435	-0.639673119550435	1
6180000	1	-0.601620426933552	-0.601620426933552	1
6190000	1	-0.647639899594546	-0.647639899594546	1
6200000	1	-0.570621923963423	-0.570621923963423	1
6210000	1	-0.696233221235986	-0.696233221235986	1
6220000	1	-0.54403841004166	-0.54403841004166	1
6230000	1	-0.610122503943276	-0.610122503943276	1
6240000	1	-0.650137576923587	-0.650137576923587	1
6250000	1	-0.572696511380734	-0.572696511380734	1
6260000	1	-0.698625234382752	-0.698625234382752	1
6270000	1	-0.765366478706939	-0.765366478706939	1
6280000	1	-0.666494580546269	-0.666494580546269	1
6290000	1	-0.594412264001651	-0.594412264001651	1
6300000	1	-0.563051376900069	-0.563051376900069	1
6310000	1	-0.446052655382574	-0.446052655382574	1
6320000	1	-0.705260606513468	-0.705260606513468	1
6330000	1	-0.562392341003493	-0.562392341003493	1
6340000	1	-0.625030174171697	-0.625030174171697	1
6350000	1	-0.746000749191723	-0.746000749191723	1
6360000	1	-0.652608621868922	-0.652608621868922	1
6370000	1	-0.62833624669392	-0.62833624669392	1
6380000	1	-0.706659202431788	-0.706659202431788	1
6390000	1	-0.569537098177904	-0.569537098177904	1
6400000	1	-0.685855937888307	-0.685855937888308	1
6410000	1	-0.566362233020184	-0.566362233020184	1
6420000	1	-0.680842046787377	-0.680842046787377	1
6430000	1	-0.605991362258353	-0.605991362258353	1
6440000	1	-0.66379211291939	-0.66379211291939	1
6450000	1	-0.594037392763683	-0.594037392763683	1
6460000	1	-0.734851177182224	-0.734851177182224	1
6470000	1	-0.70989781807283	-0.70989781807283	1
6480000	1	-0.491212601551003	-0.491212601551003	1
6490000	1	-0.55156758539931	-0.55156758539931	1
6500000	1	-0.695577951601815	-0.695577951601815	1
6510000	1	-0.622208712513608	-0.622208712513608	1
6520000	1	-0.618554403184084	-0.618554403184084	1
6530000	1	-0.711984996052723	-0.711984996052723	1
6540000	1	-0.312383661905217	-0.312383661905217	1
6550000	1	-0.397799706528587	-0.397799706528587	1
6560000	1	-0.660255638196564	-0.660255638196564	1
6570000	1	-0.699706102831549	-0.69970610283155	1
6580000	1	-0.703634199684447	-0.703634199684447	1
6590000	1	-0.676031097316548	-0.676031097316548	1
6600000	1	-0.551390597733411	-0.551390597733411	1
6610000	1	-0.454174432703871	-0.454174432703871	1
6620000	1	-0.594896108679846	-0.594896108679846	1
6630000	1	-0.593079058004392	-0.593079058004392	1
6640000	1	-0.532840438911243	-0.532840438911243	1
6650000	1	-0.583373680757697	-0.583373680757697	1
6660000	1	-0.694747755515339	-0.694747755515339	1
6670000	1	-0.701166183969967	-0.701166183969967	1
6680000	1	-0.246441176430012	-0.246441176430012	1
6690000	1	-0.607010135142326	-0.607010135142326	1
6700000	1	-0.573129809523792	-0.573129809523792	1
6710000	1	-0.516740207306425	-0.516740207306425	1
6720000	1	-0.672162732064048	-0.672162732064048	1
6730000	1	-0.728364660905591	-0.728364660905591	1
6740000	1	-0.446399832979384	-0.446399832979384	1
6750000	1	-0.511273919986854	-0.511273919986854	1
6760000	1	-0.514145293599444	-0.514145293599444	1
6770000	1	-0.795748912168897	-0.795748912168897	1
6780000	1	-0.779558293973752	-0.779558293973752	1
6790000	1	-0.553034950869598	-0.553034950869598	1
6800000	1	-0.752940437237455	-0.752940437237455	1
6810000	1	-0.492564405315233	-0.492564405315233	1
6820000	1	-0.42328584099421	-0.42328584099421	1
6830000	1	-0.475894182122821	-0.475894182122821	1
6840000	1	-0.652508182385767	-0.652508182385767	1
6850000	1	-0.746069684324405	-0.746069684324405	1
6860000	1	-0.586522324254002	-0.586522324254002	1
6870000	1	-0.661367786356988	-0.661367786356988	1
6880000	1	-0.445427464882231	-0.445427464882231	1
6890000	1	-0.770407142487092	-0.770407142487092	1
6900000	1	-0.242792554182367	-0.242792554182367	1
6910000	1	-0.669009626558025	-0.669009626558025	1
6920000	1	-0.749773670431409	-0.749773670431409	1
6930000	1	-0.693818611584546	-0.693818611584546	1
6940000	1	-0.53355909181223	-0.53355909181223	1
6950000	1	-0.668907828317174	-0.668907828317174	1
6960000	1	-0.682460403859481	-0.682460403859481	1
6970000	1	-0.53542408254703	-0.53542408254703	1
6980000	1	-0.503984180484886	-0.503984180484885	1
6990000	1	-0.493642666692088	-0.493642666692087	1
7e+06	1	-0.72863130812806	-0.72863130812806	1
7010000	1	-0.647986150412691	-0.647986150412691	1
7020000	1	-0.48386089334114	-0.48386089334114	1
7030000	1	-0.521267972042694	-0.521267972042694	1
7040000	1	-0.642861220448978	-0.642861220448978	1
7050000	1	-0.706577073366613	-0.706577073366613	1
7060000	1	-0.736751788311226	-0.736751788311226	1
7070000	1	-0.683437975190822	-0.683437975190822	1
7080000	1	-0.52322457630421	-0.52322457630421	1
7090000	1	-0.649927684762117	-0.649927684762117	1
7100000	1	-0.502140995102582	-0.502140995102581	1
7110000	1	-0.711307634903398	-0.711307634903398	1
7120000	1	-0.580440369293995	-0.580440369293995	1
7130000	1	-0.543996454947319	-0.543996454947319	1
7140000	1	-0.513798657661673	-0.513798657661673	1
7150000	1	-0.459705557114177	-0.459705557114177	1
7160000	1	-0.340129853159814	-0.340129853159814	1
7170000	1	-0.641258093675867	-0.641258093675867	1
7180000	1	-0.688226438850623	-0.688226438850623	1
7190000	1	-0.601855771794867	-0.601855771794867	1
7200000	1	-0.637678502276521	-0.637678502276521	1
7210000	1	-0.48687139069031	-0.48687139069031	1
7220000	1	-0.635520189046129	-0.635520189046129	1
7230000	1	-0.508070265239599	-0.508070265239599	1
7240000	1	-0.60871006999775	-0.60871006999775	1
7250000	1	-0.674144472760487	-0.674144472760487	1
7260000	1	-0.624789833609894	-0.624789833609893	1
7270000	1	-0.632059759001073	-0.632059759001073	1
7280000	1	-0.4325681938417	-0.4325681938417	1
7290000	1	-0.663863489923763	-0.663863489923763	1
7300000	1	-0.580230723043228	-0.580230723043228	1
7310000	1	-0.438538898017259	-0.438538898017259	1
7320000	1	-0.421177385468439	-0.421177385468439	1
7330000	1	-0.409986155620616	-0.409986155620616	1
7340000	1	-0.602811433888407	-0.602811433888407	1
7350000	1	-0.631958124650176	-0.631958124650176	1
7360000	1	-0.683187903176326	-0.683187903176326	1
7370000	1	-0.78630404650058	-0.78630404650058	1
7380000	1	-0.468128747476874	-0.468128747476874	1
7390000	1	-0.357884119472307	-0.357884119472307	1
7400000	1	-0.549956631723174	-0.549956631723174	1
7410000	1	-0.671375447521564	-0.671375447521564	1
7420000	1	-0.834070680622572	-0.834070680622572	1
7430000	1	-0.638600676504492	-0.638600676504492	1
7440000	1	-0.501270495076166	-0.501270495076166	1
7450000	1	-0.509076653475053	-0.509076653475053	1
7460000	1	-0.697446370784631	-0.697446370784631	1
7470000	1	-0.597903843129079	-0.597903843129079	1
7480000	1	-0.438651341391162	-0.438651341391162	1
7490000	1	-0.610152544589422	-0.610152544589422	1
7500000	1	-0.70928506622464	-0.70928506622464	1
7510000	1	-0.519366305829853	-0.519366305829853	1
7520000	1	-0.5850178633776	-0.5850178633776	1
7530000	1	-0.56736805754131	-0.56736805754131	1
7540000	1	-0.530953772415794	-0.530953772415794	1
7550000	1	-0.443107620383496	-0.443107620383496	1
7560000	1	-0.507784989184754	-0.507784989184754	1
7570000	1	-0.494436067646119	-0.494436067646119	1
7580000	1	-0.661769154068372	-0.661769154068372	1
7590000	1	-0.633531184896972	-0.633531184896972	1
7600000	1	-0.712220170859534	-0.712220170859534	1
7610000	1	-0.70573790253297	-0.70573790253297	1
7620000	1	-0.701533743308436	-0.701533743308436	1
7630000	1	-0.532797835848265	-0.532797835848266	1
7640000	1	-0.513174337928514	-0.513174337928514	1
7650000	1	-0.573861577406012	-0.573861577406012	1
7660000	1	-0.693787872530013	-0.693787872530013	1
7670000	1	-0.689444940636918	-0.689444940636918	1
7680000	1	-0.439731871625501	-0.439731871625501	1
7690000	1	-0.61045656417161	-0.61045656417161	1
7700000	1	-0.755005976561194	-0.755005976561194	1
7710000	1	-0.619502054592602	-0.619502054592602	1
7720000	1	-0.574491328352696	-0.574491328352696	1
7730000	1	-0.516513182408765	-0.516513182408765	1
7740000	1	-0.605332011858119	-0.605332011858119	1
7750000	1	-0.634512185419583	-0.634512185419583	1
7760000	1	-0.604590548093431	-0.604590548093431	1
7770000	1	-0.67280641448716	-0.672806414487159	1
7780000	1	-0.460805839592374	-0.460805839592374	1
7790000	1	-0.69458429477324	-0.69458429477324	1
7800000	1	-0.723179799896203	-0.723179799896203	1
7810000	1	-0.469918665666694	-0.469918665666694	1
7820000	1	-0.604582941037693	-0.604582941037693	1
7830000	1	-0.357636103683531	-0.357636103683531	1
7840000	1	-0.754465661271299	-0.754465661271299	1
7850000	1	-0.601885287347647	-0.601885287347647	1
7860000	1	-0.556188203995289	-0.556188203995289	1
7870000	1	-0.625073556432632	-0.625073556432632	1
7880000	1	-0.430878846741815	-0.430878846741815	1
7890000	1	-0.667691612974436	-0.667691612974436	1
7900000	1	-0.662344950289188	-0.662344950289188	1
7910000	1	-0.575695905156335	-0.575695905156335	1
7920000	1	-0.390459839591283	-0.390459839591283	1
7930000	1	-0.530822267348469	-0.530822267348469	1
7940000	1	-0.551423056372544	-0.551423056372544	1
7950000	1	-0.772233791261123	-0.772233791261123	1
7960000	1	-0.490568816702688	-0.490568816702688	1
7970000	1	-0.76952493375597	-0.76952493375597	1
7980000	1	-0.672745159615138	-0.672745159615138	1
7990000	1	-0.773992813428067	-0.773992813428067	1
8e+06	1	-0.496384406363342	-0.496384406363342	1
8010000	1	-0.728087804423904	-0.728087804423904	1
8020000	1	-0.289407993257118	-0.289407993257118	1
8030000	1	-0.694545511381512	-0.694545511381512	1
8040000	1	-0.635643333435424	-0.635643333435424	1
8050000	1	-0.296895598700549	-0.296895598700549	1
8060000	1	-0.50638589753734	-0.50638589753734	1
8070000	1	-0.752144040148848	-0.752144040148849	1
8080000	1	-0.510233560788749	-0.510233560788749	1
8090000	1	-0.647957064860371	-0.647957064860371	1
8100000	1	-0.738833601648048	-0.738833601648048	1
8110000	1	-0.677036714244216	-0.677036714244216	1
8120000	1	-0.382761300947109	-0.382761300947109	1
8130000	1	-0.785311097683904	-0.785311097683904	1
8140000	1	-0.670011082016159	-0.670011082016159	1
8150000	1	-0.625021324484134	-0.625021324484134	1
8160000	1	-0.562216280867714	-0.562216280867714	1
8170000	1	-0.719931543676336	-0.719931543676336	1
8180000	1	-0.657298074589806	-0.657298074589806	1
8190000	1	-0.753600684292309	-0.753600684292309	1
8200000	1	-0.649344225113513	-0.649344225113513	1
8210000	1	-0.743263103949618	-0.743263103949618	1
8220000	1	-0.555017417383521	-0.55501741738352	1
8230000	1	-0.783495386014398	-0.783495386014398	1
8240000	1	-0.581523604262838	-0.581523604262838	1
8250000	1	-0.492438765077932	-0.492438765077932	1
8260000	1	-0.712632143920112	-0.712632143920112	1
8270000	1	-0.543821873737296	-0.543821873737296	1
8280000	1	-0.720408178889108	-0.720408178889108	1
8290000	1	-0.565825528963415	-0.565825528963415	1
8300000	1	-0.359838084973242	-0.359838084973242	1
8310000	1	-0.812410687928308	-0.812410687928308	1
8320000	1	-0.391470553718156	-0.391470553718156	1
8330000	1	-0.525427163886099	-0.525427163886099	1
8340000	1	-0.486427793479683	-0.486427793479683	1
8350000	1	-0.552258069362203	-0.552258069362203	1
8360000	1	-0.565836136145246	-0.565836136145246	1
8370000	1	-0.595215882735426	-0.595215882735426	1
8380000	1	-0.456702137013818	-0.456702137013818	1
8390000	1	-0.555806823002604	-0.555806823002604	1
8400000	1	-0.449540544755122	-0.449540544755122	1
8410000	1	-0.599609065386083	-0.599609065386083	1
8420000	1	-0.397796083055775	-0.397796083055775	1
8430000	1	-0.625738081094642	-0.625738081094642	1
8440000	1	-0.824151089215281	-0.824151089215281	1
8450000	1	-0.646125590663623	-0.646125590663623	1
8460000	1	-0.469975430634251	-0.469975430634251	1
8470000	1	-0.62711299714414	-0.62711299714414	1
8480000	1	-0.398683381197045	-0.398683381197045	1
8490000	1	-0.782159420740484	-0.782159420740484	1
8500000	1	-0.700929278390994	-0.700929278390994	1
8510000	1	-0.622548345708714	-0.622548345708714	1
8520000	1	-0.693126878058713	-0.693126878058713	1
8530000	1	-0.68272845719627	-0.68272845719627	1
8540000	1	-0.342287235357042	-0.342287235357042	1
8550000	1	-0.403894305786616	-0.403894305786616	1
8560000	1	-0.431897613585625	-0.431897613585625	1
8570000	1	-0.0931044439496388	-0.0931044439496388	1
8580000	1	-0.508557414189853	-0.508557414189853	1
8590000	1	-0.58118975296742	-0.58118975296742	1
8600000	1	-0.480324750959089	-0.480324750959089	1
8610000	1	-0.668041143844351	-0.668041143844351	1
8620000	1	-0.636039476683669	-0.636039476683669	1
8630000	1	-0.587997242841657	-0.587997242841657	1
8640000	1	-0.617380550798644	-0.617380550798644	1
8650000	1	-0.603771375379824	-0.603771375379824	1
8660000	1	-0.443899790136187	-0.443899790136187	1
8670000	1	-0.527720911006539	-0.527720911006539	1
8680000	1	-0.43838064838623	-0.43838064838623	1
8690000	1	-0.63614675025889	-0.63614675025889	1
8700000	1	-0.67879500737623	-0.67879500737623	1
8710000	1	-0.522858212448146	-0.522858212448146	1
8720000	1	-0.722468062581059	-0.722468062581059	1
8730000	1	-0.492095232079732	-0.492095232079732	1
8740000	1	-0.608731209261101	-0.608731209261101	1
8750000	1	-0.597992452040966	-0.597992452040966	1
8760000	1	-0.731112112608369	-0.731112112608369	1
8770000	1	-0.708285793186774	-0.708285793186774	1
8780000	1	-0.634393096026177	-0.634393096026177	1
8790000	1	-0.679343232465657	-0.679343232465657	1
8800000	1	-0.380969864859724	-0.380969864859724	1
8810000	1	-0.587437591690824	-0.587437591690824	1
8820000	1	-0.792006518446209	-0.792006518446209	1
8830000	1	-0.653454761518037	-0.653454761518037	1
8840000	1	-0.614600441204099	-0.614600441204099	1
8850000	1	-0.645785891691998	-0.645785891691997	1
8860000	1	-0.351639306935663	-0.351639306935663	1
8870000	1	-0.364414278958142	-0.364414278958142	1
8880000	1	-0.381434263023891	-0.381434263023891	1
8890000	1	-0.542122954908288	-0.542122954908288	1
8900000	1	-0.608870873933193	-0.608870873933193	1
8910000	1	-0.408129175528706	-0.408129175528706	1
8920000	1	-0.553001682080163	-0.553001682080163	1
8930000	1	-0.684874467757926	-0.684874467757927	1
8940000	1	-0.475858046663605	-0.475858046663605	1
8950000	1	-0.658955332604462	-0.658955332604462	1
8960000	1	-0.442266353154008	-0.442266353154007	1
8970000	1	-0.605377505808062	-0.605377505808062	1
8980000	1	-0.632656743766549	-0.63265674376655	1
8990000	1	-0.591054314706838	-0.591054314706838	1
9e+06	1	-0.582717331139085	-0.582717331139085	1
9010000	1	-0.51830006481289	-0.51830006481289	1
9020000	1	-0.557959260338193	-0.557959260338193	1
9030000	1	-0.644759625732248	-0.644759625732247	1
9040000	1	-0.296433829045038	-0.296433829045038	1
9050000	1	-0.75009623858325	-0.75009623858325	1
9060000	1	-0.734269555631066	-0.734269555631066	1
9070000	1	-0.6469382384233	-0.6469382384233	1
9080000	1	-0.631076034883854	-0.631076034883854	1
9090000	1	-0.486994626877889	-0.486994626877889	1
9100000	1	-0.80443004028413	-0.80443004028413	1
9110000	1	-0.322821221230589	-0.322821221230589	1
9120000	1	-0.508367439475278	-0.508367439475278	1
9130000	1	-0.545143203814371	-0.545143203814371	1
9140000	1	-0.693681795748286	-0.693681795748286	1
9150000	1	-0.654454230505238	-0.654454230505238	1
9160000	1	-0.772494941105157	-0.772494941105157	1
9170000	1	-0.543327171471613	-0.543327171471614	1
9180000	1	-0.772268172005136	-0.772268172005136	1
9190000	1	-0.736733321856373	-0.736733321856373	1
9200000	1	-0.45969593969702	-0.45969593969702	1
9210000	1	-0.595913091857649	-0.595913091857649	1
9220000	1	-0.592050531846274	-0.592050531846274	1
9230000	1	-0.671964133695887	-0.671964133695887	1
9240000	1	-0.358545823697748	-0.358545823697748	1
9250000	1	-0.687584948487647	-0.687584948487647	1
9260000	1	-0.617945353445588	-0.617945353445588	1
9270000	1	-0.477676091334305	-0.477676091334305	1
9280000	1	-0.572872283510777	-0.572872283510777	1
9290000	1	-0.550149838971924	-0.550149838971924	1
9300000	1	-0.752487326018573	-0.752487326018573	1
9310000	1	-0.650409791474029	-0.650409791474029	1
9320000	1	-0.693647761607336	-0.693647761607336	1
9330000	1	-0.541730988396884	-0.541730988396884	1
9340000	1	-0.38596615602243	-0.38596615602243	1
9350000	1	-0.500577193754284	-0.500577193754284	1
9360000	1	-0.868364798761575	-0.868364798761575	1
9370000	1	-0.697192435898196	-0.697192435898196	1
9380000	1	-0.604504369095227	-0.604504369095227	1
9390000	1	-0.756683545774754	-0.756683545774754	1
9400000	1	-0.6330232740232	-0.6330232740232	1
9410000	1	-0.717994105848253	-0.717994105848253	1
9420000	1	-0.848127159192625	-0.848127159192625	1
9430000	1	-0.551002526470949	-0.551002526470949	1
9440000	1	-0.624004815116532	-0.624004815116532	1
9450000	1	-0.727467141058502	-0.727467141058502	1
9460000	1	-0.553370563700552	-0.553370563700551	1
9470000	1	-0.683405486489343	-0.683405486489343	1
9480000	1	-0.684172862415525	-0.684172862415525	1
9490000	1	-0.605176504564381	-0.605176504564381	1
9500000	1	-0.730039677335424	-0.730039677335424	1
9510000	1	-0.424502541072566	-0.424502541072566	1
9520000	1	-0.611947782266496	-0.611947782266496	1
9530000	1	-0.37496278725458	-0.37496278725458	1
9540000	1	-0.491439485499724	-0.491439485499724	1
9550000	1	-0.689708757855897	-0.689708757855897	1
9560000	1	-0.73456024182389	-0.73456024182389	1
9570000	1	-0.640170938787124	-0.640170938787124	1
9580000	1	-0.448678251388393	-0.448678251388393	1
9590000	1	-0.481491574127959	-0.481491574127959	1
9600000	1	-0.559477555394953	-0.559477555394953	1
9610000	1	-0.585383544874013	-0.585383544874013	1
9620000	1	-0.506847195250514	-0.506847195250514	1
9630000	1	-0.621138684802934	-0.621138684802934	1
9640000	1	-0.76055057655101	-0.76055057655101	1
9650000	1	-0.631796434255366	-0.631796434255366	1
9660000	1	-0.236108157025763	-0.236108157025763	1
9670000	1	-0.47425049086154	-0.47425049086154	1
9680000	1	-0.541840478751294	-0.541840478751294	1
9690000	1	-0.402190983177413	-0.402190983177413	1
9700000	1	-0.765153232642631	-0.765153232642632	1
9710000	1	-0.650913519993915	-0.650913519993915	1
9720000	1	-0.663376436759414	-0.663376436759414	1
9730000	1	-0.558838305558781	-0.558838305558782	1
9740000	1	-0.452342901354744	-0.452342901354744	1
9750000	1	-0.674020394451726	-0.674020394451726	1
9760000	1	-0.573612325972291	-0.573612325972291	1
9770000	1	-0.757232850876712	-0.757232850876712	1
9780000	1	-0.6324087385784	-0.6324087385784	1
9790000	1	-0.533331527107291	-0.533331527107291	1
9800000	1	-0.538349049766972	-0.538349049766972	1
9810000	1	-0.624827659929314	-0.624827659929314	1
9820000	1	-0.609903397548312	-0.609903397548312	1
9830000	1	-0.577136167216587	-0.577136167216587	1
9840000	1	-0.566686829888208	-0.566686829888208	1
9850000	1	-0.583837864897019	-0.583837864897019	1
9860000	1	-0.635650961539362	-0.635650961539362	1
9870000	1	-0.740761070076	-0.740761070076	1
9880000	1	-0.557841007200256	-0.557841007200256	1
9890000	1	-0.657214552679333	-0.657214552679333	1
9900000	1	-0.695349642201892	-0.695349642201892	1
9910000	1	-0.664871139461656	-0.664871139461656	1
9920000	1	-0.643076825528138	-0.643076825528138	1
9930000	1	-0.554373433017452	-0.554373433017452	1
9940000	1	-0.654056711008064	-0.654056711008064	1
9950000	1	-0.673297328395981	-0.673297328395981	1
9960000	1	-0.629110933096983	-0.629110933096983	1
9970000	1	-0.647630639445524	-0.647630639445524	1
9980000	1	-0.551878432843377	-0.551878432843377	1
9990000	1	-0.335637400014225	-0.335637400014225	1
1e+07	1	-0.666919919856795	-0.666919919856795	1
10010000	1	-0.46741869278696	-0.46741869278696	1
10020000	1	-0.748910772534974	-0.748910772534974	1
10030000	1	-0.714475212590266	-0.714475212590266	1
10040000	1	-0.631808370714278	-0.631808370714278	1
10050000	1	-0.45014564867414	-0.45014564867414	1
10060000	1	-0.785557251123247	-0.785557251123247	1
10070000	1	-0.602206940940554	-0.602206940940554	1
10080000	1	-0.565089048594941	-0.565089048594941	1
10090000	1	-0.617311384423932	-0.617311384423932	1
10100000	1	-0.633096740063957	-0.633096740063957	1
10110000	1	-0.653273270681889	-0.653273270681889	1
10120000	1	-0.484761643936703	-0.484761643936703	1
10130000	1	-0.522125201328966	-0.522125201328966	1
10140000	1	-0.575425433604119	-0.575425433604119	1
10150000	1	-0.611411513563662	-0.611411513563662	1
10160000	1	-0.767329376921024	-0.767329376921024	1
10170000	1	-0.548491914743643	-0.548491914743643	1
10180000	1	-0.718171030850232	-0.718171030850232	1
10190000	1	-0.653062130248592	-0.653062130248592	1
10200000	1	-0.665997759490017	-0.665997759490017	1
10210000	1	-0.72308901007178	-0.72308901007178	1
10220000	1	-0.66973558691056	-0.66973558691056	1
10230000	1	-0.678675779180274	-0.678675779180274	1
10240000	1	-0.657690268036431	-0.657690268036431	1
10250000	1	-0.531002798037677	-0.531002798037677	1
10260000	1	-0.41068747038709	-0.41068747038709	1
10270000	1	-0.587618220955539	-0.587618220955539	1
10280000	1	-0.790635849294576	-0.790635849294576	1
10290000	1	-0.637024676638902	-0.637024676638902	1
10300000	1	-0.701345300081268	-0.701345300081268	1
10310000	1	-0.498651683474213	-0.498651683474213	1
10320000	1	-0.444518900712609	-0.444518900712609	1
10330000	1	-0.546191144261853	-0.546191144261853	1
10340000	1	-0.509830938235062	-0.509830938235063	1
10350000	1	-0.628372119434526	-0.628372119434526	1
10360000	1	-0.599397130349977	-0.599397130349977	1
10370000	1	-0.477178992640588	-0.477178992640588	1
10380000	1	-0.61571538040986	-0.61571538040986	1
10390000	1	-0.703753999256866	-0.703753999256866	1
10400000	1	-0.652406719091537	-0.652406719091537	1
10410000	1	-0.649651683645547	-0.649651683645547	1
10420000	1	-0.631725489965194	-0.631725489965194	1
10430000	1	-0.755371744223782	-0.755371744223782	1
10440000	1	-0.612977392253932	-0.612977392253932	1
10450000	1	-0.626915489732361	-0.626915489732361	1
10460000	1	-0.396239769456569	-0.396239769456569	1
10470000	1	-0.653403289047296	-0.653403289047296	1
10480000	1	-0.61713438072949	-0.61713438072949	1
10490000	1	-0.512316143345453	-0.512316143345453	1
10500000	1	-0.60069468716785	-0.60069468716785	1
10510000	1	-0.550863117657809	-0.550863117657809	1
10520000	1	-0.553969628776595	-0.553969628776595	1
10530000	1	-0.565970227118558	-0.565970227118558	1
10540000	1	-0.554437554072618	-0.554437554072618	1
10550000	1	-0.579505959165719	-0.579505959165719	1
10560000	1	-0.628258399948583	-0.628258399948583	1
10570000	1	-0.369715726388988	-0.369715726388988	1
10580000	1	-0.53363944999215	-0.53363944999215	1
10590000	1	-0.525143397337704	-0.525143397337704	1
10600000	1	-0.667054819777697	-0.667054819777697	1
10610000	1	-0.672367520915628	-0.672367520915628	1
10620000	1	-0.382241190470571	-0.382241190470571	1
10630000	1	-0.696261331962494	-0.696261331962494	1
10640000	1	-0.766912980622902	-0.766912980622902	1
10650000	1	-0.60806960288167	-0.60806960288167	1
10660000	1	-0.720150856546065	-0.720150856546065	1
10670000	1	-0.603979111315292	-0.603979111315292	1
10680000	1	-0.708790433170535	-0.708790433170535	1
10690000	1	-0.824813984119388	-0.824813984119388	1
