state	type_with_type	type_with_density	density_with_type	density_with_density
5e+06	4.00666783917367	-10.0349711399622	-10.0349711399622	75.1022119748167
5010000	4.39071207792718	-7.71521314581798	-7.71521314581798	60.6869929308311
5020000	8.35717920376726	-11.9895664526819	-11.9895664526819	48.2859457681859
5030000	12.6637310912165	-16.9652589241723	-16.9652589241723	48.8946773741795
5040000	9.37361455379632	-17.501213026715	-17.501213026715	68.6415873802214
5050000	5.36652028758947	-11.5284539442641	-11.5284539442641	55.114598353177
5060000	6.20664915689521	-9.38573178483412	-9.38573178483412	82.2368695693988
5070000	1.65754084370901	-5.95621656891742	-5.95621656891742	59.3188622774599
5080000	2.27348151782358	-6.61327929417864	-6.61327929417864	49.3669458861979
5090000	3.44703064003723	-6.5035877855836	-6.5035877855836	62.0494054976352
5100000	5.30846892634159	-16.1026492724429	-16.1026492724429	74.3447092013809
5110000	2.93300669953323	-4.04027593533298	-4.04027593533298	51.6360319525099
5120000	3.29331833646198	-6.54349505716628	-6.54349505716628	62.1901873532803
5130000	5.37070878241826	-9.04913447671239	-9.04913447671239	54.1787305517306
5140000	3.18154769989499	-4.3407883956927	-4.3407883956927	58.4809451458501
5150000	6.95578388561572	-12.1354519686911	-12.1354519686911	65.4857270020153
5160000	2.64660460058338	-6.39940312795428	-6.39940312795428	54.4204291651055
5170000	2.67045049682626	-11.6033270233646	-11.6033270233646	101.96762993552
5180000	1.64554143129126	-5.34772119050955	-5.34772119050955	69.6456151198419
5190000	2.12848224331232	-6.26862776594041	-6.26862776594041	49.8724574376247
5200000	2.74360419639202	-10.1747791161279	-10.1747791161279	78.3202463754595
5210000	3.1858440204177	-7.22347910158341	-7.2234791015834	51.3284198644295
5220000	4.72898072213408	-11.879472818893	-11.879472818893	76.0900250216155
5230000	8.48999449187462	-13.6351307885452	-13.6351307885452	62.8568564735936
5240000	2.72592308834183	-7.09783414666777	-7.09783414666777	47.0808346194487
5250000	2.16216225668579	-8.08030415879544	-8.08030415879544	55.4345792275884
5260000	1.69551902854622	-6.41043583574061	-6.41043583574061	61.3958661832244
5270000	8.11855343052169	-17.7110070033519	-17.7110070033519	66.9295195579276
5280000	2.38199911042431	-8.04444582579863	-8.04444582579863	62.1382302886213
5290000	3.74190376149225	-9.84168619733656	-9.84168619733657	65.78690709092
5300000	3.73162093921143	-10.6531430331034	-10.6531430331034	68.4109317682072
5310000	1.25255207259124	-5.39216610418376	-5.39216610418376	62.1502307023783
5320000	6.33496233768533	-10.715848729524	-10.715848729524	48.0735626638734
5330000	16.3484224852552	-16.5776825879075	-16.5776825879075	52.5782785146194
5340000	66.9130992676096	-42.3378508680383	-42.3378508680384	70.1902215004733
5350000	35.1788277592513	-30.1838396295458	-30.1838396295458	57.3557355965753
5360000	67.1503100512073	-41.7339134365828	-41.7339134365828	50.6320313363407
5370000	53.6647034039759	-33.4351449120704	-33.4351449120704	54.5470902755352
5380000	10.835367036324	-16.4697910191662	-16.4697910191662	50.4717663103909
5390000	1.09168431452913	-3.85028970306681	-3.85028970306681	66.6781201042061
5400000	9.27186564558363	-11.0427138599119	-11.0427138599119	47.6001700639604
5410000	2.77875256512406	-5.86263792361119	-5.86263792361119	64.815306448159
5420000	3.46308093872118	-3.12161120953332	-3.12161120953332	47.8198305460649
5430000	2.68834078804404	-7.32746782985189	-7.32746782985189	64.8768976048005
5440000	1.92847877999936	-6.60116564288447	-6.60116564288447	61.4287268381394
5450000	5.0300270229426	-10.5459641712913	-10.5459641712913	54.1517957573801
5460000	4.62172641508769	-5.21423132546486	-5.21423132546486	46.4476563601279
5470000	1.73269628211636	-4.48758476586662	-4.48758476586662	49.7631988613254
5480000	2.64429582596276	-9.58672700132536	-9.58672700132536	67.3121509258446
5490000	14.8022832884839	-23.8729727360196	-23.8729727360196	73.7884214577557
5500000	7.60631346260955	-14.2371420300822	-14.2371420300822	76.8455859113987
5510000	3.22893810207918	-8.43679346823268	-8.43679346823268	51.6815866433941
5520000	11.6194534506196	-16.2274692007156	-16.2274692007156	52.4463355488214
5530000	11.2614128472716	-17.8702041064057	-17.8702041064057	59.4020536986651
5540000	13.5082537265512	-18.5596749857915	-18.5596749857915	62.3934746792305
5550000	14.8446264910994	-15.0156745598421	-15.0156745598421	48.3666400968275
5560000	21.5394505522025	-28.0726771551246	-28.0726771551246	69.0302789643596
5570000	59.838381509578	-25.1992604418247	-25.1992604418247	41.933603192053
5580000	16.7474785564384	-12.1136288930379	-12.1136288930379	59.2118587659652
5590000	16.9785532960078	-15.9935226467537	-15.9935226467537	51.0717143192985
5600000	15.0394518397365	-13.6397385101557	-13.6397385101557	44.0633079443411
5610000	10.2625288039437	-11.1773979468894	-11.1773979468894	46.8202501678054
5620000	2.90226059522208	-10.2421078065435	-10.2421078065435	71.1856409419898
5630000	4.37026780602668	-11.1734884062063	-11.1734884062063	58.6006036087243
5640000	6.07199552903425	-11.0216151116196	-11.0216151116196	54.0802927655455
5650000	13.03379933105	-15.4724255694754	-15.4724255694754	51.9020353137962
5660000	2.44624238449805	-7.67537926486864	-7.67537926486864	73.3638938395426
5670000	1.88591510930224	-5.93334018622471	-5.93334018622471	57.3859872250712
5680000	2.42593094669157	-7.86287514419988	-7.86287514419988	51.9230988735427
5690000	3.802622767372	-8.83087462477923	-8.83087462477923	50.634700445874
5700000	2.6719877375621	-6.75063178562981	-6.75063178562981	61.1381217639066
5710000	5.33364276189872	-13.4378559644593	-13.4378559644593	63.9548313822794
5720000	3.13173096048787	-8.45203834346322	-8.45203834346322	45.9598432878052
5730000	2.17418466311796	-5.50624544886418	-5.50624544886418	53.298169566606
5740000	2.03258067203842	-5.49144840240827	-5.49144840240827	55.3506186653925
5750000	0.797140293998481	-2.46335503215657	-2.46335503215657	62.6413564357964
5760000	2.79040182032667	-3.41435593189613	-3.41435593189613	44.2576810218786
5770000	1.80306029045787	-10.1396170491241	-10.1396170491241	102.908370453231
5780000	5.35666622245402	-7.73261076428022	-7.73261076428022	41.041162416038
5790000	10.6974721033578	-16.8936535458121	-16.8936535458121	56.4727964437609
5800000	2.89287286318057	-7.06583186850101	-7.06583186850101	49.6921432041137
5810000	1.91890054803612	-8.26260665071001	-8.26260665071001	79.7323047948762
5820000	1.55533390747504	-3.28876110101637	-3.28876110101637	70.9661856626454
5830000	3.86193709200816	-7.29720503566469	-7.2972050356647	44.4842152978044
5840000	12.3021936531058	-14.8946202192469	-14.8946202192469	51.6741788005798
5850000	47.7903933515917	-31.7937895029767	-31.7937895029767	69.6421618642513
5860000	202.170752200781	-64.9309994646925	-64.9309994646926	58.3122155566381
5870000	55.4876584789259	-32.1079180860703	-32.1079180860703	50.5665409906201
5880000	50.4049965357408	-36.2775666297646	-36.2775666297646	59.3556041944998
5890000	21.9034592601281	-13.4184772610059	-13.4184772610059	43.592269983763
5900000	8.79107137529057	-12.9279128132198	-12.9279128132198	65.5177420496293
5910000	29.0212818336011	-21.6628118238716	-21.6628118238716	51.0565685649302
5920000	9.22829186540809	-12.079290701083	-12.079290701083	68.5030937453844
5930000	7.27705509873672	-14.0873577342841	-14.0873577342841	56.4813029913257
5940000	10.5884922837015	-14.8956110945747	-14.8956110945747	55.3635525954615
5950000	4.7979462893284	-4.20511734000378	-4.20511734000378	45.1289424041153
5960000	31.2625502816679	-24.8581475847974	-24.8581475847974	66.35282826159
5970000	17.7349558318475	-20.7418915941827	-20.7418915941827	57.2542257172896
5980000	6.28551942847202	-13.3996604397419	-13.3996604397419	49.4411263871503
5990000	4.06063387293728	-8.4995949569957	-8.4995949569957	52.0153937638785
