Iteration	Posterior	Likelihood	Prior	q_down	q_up	rf[1]	rf[2]	rf[3]	rf[4]	rf[5]	rf[6]	rf[7]	rf[8]
6570	-79.2747	-85.97305	6.698353	1.318207	0.2883444	0.132292	0.0148915	0.0245744	0.0485352	0.0758671	0.214839	0.249311	0.23969
6580	-80.89436	-88.32868	7.434327	0.6778316	0.5607328	0.0726647	0.047414	0.158246	0.198377	0.306412	0.0388792	0.155332	0.0226743
6590	-79.35059	-86.15587	6.805281	1.02197	0.5311177	0.285407	0.161674	0.0441964	0.217029	0.0458454	0.0324513	0.128655	0.0847415
6600	-78.96299	-84.29393	5.330936	1.508155	0.7821046	0.149248	0.220309	0.110733	0.0717346	0.0851171	0.231985	0.0845964	0.0462773
6610	-78.77848	-85.88274	7.104262	1.040077	0.3635201	0.00750708	0.110586	0.0227878	0.169715	0.171111	0.00959751	0.158649	0.350047
6620	-78.83903	-84.5434	5.704366	1.413763	0.689782	0.0797522	0.100085	0.0417114	0.0522166	0.638616	0.0304163	0.0464734	0.0107293
6630	-79.15196	-84.77404	5.622073	1.273924	0.8707671	0.343829	0.061472	0.0290564	0.121686	0.18957	0.0117261	0.154014	0.0886456
6640	-78.74464	-83.84589	5.101246	1.532231	0.8728739	0.0692102	0.0433462	0.0604993	0.107452	0.186166	0.0247846	0.325528	0.183014
6650	-78.8865	-84.08602	5.199516	1.552277	0.8036931	0.163505	0.0778232	0.08602	0.187909	0.102819	0.115077	0.206015	0.0608328
6660	-79.11493	-85.11018	5.995241	1.427025	0.5310821	0.106384	0.12429	0.0985601	0.30201	0.0513497	0.151611	0.116477	0.0493188
6670	-79.82558	-83.65265	3.827071	1.882237	1.159955	0.106423	0.406767	0.0985963	0.208839	0.00754406	0.083601	0.077866	0.0103635
6680	-81.55928	-84.21696	2.657682	2.115561	1.511325	0.0346176	0.0138417	0.52483	0.122575	0.0104886	0.138117	0.091213	0.0643176
6690	-79.76923	-83.86918	4.099953	1.936051	0.9697006	0.0361574	0.00138719	0.581229	0.00942459	0.0309097	0.0294149	0.181432	0.130046
6700	-78.44	-84.65567	6.215676	1.408754	0.4391361	0.0348117	0.000881142	0.088853	0.0127351	0.341453	0.0122148	0.129682	0.37937
6710	-79.51062	-84.06661	4.555984	1.606155	1.071581	0.541375	0.00423943	0.125555	0.0179956	0.117054	0.0172603	0.153682	0.0228391
6720	-78.49795	-84.81501	6.317064	1.244598	0.5525977	0.061879	0.109572	0.0686524	0.0726512	0.321945	0.124563	0.0622052	0.178533
6730	-80.69837	-86.56783	5.869464	1.615033	0.4059626	0.0290265	0.0499539	0.0120519	0.315179	0.264623	0.208681	0.0515267	0.0689584
6740	-79.13577	-85.42993	6.294163	1.433792	0.3748544	0.0669629	0.0405854	0.0197722	0.231047	0.0739991	0.00620567	0.439651	0.121777
6750	-79.86183	-85.63694	5.775119	1.569667	0.4985011	0.0886899	0.124365	0.115159	0.199788	0.219819	0.0948432	0.12304	0.0342959
6760	-79.32348	-84.3616	5.03812	1.449324	0.9873441	0.0176339	0.0817229	0.12937	0.0639309	0.0889024	0.304713	0.209112	0.104614
6770	-78.83482	-84.90363	6.068815	1.175364	0.7459562	0.0393459	0.000627114	0.18128	0.0489885	0.00357803	0.508237	0.160237	0.0577063
6780	-78.69882	-85.03503	6.336212	1.137902	0.6497195	0.149273	0.000259315	0.0627277	0.0613937	0.276625	0.274826	0.128587	0.046308
6790	-79.63385	-84.51483	4.880984	1.461997	1.053239	0.20605	0.000727093	0.218021	0.254862	0.072922	0.0527316	0.132058	0.0626287
6800	-78.92186	-84.56296	5.641093	1.317835	0.8173464	0.257527	0.00635022	0.0198055	0.39852	0.149541	0.00714907	0.103359	0.057748
6810	-83.74805	-88.67989	4.931841	2.058563	0.4312439	0.107487	0.0138632	0.275194	0.0883119	0.089924	0.0971335	0.220504	0.107582
6820	-79.81346	-86.90244	7.088981	0.8497349	0.5615024	0.0627337	0.147659	0.151486	0.0784847	0.0780186	0.336432	0.057833	0.087353
6830	-79.33944	-85.68053	6.341087	1.056438	0.7287461	0.0879927	0.319272	0.0446714	0.0636271	0.0569767	0.0892984	0.0267936	0.311368
6840	-78.63056	-85.57505	6.944491	1.124356	0.3591258	0.144516	0.046473	0.0224346	0.115691	0.0415426	0.0278862	0.488151	0.113306
6850	-78.82644	-84.91131	6.084869	1.178197	0.7350965	0.146644	0.0311966	0.0143035	0.064537	0.204963	0.140244	0.358271	0.0398394
6860	-78.2994	-84.42441	6.125012	1.259375	0.6338468	0.0324614	0.0383678	0.0257632	0.219368	0.0587755	0.0429652	0.525378	0.0569211
6870	-79.5551	-83.7162	4.161099	1.753916	1.121263	0.0339921	0.090146	0.0393931	0.100023	0.264055	0.204341	0.263541	0.00450859
6880	-79.20009	-85.7651	6.565008	1.313327	0.3598973	0.0333053	0.13677	0.00494846	0.1326	0.175149	0.230466	0.212423	0.074338
6890	-78.55848	-85.09449	6.536017	1.140917	0.5468025	0.0877354	0.0887547	0.0921254	0.159088	0.010973	0.198043	0.317531	0.0457499
6900	-81.75494	-89.51442	7.759479	0.638482	0.4375065	0.217482	0.082216	0.123281	0.219033	0.0110559	0.0841802	0.239489	0.0232627
6910	-79.84362	-86.8854	7.041783	0.866342	0.5684943	0.158425	0.253144	0.250726	0.169872	0.00805374	0.0613213	0.0815128	0.0169458
6920	-80.78135	-84.85984	4.078496	2.064564	0.8519153	0.217191	0.0406219	0.172338	0.0127945	0.135147	0.392019	0.0209843	0.00890453
6930	-80.65765	-88.30303	7.645384	0.77191	0.3611258	0.0473151	0.0672085	0.125982	0.168892	0.120414	0.274396	0.116092	0.0797006
6940	-79.09561	-84.83048	5.734866	1.579531	0.508764	0.00506696	0.105476	0.0571658	0.0919667	0.304332	0.114724	0.0732872	0.247981
6950	-79.03391	-85.89049	6.856575	0.9836795	0.5437606	0.00551337	0.0493144	0.147619	0.100069	0.140471	0.0969353	0.0797439	0.380333
6960	-79.18306	-86.42587	7.242803	0.9948681	0.3394581	0.0253233	0.15534	0.24394	0.0115108	0.0792444	0.0669439	0.0526939	0.365004
6970	-82.46794	-87.72584	5.257901	1.918793	0.4079844	0.0403452	0.0772332	0.320612	0.0160429	0.0342645	0.095438	0.279603	0.136461
6980	-79.08411	-85.60875	6.524638	1.059838	0.6335706	0.0309488	0.0106185	0.505925	0.0155167	0.0348746	0.0127707	0.108889	0.280457
6990	-80.42756	-87.06516	6.637606	1.354315	0.2826095	0.468183	0.000193909	0.142467	0.0900766	0.0173567	0.155296	0.00367523	0.122751
7000	-79.00356	-84.54219	5.538637	1.339202	0.8472072	0.359088	0.00914452	0.10927	0.17483	0.182033	0.100198	0.0130847	0.0523516
7010	-78.91813	-84.41982	5.501689	1.377047	0.8278363	0.274353	0.0182583	0.0394262	0.287232	0.15945	0.115014	0.0198413	0.0864255
7020	-79.66249	-86.89447	7.231987	1.049687	0.2900468	0.149537	0.361292	0.0175158	0.0140153	0.0572282	0.121998	0.140062	0.138352
7030	-79.25082	-85.88993	6.639106	1.02677	0.609405	0.320853	0.163565	0.0738745	0.0164332	0.0634351	0.28938	0.0498952	0.0225644
7040	-78.18729	-84.6777	6.490408	1.237657	0.4728669	0.0922243	0.172336	0.0548337	0.0226633	0.0549117	0.127782	0.0540277	0.421221
7050	-79.72119	-85.96134	6.240148	1.009334	0.8263194	0.258443	0.105652	0.0901175	0.333926	0.0557702	0.0334279	0.025939	0.0967246
7060	-78.86029	-85.20152	6.341236	1.21142	0.5736905	0.155873	0.170874	0.213191	0.149811	0.0271918	0.0121991	0.146166	0.124695
7070	-79.28084	-85.77897	6.498126	1.001543	0.7051217	0.0831425	0.054665	0.465654	0.203147	0.0198703	0.0140156	0.140331	0.0191742
7080	-78.81036	-84.12947	5.319109	1.437019	0.8591549	0.0229786	0.0331614	0.116075	0.300099	0.0133368	0.353971	0.155042	0.00533582
7090	-79.37471	-85.1875	5.812795	1.190175	0.8591549	0.13737	0.0145445	0.0505166	0.20183	0.0379151	0.158956	0.379162	0.0197064
7100	-78.45074	-85.07701	6.626262	1.222792	0.4198051	0.27623	0.023301	0.0642904	0.0428669	0.0115243	0.188872	0.122328	0.270588
7110	-79.09795	-85.74548	6.647532	1.150036	0.4819255	0.327161	0.191394	0.0426447	0.0990861	0.00957333	0.164661	0.133923	0.0315572
7120	-80.10735	-83.67661	3.569263	1.917145	1.253951	0.0667841	0.0371511	0.20317	0.0802573	0.00195423	0.12315	0.332178	0.155356
7130	-78.66289	-85.11624	6.453352	1.239704	0.4893479	0.232571	0.0810368	0.201834	0.0317031	0.0195864	0.153448	0.139699	0.140122
7140	-79.35813	-85.06923	5.711104	1.603055	0.4971203	0.0272491	0.128683	0.104788	0.0205438	0.029643	0.444637	0.111783	0.132673
7150	-79.55142	-85.14502	5.593599	1.622845	0.5360834	0.0162966	0.445993	0.0878637	0.020792	0.0179256	0.196357	0.0724071	0.142365
7160	-78.54199	-84.63073	6.088747	1.279252	0.6321026	0.0871668	0.236142	0.089731	0.021575	0.00763551	0.28697	0.176542	0.0942373
7170	-78.8655	-84.89088	6.025386	1.218166	0.724869	0.11612	0.305759	0.0526479	0.00162807	0.0650436	0.179494	0.160148	0.119159
7180	-78.61385	-84.24724	5.633386	1.516121	0.6229135	0.123613	0.165462	0.0377267	0.102818	0.00902342	0.0798333	0.436995	0.0445293
7190	-80.02791	-84.0703	4.04239	1.735041	1.199492	0.209873	0.125581	0.137133	0.0422941	0.0532039	0.129433	0.247624	0.0548582
7200	-80.65111	-87.77568	7.124566	1.137143	0.2563018	0.320552	0.106912	0.105169	0.130173	0.0236598	0.218826	0.062223	0.0324856
7210	-79.00764	-84.12831	5.12067	1.556119	0.8392738	0.190522	0.0362793	0.133458	0.0903431	0.335828	0.0940907	0.0854985	0.0339803
7220	-79.92783	-84.81188	4.884055	1.820327	0.6933732	0.217319	0.0341774	0.0444521	0.089198	0.042367	0.505092	0.0382888	0.0291057
7230	-79.44943	-86.65895	7.209519	0.951948	0.3990202	0.248866	0.0184644	0.0667963	0.0798469	0.0658041	0.462111	0.0039557	0.054156
7240	-79.4364	-85.89368	6.457285	0.9940353	0.7330502	0.329763	0.0680796	0.0686947	0.123544	0.0726694	0.295539	0.0095698	0.03214
7250	-79.16401	-83.84554	4.68153	1.680543	0.9344199	0.143749	0.0650047	0.0671163	0.184053	0.315637	0.0655128	0.00913756	0.149789
7260	-81.55867	-83.88599	2.32732	2.518521	1.273547	0.140379	0.0436167	0.290124	0.211611	0.144786	0.132558	0.00678509	0.0301404
7270	-79.80955	-83.22177	3.412217	2.108324	1.141295	0.0276877	0.0146874	0.139112	0.00807167	0.100624	0.140484	0.0366386	0.532696
7280	-80.30293	-84.3678	4.064871	1.699321	1.223972	0.00719975	0.260027	0.155124	0.0825711	0.117552	0.010628	0.198994	0.167904
7290	-79.9825	-83.54198	3.559477	1.952017	1.223972	0.00763879	0.351103	0.105341	0.103833	0.0703971	0.0298361	0.20167	0.130181
7300	-78.69041	-85.66357	6.973169	1.153728	0.3154154	0.0625421	0.0685516	0.0950392	0.0836046	0.0406553	0.0413505	0.325212	0.283045
7310	-80.42804	-83.39434	2.966307	2.271217	1.201357	0.0499692	0.1928	0.0939683	0.1357	0.031905	0.0161261	0.182815	0.296717
7320	-80.46385	-83.362	2.898153	2.305294	1.201357	0.0867869	0.105597	0.111838	0.0725806	0.0302912	0.0101251	0.246922	0.33586
7330	-80.40017	-83.50985	3.109684	2.199529	1.201357	0.127338	0.00099696	0.188965	0.359605	0.0848869	0.0874194	0.0502773	0.100511
7340	-78.74716	-83.93294	5.185788	1.531046	0.8317875	0.122703	0.00115562	0.0400849	0.114542	0.347832	0.131975	0.0336649	0.208043
7350	-79.87066	-84.96466	5.093997	1.758403	0.6503266	0.076508	0.00203606	0.104326	0.11341	0.494849	0.0829903	0.0386934	0.0871867
7360	-79.56903	-85.66791	6.098879	1.086125	0.8201631	0.137641	0.00251035	0.121776	0.118162	0.0422749	0.371675	0.0835734	0.122388
7370	-80.63471	-84.34831	3.713604	2.152849	0.9460764	0.0548671	0.00205775	0.0709968	0.360932	0.0283124	0.33093	0.0989579	0.0529461
7380	-80.53276	-83.4991	2.966343	2.263902	1.208655	0.268338	0.00193308	0.268936	0.0336503	0.0265972	0.1348	0.0363515	0.229394
7390	-79.5307	-86.76551	7.23481	0.9139863	0.4243366	0.118553	0.0405728	0.219123	0.0287931	0.116921	0.339731	0.0390318	0.0972747
7400	-79.01226	-85.17397	6.16171	1.156204	0.7186687	0.123388	0.188377	0.241922	0.0241259	0.040295	0.142769	0.0456956	0.193427
7410	-79.67935	-86.735	7.055656	0.9624266	0.4654732	0.329321	0.0585841	0.206332	0.115575	0.0170962	0.0632799	0.0119923	0.197819
7420	-79.39583	-86.218	6.822169	1.127268	0.4173749	0.206729	0.0588783	0.288369	0.116155	0.00676038	0.23876	0.0603684	0.0239797
7430	-79.5681	-86.66795	7.099849	0.9701547	0.4356488	0.161498	0.089635	0.394201	0.0100459	0.0235762	0.0510216	0.260833	0.00918915
7440	-79.62841	-86.55871	6.930307	0.8721849	0.6183897	0.0397853	0.274843	0.270796	0.0764603	0.262238	0.0519215	0.0146033	0.00935122
7450	-79.96839	-84.91091	4.942521	1.758369	0.7260987	0.192857	0.0345096	0.217566	0.213154	0.109277	0.17745	0.00812865	0.0470575
7460	-80.09036	-87.43706	7.346705	0.832363	0.4500122	0.248664	0.0305223	0.199605	0.024443	0.100256	0.281118	0.0704004	0.0449922
7470	-78.96138	-83.73656	4.775182	1.695642	0.8724953	0.120651	0.0247051	0.0871687	0.172222	0.0493637	0.235513	0.0822789	0.228098
7480	-81.78792	-86.89497	5.107051	1.902878	0.4993247	0.0978219	0.213884	0.108824	0.277092	0.0228851	0.0534407	0.128419	0.0976322
7490	-78.36132	-84.68324	6.321926	1.359888	0.4348766	0.0531372	0.250812	0.0209157	0.0984783	0.0450396	0.0316114	0.0759625	0.424043
7500	-78.87284	-84.95659	6.083752	1.437232	0.4766198	0.0688403	0.328185	0.0270967	0.114193	0.0583496	0.0904926	0.113793	0.199049
7510	-81.17068	-87.9927	6.822016	1.355166	0.1895534	0.221717	0.138769	0.0170814	0.0299809	0.265151	0.0625639	0.0786731	0.186064
7520	-79.22292	-85.96115	6.738235	0.9929931	0.5936171	0.156228	0.184131	0.012036	0.0211253	0.132861	0.0659247	0.296588	0.131106
7530	-80.14597	-85.9105	5.764525	1.647847	0.4256181	0.0531976	0.14981	0.116121	0.0708261	0.172385	0.0978038	0.185384	0.154472
7540	-79.36745	-84.6534	5.285949	1.353912	0.9588417	0.0372404	0.254617	0.081289	0.126992	0.219569	0.0244166	0.129776	0.126101
7550	-79.03299	-85.48742	6.454433	1.252687	0.4758242	0.0458864	0.391216	0.10022	0.17291	0.0234746	0.0495661	0.138598	0.0781288
7560	-78.92308	-86.04411	7.121025	1.060368	0.3348469	0.189317	0.11686	0.00555388	0.088862	0.0943474	0.0199859	0.211888	0.273185
7570	-82.15538	-87.62787	5.472489	1.794363	0.4251204	0.149055	0.111855	0.0102934	0.0744637	0.491769	0.0247221	0.122716	0.0151261
7580	-79.06749	-85.77951	6.712021	1.002921	0.5967957	0.0749674	0.0951579	0.0512087	0.0366827	0.29638	0.13134	0.0345597	0.279704
7590	-78.93716	-84.84867	5.911507	1.496239	0.5037349	0.0499158	0.255463	0.0729138	0.0273478	0.111333	0.200555	0.110106	0.172365
7600	-78.66808	-85.08312	6.415046	1.232324	0.5158806	0.010344	0.13641	0.343345	0.0146029	0.119816	0.159483	0.0429528	0.173046
7610	-80.02607	-86.97965	6.953577	0.8429564	0.6359831	0.034155	0.327531	0.117697	0.0283228	0.0695543	0.159287	0.0175208	0.245932
7620	-79.69832	-85.20534	5.507018	1.56511	0.6371089	0.0190836	0.407175	0.104164	0.131595	0.189967	0.0921578	0.0356031	0.0202551
7630	-79.24355	-83.78385	4.540305	1.662244	1.023331	0.0737639	0.198069	0.07631	0.0497427	0.0501767	0.207109	0.341134	0.00369403
7640	-84.10128	-88.9116	4.810317	1.268931	1.281638	0.141999	0.0333583	0.0967311	0.307089	0.0594945	0.0897508	0.197071	0.0745072
7650	-78.95298	-84.40353	5.450542	1.411404	0.819053	0.268079	0.0835011	0.126155	0.219675	0.0430056	0.0332679	0.0318965	0.194421
7660	-79.13213	-83.75882	4.626689	1.672692	0.9696913	0.0641042	0.0778029	0.117546	0.191041	0.0911609	0.327082	0.0297198	0.101543
7670	-78.80379	-84.21992	5.416139	1.419656	0.8280021	0.00735677	0.0870352	0.305313	0.145308	0.032196	0.0282764	0.333622	0.0608923
7680	-79.31339	-84.54759	5.234208	1.731027	0.6075972	0.0275974	0.273994	0.0722123	0.105627	0.0234039	0.106938	0.059493	0.330734
7690	-79.29646	-84.26974	4.973282	1.731027	0.7380599	0.0709115	0.247996	0.0715994	0.0346302	0.15411	0.126015	0.218248	0.0764896
7700	-79.09538	-85.66242	6.567039	1.130047	0.5421614	0.080006	0.0995798	0.282935	0.0879063	0.365644	0.00638957	0.0532766	0.0242627
7710	-80.93643	-88.29324	7.356814	1.031516	0.2458051	0.0300849	0.0787399	0.140693	0.176999	0.348298	0.123122	0.101197	0.000866296
7720	-79.4474	-85.5477	6.100301	1.079888	0.8256888	0.113715	0.118291	0.0280086	0.282536	0.299343	0.0967104	0.060018	0.00137919
7730	-79.43715	-86.30318	6.866034	1.076823	0.4458877	0.281272	0.149977	0.0185002	0.139121	0.174812	0.213163	0.0223498	0.000805427
7740	-81.45163	-85.02659	3.57496	2.21245	0.9557978	0.280617	0.0804738	0.206673	0.0567202	0.1711	0.163205	0.0409912	0.000219156
7750	-79.48232	-85.22377	5.741454	1.187913	0.897088	0.300541	0.0145148	0.299296	0.0196573	0.0399513	0.102856	0.222949	0.000234717
7760	-78.99409	-85.61953	6.625438	1.108614	0.5343949	0.0904441	0.324988	0.10691	0.0512774	0.0818549	0.169449	0.146403	0.028674
7770	-78.25848	-84.86767	6.609191	1.170169	0.4809631	0.127818	0.128612	0.0738531	0.0471817	0.0502422	0.0185091	0.1203	0.433484
7780	-78.72887	-84.55001	5.821146	1.35615	0.6890045	0.230695	0.188625	0.00513985	0.022676	0.227364	0.05179	0.247871	0.025839
7790	-78.43881	-84.99484	6.556031	1.129596	0.5481162	0.0456896	0.0141859	0.0960036	0.0734982	0.307243	0.00624235	0.080825	0.376312
7800	-79.17885	-85.70229	6.523437	1.042927	0.6510822	0.0886963	0.0882218	0.27372	0.0917276	0.0169977	0.0268522	0.150301	0.263483
7810	-78.62852	-85.10906	6.480537	1.094447	0.6210118	0.0636489	0.0337941	0.00473711	0.0151854	0.212203	0.0405615	0.516889	0.112981
7820	-79.85027	-86.43914	6.588866	0.9218471	0.7394475	0.192228	0.17866	0.0583229	0.0535977	0.250293	0.026239	0.0233954	0.217264
7830	-80.22092	-84.00507	3.784147	1.812345	1.251309	0.234947	0.100873	0.0527285	0.0569293	0.140073	0.291563	0.0307115	0.0921743
7840	-80.90925	-85.1327	4.223453	1.592692	1.251309	0.278627	0.141075	0.084046	0.11286	0.0803055	0.0320708	0.0687935	0.202223
7850	-78.65735	-84.99017	6.33282	1.190685	0.5986328	0.0686408	0.212826	0.170936	0.0456962	0.116055	0.0331401	0.0764705	0.276235
7860	-78.74515	-84.6025	5.857358	1.541796	0.4852534	0.0570821	0.0833433	0.0720195	0.129389	0.00793048	0.0526477	0.337463	0.260125
7870	-79.49953	-85.85395	6.354412	1.008703	0.7698186	0.0879395	0.167085	0.147918	0.218697	0.045981	0.204881	0.114515	0.012983
7880	-79.38001	-86.21628	6.83627	0.9684013	0.5691918	0.176674	0.014183	0.390126	0.0260406	0.0424575	0.157669	0.138671	0.0541798
7890	-78.85694	-85.5626	6.705657	1.072401	0.5304981	0.211428	0.0581898	0.083767	0.130353	0.0623921	0.19382	0.0719945	0.188056
7900	-79.43878	-84.18003	4.74125	1.759292	0.8258112	0.35748	0.0557842	0.0200041	0.124964	0.0914979	0.182337	0.0150316	0.152902
7910	-80.82538	-83.82586	3.000486	2.060057	1.395428	0.0883803	0.0126629	0.00350691	0.148222	0.0814453	0.25305	0.0112792	0.401453
7920	-81.36368	-84.16004	2.796358	2.448588	1.108961	0.167203	0.0472763	0.0086422	0.0691134	0.026738	0.452098	0.0162965	0.212632
7930	-81.00368	-85.97014	4.966453	1.93422	0.5382812	0.19984	0.0728656	0.0112243	0.240891	0.08378	0.0159573	0.0218212	0.35362
7940	-79.15881	-83.63608	4.477268	1.772949	0.944145	0.272611	0.0832475	0.00694782	0.095571	0.0214567	0.012041	0.247488	0.260636
7950	-78.7708	-84.18152	5.410723	1.607047	0.6433189	0.203141	0.129158	0.106341	0.0893175	0.00483122	0.0408828	0.0855166	0.340813
7960	-78.63433	-84.69672	6.062384	1.320109	0.6044267	0.0448785	0.232843	0.183848	0.143121	0.00171075	0.0432419	0.274346	0.0760114
7970	-79.20043	-84.75407	5.553637	1.4863	0.6926091	0.0326073	0.208668	0.050612	0.456374	0.0853034	0.0913272	0.0602175	0.0148908
7980	-79.65898	-85.19657	5.537595	1.252224	0.9347062	0.021071	0.107201	0.0182455	0.193422	0.0633718	0.221527	0.272944	0.102219
7990	-78.97187	-84.45097	5.479103	1.554387	0.6617896	0.00994718	0.275909	0.114735	0.055798	0.0972105	0.266099	0.129433	0.0508679
8000	-80.30392	-84.63957	4.335647	2.013719	0.7741853	0.00847856	0.217505	0.0482547	0.0206706	0.269157	0.0742111	0.214254	0.14747
8010	-79.71821	-85.28385	5.565631	1.631256	0.5416557	0.00510509	0.234449	0.209641	0.0778179	0.181403	0.0978975	0.0960479	0.0976384
8020	-79.15006	-85.6172	6.46714	1.043559	0.6785984	0.000650651	0.225133	0.38606	0.033026	0.110136	0.187387	0.00726697	0.0503405
8030	-79.51019	-84.38361	4.873427	1.478755	1.04026	0.000292076	0.628111	0.0714013	0.0334643	0.0166479	0.12168	0.0305271	0.0978764
8040	-79.14785	-85.88241	6.734556	0.9898459	0.5986039	0.000468334	0.210219	0.0182971	0.0660959	0.0715502	0.290934	0.038573	0.303863
8050	-78.37407	-84.74717	6.373098	1.303479	0.4657003	8.23951e-06	0.191669	0.153011	0.0872597	0.0729021	0.0836373	0.0976859	0.313827
8060	-78.23033	-84.49783	6.267501	1.246488	0.5754895	1.84088e-05	0.0741947	0.175329	0.0839882	0.0194421	0.153612	0.218251	0.275164
8070	-79.39252	-84.50295	5.110432	1.785194	0.6153181	1.31849e-05	0.0763661	0.107986	0.141757	0.026095	0.110022	0.278745	0.259017
8080	-78.94107	-84.73543	5.794366	1.403288	0.6552571	1.43017e-05	0.18963	0.186954	0.166847	0.296305	0.0298738	0.0964651	0.0339114
8090	-81.0709	-88.7349	7.663999	0.7457785	0.3779501	0.00165089	0.193241	0.328306	0.0689676	0.0562312	0.158328	0.155525	0.0377501
8100	-78.98695	-85.8138	6.826851	1.046074	0.4962284	0.00535999	0.130004	0.0172974	0.30393	0.331341	0.0336513	0.168604	0.00981246
8110	-80.03566	-84.58012	4.544463	1.873608	0.8098881	0.0304772	0.20446	0.125932	0.212121	0.135002	0.191343	0.0715121	0.0291529
8120	-81.09078	-86.98191	5.891131	1.061281	0.9488811	0.011842	0.0090488	0.0140771	0.342829	0.0386383	0.249997	0.186972	0.146596
8130	-78.8795	-84.96567	6.086176	1.16164	0.751	0.0111703	0.0164017	0.0107876	0.517108	0.0399714	0.198968	0.174375	0.0312189
8140	-82.52188	-88.28049	5.758605	1.773871	0.3025543	0.0596894	0.101127	0.0156706	0.379716	0.0583054	0.0872283	0.0386874	0.259576
8150	-79.44825	-86.57256	7.124317	0.9123083	0.4812609	0.0518394	0.0805779	0.0634098	0.297215	0.0666491	0.0598568	0.188769	0.191683
8160	-78.66212	-83.79889	5.136768	1.650375	0.736969	0.0612933	0.17211	0.0919848	0.0405421	0.0549669	0.0885509	0.0717293	0.418822
8170	-79.6815	-83.98384	4.302336	1.861583	0.942977	0.163095	0.11771	0.240907	0.0974803	0.0740719	0.119329	0.133902	0.0535061
8180	-79.90292	-85.54288	5.639952	1.607998	0.5277535	0.090431	0.164368	0.26515	0.167364	0.0825365	0.0806855	0.0614452	0.0880197
8190	-80.30374	-83.5073	3.203561	2.052729	1.301219	0.184857	0.20726	0.055495	0.17513	0.107986	0.0113726	0.0610437	0.196856
8200	-81.46681	-83.55646	2.089651	2.35901	1.551892	0.0923542	0.129066	0.0926821	0.17758	0.137681	0.0842613	0.220435	0.0659404
8210	-80.18396	-83.12626	2.942297	2.243009	1.24157	0.0227168	0.0209065	0.0672608	0.0134049	0.115693	0.0382564	0.299022	0.422739
8220	-79.49931	-83.81025	4.310942	1.885206	0.9150506	0.0150606	0.140366	0.313547	0.0103646	0.0767011	0.0423816	0.232194	0.169385
8230	-78.68731	-83.80602	5.118707	1.586314	0.8100598	0.0467087	0.0796056	0.0967079	0.0532367	0.198275	0.0562327	0.373992	0.0952409
8240	-80.55919	-84.89588	4.336687	1.579523	1.207861	0.244445	0.0615054	0.0293239	0.0712684	0.213198	0.261423	0.0284357	0.0904007
8250	-80.13016	-83.70325	3.573088	2.06085	1.108334	0.362142	0.140202	0.0523426	0.127213	0.049898	0.0740208	0.0807555	0.113426
8260	-79.25157	-85.28051	6.028938	1.144941	0.7963177	0.352629	0.0615027	0.0543318	0.0140278	0.0325531	0.213288	0.124139	0.14753
8270	-78.88037	-85.42312	6.542752	1.240747	0.443605	0.109792	0.169093	0.255706	0.0787624	0.0138686	0.172675	0.0393375	0.160766
8280	-79.32449	-84.03332	4.708829	1.776594	0.8247199	0.105501	0.0335588	0.352245	0.0325289	0.0253442	0.0647839	0.358932	0.0271064
8290	-79.74575	-84.13369	4.387936	1.903944	0.8578156	0.0348373	0.0450087	0.398579	0.108916	0.0341254	0.093111	0.094643	0.19078
8300	-79.26119	-85.51203	6.25084	1.065864	0.7644441	0.00910616	0.157489	0.422633	0.0385434	0.127589	0.0900433	0.0264068	0.12819
8310	-79.52221	-85.44986	5.927648	1.126734	0.8651701	0.0243162	0.248378	0.150277	0.0274851	0.357576	0.0536543	0.0900429	0.0482714
8320	-80.33915	-87.1654	6.826251	0.8238391	0.7187632	0.0423428	0.195793	0.255602	0.0647962	0.0731607	0.0579147	0.100433	0.209958
8330	-79.23861	-84.53808	5.299468	1.36999	0.9360038	0.0116211	0.311125	0.0996396	0.0954337	0.0613809	0.0949643	0.187141	0.138694
8340	-80.48113	-83.3013	2.820171	2.237271	1.308371	0.0103785	0.240932	0.296506	0.00689634	0.0061175	0.177016	0.0616647	0.200489
8350	-78.76677	-84.27678	5.51001	1.515571	0.6851516	0.0214479	0.468276	0.0740143	0.0380524	0.0066682	0.0465576	0.0776777	0.267306
8360	-79.01595	-85.45451	6.438564	1.313501	0.4229453	0.158192	0.290463	0.0655433	0.054248	0.095331	0.0265963	0.233371	0.0762553
8370	-78.62979	-85.19116	6.561364	1.151147	0.5238988	0.112287	0.194209	0.107718	0.122653	0.0109603	0.0327288	0.282341	0.137104
8380	-78.9602	-84.77495	5.814749	1.258281	0.7900727	0.186502	0.213879	0.103231	0.036001	0.245841	0.00613226	0.178192	0.0302214
8390	-78.88187	-83.97769	5.095825	1.570737	0.8370778	0.17607	0.115255	0.154001	0.0286293	0.0419295	0.115958	0.31314	0.0550176
8400	-78.37164	-84.51097	6.139326	1.330249	0.5558158	0.0838293	0.306688	0.00100359	0.0239463	0.059761	0.146303	0.126761	0.251707
8410	-79.6282	-84.53598	4.90778	1.454638	1.0472	0.201913	0.219765	0.00400627	0.0630006	0.128282	0.289573	0.0733503	0.0201096
8420	-78.71573	-84.25569	5.539957	1.500582	0.685167	0.0752891	0.164244	0.00322139	0.0979778	0.12999	0.390094	0.0821045	0.0570793
