Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]
4490	-38.78254	-37.13999	-1.642545	0.248444	0.315395
4500	-37.60138	-38.14518	0.5438038	0.150457	0.22507
4510	-37.43807	-38.38691	0.9488441	0.206421	0.13422
4520	-37.49094	-38.90913	1.418184	0.186076	0.11414
4530	-37.64295	-39.53743	1.894486	0.0934387	0.165754
4540	-37.82918	-39.73141	1.902226	0.154385	0.104141
4550	-39.775	-40.56029	0.7852925	0.309887	0.0448405
4560	-37.90334	-39.92353	2.020186	0.195707	0.0526582
4570	-38.09973	-37.58273	-0.5169979	0.190589	0.276306
4580	-37.65783	-39.50959	1.851758	0.182787	0.0800854
4590	-37.44819	-37.92263	0.4744401	0.198507	0.182995
4600	-37.41755	-38.17241	0.7548679	0.19843	0.158918
4610	-37.49582	-38.34987	0.854056	0.143715	0.20509
4620	-37.43477	-38.53877	1.104	0.160975	0.166302
4630	-38.50705	-37.76214	-0.7449128	0.298593	0.187932
4640	-39.21423	-41.91248	2.698245	0.112347	0.0776172
4650	-37.66288	-39.60651	1.943624	0.0906352	0.164325
4660	-37.41273	-38.32979	0.9170574	0.192756	0.150623
4670	-39.41028	-36.99976	-2.410523	0.293306	0.336679
4680	-39.17358	-37.1373	-2.03628	0.313539	0.284212
4690	-37.48288	-38.86784	1.384953	0.197256	0.105822
4700	-37.86143	-39.28121	1.41978	0.0827636	0.217315
4710	-41.27727	-38.89891	-2.378365	0.41608	0.211135
4720	-37.53526	-37.80169	0.2664264	0.220799	0.178619
4730	-37.76308	-38.88305	1.119965	0.239656	0.0862461
4740	-37.60637	-39.11729	1.51092	0.0970599	0.195169
4750	-38.68763	-41.55615	2.868526	0.0600599	0.115238
4760	-38.22604	-40.89727	2.67123	0.0367511	0.15554
4770	-37.55295	-37.67579	0.1228383	0.207044	0.204742
4780	-37.92713	-39.51813	1.591	0.227083	0.0582488
4790	-37.61694	-38.20577	0.588822	0.237958	0.133691
4800	-37.59392	-39.3261	1.732186	0.108407	0.164764
4810	-38.9386	-37.03749	-1.901116	0.275802	0.310308
4820	-40.1848	-36.99457	-3.190229	0.332165	0.364976
4830	-38.73359	-37.14562	-1.587965	0.246923	0.312215
4840	-37.89321	-37.74714	-0.1460629	0.176144	0.258802
4850	-40.31902	-37.76252	-2.556498	0.379284	0.263274
4860	-38.00157	-37.3488	-0.6527607	0.218045	0.260543
4870	-38.52494	-40.9578	2.432861	0.133187	0.0796347
4880	-37.8454	-39.81168	1.966279	0.116376	0.136632
4890	-37.42528	-38.3729	0.9476232	0.200995	0.139751
4900	-37.56474	-37.69402	0.1292809	0.219234	0.191996
4910	-37.59493	-38.40341	0.8084836	0.233936	0.118794
4920	-38.09742	-40.32438	2.226961	0.150718	0.0798376
4930	-38.16706	-38.93243	0.7653726	0.101719	0.254725
4940	-37.64868	-39.46486	1.816179	0.190808	0.075129
4950	-38.26039	-40.28188	2.021485	0.0448611	0.203393
4960	-37.64962	-39.48492	1.835301	0.186306	0.0779841
4970	-38.36567	-37.98134	-0.3843295	0.291804	0.163664
4980	-39.11401	-42.26274	3.148727	0.0432159	0.107948
4990	-37.70316	-38.05461	0.3514429	0.154084	0.238011
5000	-38.00726	-37.33796	-0.6693081	0.219697	0.260316
5010	-37.62815	-38.2501	0.6219535	0.238958	0.129838
5020	-38.36425	-41.09245	2.728201	0.0609981	0.126386
5030	-37.45919	-38.23231	0.7731192	0.214122	0.141654
5040	-37.62866	-39.33202	1.703358	0.0888675	0.186787
5050	-38.05301	-37.93515	-0.1178518	0.161883	0.270633
5060	-37.50244	-37.92467	0.4222289	0.175876	0.210123
5070	-37.52699	-39.04654	1.519552	0.119042	0.172444
5080	-38.50507	-39.94148	1.436402	0.0592838	0.239363
5090	-41.01943	-38.95601	-2.063424	0.404954	0.195135
5100	-37.58038	-39.23522	1.654833	0.178478	0.101356
5110	-37.62098	-39.28378	1.662797	0.127311	0.151836
5120	-37.79322	-38.56525	0.7720327	0.250087	0.105783
5130	-38.92927	-38.76067	-0.1685998	0.315198	0.121689
5140	-38.05039	-37.80565	-0.2447425	0.17162	0.271825
5150	-37.6192	-38.36659	0.7473919	0.134931	0.223061
5160	-37.50398	-38.8567	1.352728	0.155001	0.150853
5170	-38.2742	-40.84292	2.568721	0.0333755	0.167745
5180	-37.68611	-39.47718	1.791073	0.0803052	0.187794
5190	-37.43779	-38.50565	1.067866	0.151526	0.178864
5200	-37.45351	-38.63582	1.182315	0.145706	0.174826
5210	-39.2508	-41.91125	2.660457	0.173545	0.019674
5220	-37.57551	-38.68063	1.105124	0.118542	0.208638
5230	-38.1758	-38.09674	-0.07905861	0.151869	0.277306
5240	-37.94285	-38.31717	0.3743182	0.264564	0.125561
5250	-37.49154	-37.89645	0.4049177	0.215515	0.171975
5260	-37.4129	-38.36523	0.9523328	0.173075	0.167265
5270	-37.62989	-38.12307	0.493176	0.150991	0.228897
5280	-39.86498	-37.07374	-2.79124	0.285772	0.377004
5290	-38.0983	-37.42143	-0.6768635	0.206857	0.273806
5300	-37.57336	-39.22586	1.652499	0.115795	0.16424
5310	-38.43678	-37.19286	-1.243922	0.237437	0.292068
5320	-38.38868	-40.87442	2.48574	0.0303672	0.1779
5330	-37.68456	-39.51945	1.834882	0.0795729	0.184753
5340	-37.97524	-39.99855	2.023315	0.146177	0.10192
5350	-37.71752	-39.44663	1.729112	0.152566	0.12087
5360	-37.47418	-38.61776	1.143576	0.133651	0.190217
5370	-37.76536	-37.8527	0.08733984	0.250865	0.163978
5380	-37.75158	-39.54813	1.796548	0.155786	0.111842
5390	-37.4803	-38.78279	1.302498	0.131136	0.179045
5400	-38.11455	-37.59992	-0.5146363	0.189112	0.277579
5410	-38.08057	-40.40418	2.323612	0.166031	0.0562008
5420	-38.36479	-40.144	1.779207	0.229663	0.0394587
5430	-37.86913	-37.68101	-0.188128	0.256923	0.181646
5440	-37.52836	-38.87767	1.349315	0.114063	0.192085
5450	-40.0277	-37.16642	-2.861277	0.350904	0.317905
5460	-37.47028	-38.7862	1.315919	0.19916	0.109865
5470	-38.09911	-40.40386	2.304746	0.175388	0.0484685
5480	-37.58905	-37.89331	0.3042584	0.170974	0.225186
5490	-37.70767	-39.70974	2.002068	0.0933354	0.156591
5500	-38.4824	-38.17882	-0.303575	0.151511	0.297002
5510	-37.68223	-37.51139	-0.1708366	0.216383	0.220697
5520	-38.3059	-40.9594	2.653506	0.0667005	0.127117
5530	-38.4334	-40.98391	2.550509	0.0849035	0.117785
5540	-38.08668	-39.31388	1.227209	0.0817368	0.234928
5550	-38.55842	-38.03165	-0.5267695	0.302158	0.165578
5560	-37.53351	-38.39572	0.862213	0.137438	0.210665
5570	-37.56234	-37.72402	0.1616801	0.191885	0.216555
5580	-40.23514	-37.66127	-2.573872	0.37475	0.269304
5590	-38.06668	-40.14946	2.082776	0.140328	0.102647
5600	-38.83894	-38.44184	-0.3971039	0.314304	0.142264
5610	-37.69564	-39.01015	1.314502	0.0975144	0.211632
5620	-37.43111	-38.12233	0.6912188	0.171944	0.190886
5630	-37.84968	-38.21097	0.3612809	0.141904	0.249344
5640	-37.47016	-37.94474	0.4745763	0.179431	0.202059
5650	-39.14761	-39.38661	0.2390051	0.0978857	0.303894
5660	-38.01583	-40.518	2.502173	0.0624698	0.144382
5670	-37.45041	-38.58282	1.13241	0.144229	0.180601
5680	-37.52822	-38.59064	1.062428	0.126722	0.204136
5690	-37.40759	-38.28506	0.8774707	0.180014	0.166774
5700	-39.42741	-37.59849	-1.828918	0.340617	0.239274
5710	-37.8977	-39.91144	2.013736	0.155259	0.0936624
5720	-38.78765	-37.99055	-0.7970975	0.170582	0.320437
5730	-37.745	-37.51468	-0.2303194	0.236882	0.20532
5740	-40.12721	-37.43675	-2.690461	0.250704	0.403392
5750	-38.82178	-39.3032	0.4814289	0.0945712	0.286328
5760	-38.06654	-37.3314	-0.7351323	0.219004	0.266679
5770	-37.92288	-38.3746	0.4517164	0.131494	0.251965
5780	-37.8567	-37.76775	-0.08895126	0.257472	0.172555
5790	-40.02048	-37.00145	-3.019029	0.308399	0.373997
5800	-37.41822	-38.4385	1.02028	0.189123	0.145365
5810	-39.12245	-37.61441	-1.508045	0.327286	0.224968
5820	-38.78331	-40.71804	1.934726	0.227772	0.0279541
5830	-38.86269	-39.74422	0.8815356	0.0742338	0.272204
5840	-37.48454	-38.03973	0.5551939	0.218263	0.156283
5850	-40.34134	-37.32885	-3.01249	0.268338	0.413494
5860	-39.92538	-42.31248	2.387108	0.00961344	0.207149
5870	-43.31493	-40.54663	-2.768298	0.155701	0.505099
5880	-37.42193	-38.04596	0.6240354	0.188068	0.180548
5890	-39.55717	-37.63713	-1.920038	0.21642	0.371319
5900	-37.99047	-38.5609	0.5704284	0.26483	0.108404
5910	-39.79448	-40.62211	0.8276316	0.308322	0.0427586
5920	-37.46438	-38.23949	0.7751072	0.155148	0.200457
5930	-38.60306	-39.20979	0.6067282	0.28863	0.0814777
5940	-38.5394	-41.43671	2.897304	0.0493325	0.123487
5950	-37.55429	-38.81133	1.257038	0.113634	0.200462
5960	-37.53822	-39.00034	1.462115	0.140676	0.155757
5970	-37.8744	-37.43823	-0.4361723	0.20883	0.251103
5980	-37.60658	-37.60864	0.002063804	0.205908	0.216279
5990	-37.808	-40.00836	2.200358	0.0807373	0.15211
6000	-37.42459	-38.47324	1.048648	0.166723	0.165322
6010	-38.81132	-37.52543	-1.285888	0.206513	0.326606
6020	-37.47291	-37.95845	0.4855465	0.177281	0.203264
6030	-37.80387	-38.51093	0.7070548	0.123112	0.238354
6040	-37.43569	-37.97527	0.5395838	0.189786	0.186105
6050	-38.64524	-39.37737	0.7321293	0.286231	0.0730752
6060	-37.40923	-38.28067	0.871445	0.190352	0.156955
6070	-38.34245	-41.132	2.789553	0.0509295	0.13117
6080	-37.55811	-38.63897	1.080868	0.121825	0.207445
6090	-37.42662	-38.13348	0.7068527	0.172731	0.188752
6100	-39.01828	-37.09191	-1.926371	0.301452	0.286833
6110	-37.78349	-37.45313	-0.3303564	0.212327	0.238492
6120	-37.7743	-39.59392	1.819624	0.154143	0.111497
6130	-37.54045	-37.97091	0.4304644	0.167532	0.217757
6140	-37.50672	-38.70902	1.202303	0.214565	0.104246
6150	-37.41175	-38.34806	0.9363131	0.189824	0.151896
6160	-37.53196	-39.07653	1.544561	0.197585	0.0917463
6170	-37.63608	-38.49185	0.8557677	0.237095	0.111563
6180	-37.49152	-37.79519	0.3036666	0.200414	0.195797
6190	-40.55046	-39.74712	-0.8033355	0.373771	0.117786
6200	-38.03365	-40.08523	2.051588	0.126822	0.118839
6210	-38.91499	-38.71133	-0.2036621	0.315151	0.124755
6220	-37.51014	-38.38361	0.8734678	0.22289	0.124243
6230	-37.5954	-38.81872	1.223324	0.110453	0.206547
6240	-37.84587	-38.71914	0.8732682	0.111008	0.236142
6250	-38.97271	-41.40343	2.430727	0.0193247	0.193681
6260	-38.61789	-38.18415	-0.4337453	0.153919	0.305805
6270	-37.57276	-38.68763	1.114871	0.225507	0.100834
6280	-38.23324	-38.59141	0.358178	0.279921	0.111595
6290	-37.66858	-39.61806	1.94948	0.0920308	0.162425
6300	-38.2679	-40.69713	2.429226	0.152106	0.0610285
6310	-38.01163	-39.24098	1.229354	0.247588	0.0688924
6320	-39.28897	-39.62617	0.3372032	0.315614	0.0777079
6330	-37.7254	-39.57013	1.844728	0.0753601	0.188118
6340	-38.51288	-37.3797	-1.133176	0.291908	0.228058
6350	-38.52113	-41.47063	2.949507	0.0384727	0.12985
6360	-38.32132	-39.26418	0.942861	0.269243	0.0719133
6370	-38.10432	-40.19968	2.095351	0.130876	0.111016
6380	-37.80746	-37.73856	-0.06889896	0.177688	0.250611
6390	-37.97567	-37.33743	-0.6382396	0.221256	0.256081
6400	-37.94267	-37.49709	-0.4455766	0.199633	0.26111
6410	-38.02762	-37.80229	-0.2253363	0.171751	0.270022
6420	-38.5436	-38.01247	-0.531131	0.301392	0.166719
6430	-37.83614	-37.56952	-0.2666215	0.250712	0.194618
6440	-38.77062	-41.28072	2.510096	0.109246	0.0969238
6450	-38.97388	-37.03359	-1.940286	0.285676	0.303807
6460	-37.68644	-37.54812	-0.1383244	0.204468	0.229811
6470	-37.70646	-39.35135	1.644887	0.0829498	0.197741
6480	-37.59897	-39.09571	1.496737	0.0984266	0.195024
6490	-37.57805	-37.71466	0.1366096	0.224204	0.186395
6500	-37.75012	-38.7539	1.003783	0.24225	0.0936588
6510	-37.52468	-37.72687	0.2021931	0.207616	0.197334
6520	-38.04617	-40.14239	2.096221	0.145223	0.0965933
6530	-38.26282	-37.37151	-0.8913111	0.212664	0.28647
6540	-38.1877	-40.87042	2.682723	0.0410288	0.150272
6550	-38.53133	-41.17354	2.642212	0.0789695	0.115821
6560	-37.50652	-37.86037	0.3538529	0.217432	0.174456
6570	-39.00152	-39.79359	0.7920762	0.293652	0.0604914
6580	-37.46625	-38.78246	1.316208	0.186928	0.122071
6590	-38.22006	-39.71146	1.491404	0.0653457	0.228564
6600	-39.68808	-42.60302	2.914935	0.0870165	0.084284
6610	-37.59289	-39.01291	1.420017	0.102001	0.198058
6620	-37.62742	-39.44432	1.816899	0.104178	0.161697
6630	-38.47635	-37.2483	-1.228053	0.229182	0.298956
6640	-37.73148	-39.42632	1.694848	0.210772	0.0656149
6650	-38.12684	-38.33815	0.2113117	0.276444	0.127721
6660	-38.70109	-41.37868	2.677586	0.142184	0.0495593
6670	-37.48485	-38.84798	1.36313	0.200943	0.104016
6680	-37.68708	-37.85799	0.1709112	0.243453	0.164191
6690	-37.55784	-37.77026	0.2124211	0.223675	0.180394
6700	-37.84861	-38.38454	0.5359292	0.130732	0.245474
6710	-37.44203	-38.56926	1.12723	0.152562	0.172714
6720	-38.04579	-39.13998	1.094192	0.0897747	0.238347
6730	-37.96008	-40.33996	2.379888	0.0511932	0.166191
6740	-37.58678	-37.67079	0.08401518	0.222383	0.192746
6750	-40.24773	-40.2613	0.01356888	0.0839237	0.337273
6760	-38.30254	-37.27809	-1.024453	0.224422	0.28618
6770	-37.48499	-38.78514	1.300153	0.159483	0.150899
6780	-37.94378	-37.3726	-0.5711856	0.216308	0.255254
6790	-37.45776	-38.24967	0.7919063	0.155651	0.198507
6800	-42.79142	-37.15972	-5.631703	0.404459	0.502967
6810	-38.59315	-41.10709	2.513939	0.0247912	0.181047
6820	-37.41568	-38.36271	0.947022	0.194159	0.146639
6830	-40.42133	-37.76307	-2.658257	0.383329	0.267993
6840	-40.29611	-37.38743	-2.908676	0.260856	0.412035
6850	-41.00658	-37.03303	-3.973548	0.3628	0.401809
6860	-39.42381	-40.01932	0.5955147	0.0742788	0.296795
6870	-38.65261	-41.15187	2.499256	0.0237588	0.183344
6880	-37.75389	-38.94329	1.189406	0.0996894	0.220232
6890	-38.37257	-38.62818	0.2556113	0.121869	0.27848
6900	-37.65886	-38.44263	0.7837709	0.240149	0.114709
6910	-38.64476	-39.88999	1.245224	0.0636403	0.251473
6920	-39.00247	-37.14017	-1.862297	0.305398	0.277367
6930	-38.22703	-37.19413	-1.032897	0.243332	0.267997
6940	-37.48305	-38.8101	1.327056	0.137541	0.170524
6950	-38.77915	-37.16304	-1.616117	0.244753	0.31681
6960	-37.50354	-38.92462	1.421079	0.20192	0.0980474
6970	-37.69845	-37.72206	0.02360419	0.241735	0.178597
6980	-37.40858	-38.19198	0.7834072	0.189078	0.165813
6990	-37.75926	-39.56577	1.80651	0.0737466	0.193023
7000	-37.54193	-38.54953	1.007597	0.224814	0.110767
7010	-37.42643	-38.02037	0.5939373	0.188468	0.182742
7020	-37.50801	-38.86573	1.357711	0.118725	0.1867
7030	-37.44585	-38.2486	0.8027486	0.15826	0.194964
7040	-39.36949	-37.49768	-1.87181	0.336421	0.247164
7050	-37.89117	-38.69906	0.8078955	0.25508	0.0977012
7060	-37.5164	-39.00032	1.483912	0.181486	0.113069
7070	-37.45763	-38.73911	1.281482	0.190027	0.121964
7080	-37.44322	-38.6377	1.194484	0.184518	0.134966
7090	-38.06865	-37.2564	-0.812247	0.246861	0.245464
7100	-37.71127	-39.4374	1.72613	0.137652	0.136041
7110	-37.97979	-38.51328	0.5334872	0.264827	0.111589
7120	-39.45793	-41.61055	2.152619	0.220615	0.016344
7130	-37.58618	-38.45736	0.8711813	0.232163	0.115167
7140	-37.58735	-38.88046	1.293108	0.220847	0.0901421
7150	-37.44027	-38.60405	1.163777	0.196315	0.125813
7160	-37.54156	-39.14125	1.599687	0.190778	0.0938057
7170	-37.52773	-38.39707	0.8693411	0.225414	0.122074
7180	-37.47682	-38.56009	1.083269	0.213175	0.115888
7190	-38.18494	-40.55022	2.365273	0.173017	0.0456266
7200	-38.59226	-39.31585	0.7235875	0.284906	0.075136
7210	-40.48126	-37.00324	-3.478015	0.342642	0.379287
7220	-38.14267	-37.40513	-0.737538	0.208611	0.277279
7230	-38.68962	-40.75321	2.063592	0.0330186	0.211608
7240	-37.79376	-39.83597	2.04221	0.180541	0.0659278
7250	-37.88204	-37.35778	-0.5242648	0.225277	0.242244
7260	-38.75705	-37.92612	-0.8309393	0.312141	0.181793
7270	-38.89378	-37.54588	-1.347902	0.315573	0.222888
7280	-37.61856	-39.19665	1.578092	0.152824	0.133619
7290	-37.87953	-37.39447	-0.4850595	0.243624	0.22052
7300	-38.04398	-40.33513	2.291149	0.164337	0.0606902
7310	-38.13361	-37.30634	-0.8272725	0.262468	0.231151
7320	-39.11489	-37.11981	-1.995084	0.309259	0.284944
7330	-40.03918	-37.32664	-2.712544	0.359241	0.296757
7340	-38.36255	-37.14469	-1.217857	0.255874	0.271386
7350	-37.668	-38.43243	0.7644257	0.241183	0.115342
7360	-37.89182	-40.2562	2.364387	0.0613837	0.157336
7370	-37.45277	-38.69475	1.24198	0.184017	0.131376
7380	-39.11798	-40.69472	1.576744	0.040537	0.246023
7390	-37.70177	-37.81156	0.1097865	0.173472	0.239438
7400	-37.69618	-38.22986	0.533673	0.245742	0.130658
7410	-37.82184	-37.43246	-0.3893815	0.239812	0.216091
7420	-37.597	-39.33137	1.734375	0.185244	0.0877384
7430	-38.87301	-39.76587	0.8928557	0.286702	0.0587616
7440	-38.83663	-37.04892	-1.787708	0.273497	0.302844
7450	-37.49101	-37.79761	0.3065965	0.199242	0.196716
7460	-37.52871	-38.95955	1.430841	0.144168	0.154958
7470	-38.02981	-38.39244	0.3626307	0.269717	0.121414
7480	-37.59796	-37.95747	0.3595085	0.164981	0.22642
7490	-37.45183	-38.4687	1.016871	0.145216	0.189565
7500	-39.26264	-37.00711	-2.255529	0.288783	0.327852
7510	-37.7413	-39.46946	1.728159	0.209161	0.0643575
7520	-39.16064	-37.66141	-1.49923	0.329584	0.221911
7530	-37.55856	-38.70376	1.145202	0.223129	0.100599
7540	-38.00677	-39.04679	1.040019	0.0941525	0.238635
7550	-37.9632	-37.53532	-0.4278858	0.195314	0.263905
7560	-42.62738	-38.85173	-3.775653	0.226411	0.521153
7570	-39.46445	-37.32884	-2.135607	0.336109	0.270198
7580	-37.80446	-38.9259	1.121437	0.241949	0.0838266
7590	-37.55824	-39.10918	1.550946	0.129359	0.159423
7600	-37.71916	-39.01478	1.295615	0.0967602	0.214013
7610	-39.51883	-37.4651	-2.053725	0.342159	0.257095
7620	-38.22015	-38.38059	0.160443	0.281719	0.126827
7630	-37.62305	-39.13582	1.512771	0.213572	0.0784972
7640	-39.62727	-39.36275	-0.2645175	0.111237	0.333911
7650	-39.93571	-37.21033	-2.725373	0.268498	0.388605
7660	-38.87063	-40.64345	1.772813	0.0384631	0.231209
7670	-38.28963	-38.43603	0.1464038	0.285235	0.12452
7680	-37.42625	-38.25858	0.8323266	0.203484	0.147193
7690	-39.59446	-37.02646	-2.568004	0.287284	0.356265
7700	-38.99646	-39.04014	0.04367532	0.314039	0.104564
7710	-37.66945	-38.00163	0.3321847	0.243155	0.150599
7720	-38.39311	-38.4504	0.05728228	0.290964	0.126468
7730	-37.5748	-38.12279	0.5479932	0.153307	0.221859
7740	-37.47606	-37.87576	0.3997051	0.187231	0.200707
7750	-38.53275	-37.11237	-1.420378	0.255286	0.289417
7760	-37.57783	-38.8749	1.297075	0.219751	0.0908969
7770	-37.4069	-38.23751	0.8306107	0.184955	0.165869
7780	-38.12426	-37.66932	-0.4549452	0.275274	0.186276
7790	-38.50292	-41.09151	2.588595	0.149584	0.0498239
7800	-37.64914	-38.24983	0.6006953	0.241116	0.129512
7810	-37.78247	-38.14236	0.3598868	0.146831	0.244537
7820	-37.44066	-38.35546	0.9148016	0.207935	0.135638
7830	-37.44441	-38.05628	0.6118713	0.207935	0.161729
7840	-37.52706	-38.9003	1.373234	0.209994	0.0940942
7850	-37.48812	-37.85288	0.3647601	0.187285	0.203663
7860	-38.26315	-38.38545	0.1222963	0.134523	0.277309
7870	-37.42014	-38.31618	0.8960395	0.164331	0.180858
7880	-37.47618	-38.7727	1.296527	0.13636	0.174335
7890	-37.4997	-38.03289	0.5331955	0.166164	0.210276
7900	-38.52872	-41.22435	2.695639	0.0728997	0.117289
7910	-38.92287	-38.07256	-0.8503174	0.16819	0.327414
7920	-38.44611	-38.31858	-0.1275323	0.295049	0.138301
7930	-39.66823	-37.15614	-2.512091	0.336319	0.302414
7940	-37.74768	-39.7783	2.030623	0.0704683	0.176998
7950	-37.67731	-37.51649	-0.160816	0.220313	0.215904
7960	-37.48096	-38.7818	1.300836	0.147954	0.162369
7970	-39.53253	-36.99595	-2.536587	0.296864	0.343979
7980	-37.95034	-37.99294	0.04260546	0.266211	0.152484
7990	-37.75686	-37.65188	-0.1049803	0.186995	0.244412
8000	-37.44394	-38.61205	1.16811	0.172278	0.149477
8010	-37.44561	-37.93649	0.490878	0.199414	0.180672
8020	-37.989	-39.92993	1.940921	0.0570507	0.198142
8030	-37.4874	-38.61431	1.126905	0.130825	0.19448
8040	-37.70882	-38.91654	1.207718	0.101756	0.216588
8050	-37.44214	-38.19484	0.7526962	0.162857	0.194678
8060	-38.16737	-40.32366	2.156286	0.195848	0.0407951
8070	-37.63158	-38.00882	0.377237	0.159449	0.230425
8080	-38.36649	-37.80299	-0.5635	0.175598	0.295302
8090	-38.2631	-40.67375	2.410653	0.171823	0.0429111
8100	-41.72946	-43.04625	1.31679	0.30009	0.00885984
8110	-37.65481	-37.99365	0.3388378	0.159854	0.233327
8120	-38.0302	-40.56876	2.538554	0.0563108	0.147408
8130	-37.82793	-38.53199	0.7040557	0.253433	0.108291
8140	-37.5779	-38.3532	0.775298	0.232526	0.123063
8150	-37.9185	-38.32016	0.4016642	0.134906	0.252864
8160	-38.51488	-40.20457	1.689684	0.238825	0.0380067
8170	-38.2776	-40.65845	2.380852	0.176986	0.040315
8180	-37.4905	-37.86241	0.3719139	0.185286	0.205046
8190	-37.63669	-38.52504	0.888352	0.23658	0.109271
8200	-37.69459	-37.51343	-0.1811592	0.226794	0.211174
8210	-38.74422	-39.77237	1.02815	0.0705942	0.263216
8220	-37.68734	-39.368	1.680665	0.150283	0.127326
8230	-38.05468	-39.38634	1.331665	0.244894	0.0627741
8240	-39.11024	-37.98271	-1.127525	0.329022	0.190458
8250	-37.43782	-38.57609	1.138269	0.171804	0.152522
8260	-37.48103	-37.97421	0.4931801	0.215942	0.163946
8270	-38.6893	-41.10749	2.418194	0.1867	0.0273855
8280	-38.3392	-37.1515	-1.187698	0.254135	0.270528
8290	-37.41893	-38.33764	0.9187148	0.198115	0.145121
8300	-38.97868	-39.24309	0.2644106	0.308861	0.0907306
8310	-37.60714	-39.23323	1.626093	0.168368	0.113941
8320	-39.10103	-40.39659	1.295558	0.0513306	0.259448
8330	-38.40564	-40.94022	2.534574	0.159331	0.0447297
8340	-37.88238	-39.99183	2.109457	0.183651	0.0570256
8350	-38.13961	-38.79713	0.6575198	0.108701	0.257032
8360	-37.87391	-39.61769	1.743782	0.0690365	0.203136
8370	-38.57058	-37.49856	-1.072016	0.298338	0.21636
8380	-37.42193	-38.47166	1.049731	0.190469	0.141482
8390	-37.51625	-38.59524	1.078984	0.127669	0.201763
8400	-37.67662	-39.65481	1.978188	0.087879	0.164104
8410	-37.89048	-39.80272	1.912242	0.1414	0.116263
8420	-37.785	-38.02923	0.2442309	0.253755	0.147574
8430	-37.45404	-37.92882	0.4747769	0.204464	0.177009
8440	-37.85416	-39.72868	1.874521	0.140206	0.120706
8450	-38.50186	-37.94488	-0.5569766	0.167705	0.302633
8460	-38.26452	-40.94974	2.685229	0.0346122	0.156473
8470	-40.74185	-38.59333	-2.148518	0.185604	0.421814
8480	-38.4112	-39.5774	1.16619	0.0735535	0.248367
8490	-37.67194	-37.67468	0.002747149	0.188082	0.234047
8500	-37.68637	-39.08779	1.401428	0.224116	0.0775431
8510	-38.25517	-40.67852	2.423351	0.0355084	0.178132
8520	-39.9662	-36.9962	-2.969995	0.326426	0.351747
8530	-37.80564	-39.8669	2.061256	0.0994972	0.145331
8540	-37.62492	-39.31133	1.686407	0.124238	0.152876
8550	-37.68374	-39.55759	1.873852	0.175965	0.0850041
8560	-39.19172	-39.84313	0.6514082	0.0768963	0.289363
8570	-38.08025	-38.06689	-0.01335269	0.152804	0.270712
8580	-40.83703	-39.8977	-0.9393236	0.383526	0.119744
8590	-40.45809	-37.62729	-2.830797	0.382932	0.283252
8600	-37.49858	-38.53598	1.037405	0.132801	0.200212
8610	-37.76718	-37.49109	-0.2760852	0.237982	0.208162
8620	-38.97085	-37.05417	-1.916687	0.268427	0.319023
8630	-37.61723	-39.19564	1.578414	0.147385	0.13903
8640	-37.86352	-39.88028	2.016755	0.111336	0.137325
8650	-37.76196	-39.53807	1.776114	0.147466	0.121921
8660	-37.45072	-38.68141	1.230688	0.196418	0.119947
8670	-37.91594	-38.31423	0.3982937	0.262693	0.125367
8680	-37.92572	-39.26785	1.342129	0.239343	0.067424
8690	-38.55711	-38.39666	-0.1604497	0.139244	0.296941
8700	-38.39901	-38.64732	0.2483153	0.121241	0.279737
8710	-39.74682	-37.01357	-2.73325	0.295205	0.362576
8720	-38.56972	-38.41514	-0.1545752	0.300858	0.134821
8730	-37.63999	-38.22421	0.5842207	0.240318	0.131728
8740	-38.60962	-37.23647	-1.373149	0.232161	0.308474
8750	-39.81773	-39.76894	-0.04878921	0.095866	0.330702
8760	-37.91167	-39.9901	2.078431	0.158494	0.0848548
8770	-37.58059	-39.2562	1.675614	0.194711	0.0833326
8780	-37.62293	-39.06228	1.439357	0.217483	0.0809096
8790	-38.13199	-37.82137	-0.3106231	0.277449	0.171671
8800	-41.56448	-37.30801	-4.256465	0.314328	0.474648
8810	-39.2325	-40.68632	1.453821	0.0428623	0.254285
8820	-39.66105	-41.92536	2.264303	0.0139409	0.213399
8830	-37.65778	-37.5548	-0.1029725	0.224616	0.206619
8840	-39.51444	-37.77119	-1.743243	0.346188	0.226323
8850	-38.55254	-37.74917	-0.803373	0.300897	0.190663
8860	-37.57301	-37.83348	0.2604775	0.177731	0.2222
8870	-38.18755	-37.38195	-0.8055924	0.271498	0.220253
8880	-38.91637	-37.50012	-1.416249	0.315829	0.228519
8890	-37.59393	-39.15724	1.563311	0.139712	0.148005
8900	-38.10133	-37.75156	-0.3497623	0.17625	0.27624
8910	-38.21686	-37.53067	-0.6861913	0.196143	0.285324
8920	-38.3743	-40.44995	2.075644	0.208854	0.034735
8930	-37.56777	-38.4542	0.8864238	0.131714	0.214304
8940	-38.77719	-38.01176	-0.7654372	0.313217	0.175076
8950	-40.65256	-37.37158	-3.280979	0.2743	0.430658
8960	-38.65578	-41.10017	2.444394	0.122024	0.0898043
8970	-37.77198	-39.70638	1.9344	0.0694506	0.186304
8980	-41.24712	-37.36125	-3.885874	0.403834	0.353224
8990	-37.90982	-37.43989	-0.4699292	0.251315	0.211526
