state	type_with_type	type_with_size	type_with_sparsity	size_with_type	size_with_size	size_with_sparsity	sparsity_with_type	sparsity_with_size	sparsity_with_sparsity
53360000	1	0.627471132914224	-0.443535282169435	0.627471132914224	1	0.376698079849994	-0.443535282169435	0.376698079849994	1
53370000	1	0.655276315500255	-0.432185173842863	0.655276315500255	1	0.370213830210628	-0.432185173842863	0.370213830210627	1
53380000	1	0.796506427018844	-0.387268774286951	0.796506427018844	1	0.223495503128124	-0.387268774286951	0.223495503128124	1
53390000	1	0.719175782023646	-0.399182638834299	0.719175782023646	1	0.259860826322727	-0.399182638834299	0.259860826322727	1
53400000	1	0.777079982019426	-0.222105786057419	0.777079982019425	1	0.393266224633676	-0.22210578605742	0.393266224633675	1
53410000	1	0.686374111217628	-0.29319517571388	0.686374111217628	1	0.422305786509473	-0.29319517571388	0.422305786509472	1
53420000	1	0.784026977258063	0.0559951737484119	0.784026977258063	1	0.538782635667598	0.055995173748412	0.538782635667598	1
53430000	1	0.412123414761709	-0.247781607245504	0.412123414761709	1	0.395119737299087	-0.247781607245504	0.395119737299087	1
53440000	1	0.380614535229002	-0.298176750766371	0.380614535229002	1	0.485069815343146	-0.298176750766371	0.485069815343146	1
53450000	1	0.599550285978499	-0.432081486726331	0.599550285978498	1	0.379294626581367	-0.432081486726332	0.379294626581366	1
53460000	1	0.0928924520875286	-0.581235087564216	0.0928924520875286	1	0.508726402709804	-0.581235087564216	0.508726402709804	1
53470000	1	-0.696193930512976	-0.926337170368345	-0.696193930512976	1	0.506465387960707	-0.926337170368345	0.506465387960707	1
53480000	1	-0.798875041691337	-0.811223078363808	-0.798875041691337	1	0.434887366612281	-0.811223078363808	0.434887366612281	1
53490000	1	-0.791513946552911	-0.746684418606891	-0.791513946552911	1	0.228101343630186	-0.746684418606891	0.228101343630186	1
53500000	1	-0.805201783966856	-0.849876982639408	-0.805201783966856	1	0.419166240124377	-0.849876982639409	0.419166240124377	1
53510000	1	-0.838179227023174	-0.902710474822098	-0.838179227023174	1	0.542784199770063	-0.902710474822098	0.542784199770063	1
53520000	1	-0.873980903221971	-0.767931547847685	-0.873980903221971	1	0.434151426167486	-0.767931547847685	0.434151426167487	1
53530000	1	-0.690755628048506	-0.930998966701486	-0.690755628048506	1	0.481365198272466	-0.930998966701486	0.481365198272466	1
53540000	1	-0.682875699047413	-0.951001199773191	-0.682875699047413	1	0.467019983362887	-0.951001199773191	0.467019983362888	1
53550000	1	-0.746297050130987	-0.962888766244221	-0.746297050130988	1	0.5583986116633	-0.962888766244221	0.558398611663299	1
53560000	1	-0.607235391681999	-0.929778594096994	-0.607235391681999	1	0.343126943744911	-0.929778594096994	0.343126943744911	1
53570000	1	-0.605150904321912	-0.983802465088329	-0.605150904321912	1	0.531746773318838	-0.983802465088329	0.531746773318838	1
53580000	1	-0.628767687728516	-0.984395251157096	-0.628767687728516	1	0.551062310156103	-0.984395251157096	0.551062310156103	1
53590000	1	-0.208911182975796	-0.992782530479878	-0.208911182975796	1	0.248986358835095	-0.992782530479879	0.248986358835095	1
53600000	1	-0.682675271096548	-0.938412826868969	-0.682675271096548	1	0.522904001846769	-0.938412826868969	0.522904001846769	1
53610000	1	-0.549708142952948	-0.938276616976273	-0.549708142952948	1	0.316659740234872	-0.938276616976272	0.316659740234871	1
53620000	1	-0.754900324982426	-0.894680558659731	-0.754900324982426	1	0.510631052970497	-0.894680558659731	0.510631052970497	1
53630000	1	-0.523860384386834	-0.948986009357395	-0.523860384386833	1	0.293069603262366	-0.948986009357395	0.293069603262367	1
53640000	1	-0.494097660330226	-0.885019693998186	-0.494097660330226	1	0.291686440073589	-0.885019693998186	0.291686440073589	1
53650000	1	-0.425770991456815	-0.954366549966071	-0.425770991456815	1	0.370549427355095	-0.954366549966072	0.370549427355095	1
53660000	1	-0.0920809473384196	-0.960609654087391	-0.0920809473384195	1	0.222492411645692	-0.960609654087391	0.222492411645692	1
53670000	1	-0.110054060098282	-0.93623461127702	-0.110054060098282	1	0.279853089068972	-0.93623461127702	0.279853089068972	1
53680000	1	0.130361385421971	-0.853303530668961	0.130361385421971	1	0.35277059692294	-0.853303530668961	0.35277059692294	1
53690000	1	0.301982795872581	-0.870548293215787	0.301982795872581	1	0.132065085602214	-0.870548293215787	0.132065085602215	1
53700000	1	-0.287023395109031	-0.921228092342845	-0.28702339510903	1	0.53674681930168	-0.921228092342844	0.53674681930168	1
53710000	1	0.179608385377379	-0.876556761666806	0.179608385377379	1	0.227015427904589	-0.876556761666806	0.227015427904589	1
53720000	1	-0.10432639096609	-0.958693715288893	-0.104326390966091	1	0.323926902538124	-0.958693715288893	0.323926902538123	1
53730000	1	0.143601846201231	-0.89917776980857	0.143601846201231	1	0.245594276707417	-0.89917776980857	0.245594276707417	1
53740000	1	0.243134975163917	-0.565862506376028	0.243134975163916	1	0.566397878408232	-0.565862506376028	0.566397878408232	1
53750000	1	0.962155620377318	0.364284520962656	0.962155620377318	1	0.461615007343787	0.364284520962655	0.461615007343787	1
53760000	1	0.943919359309947	0.685324555639674	0.943919359309947	1	0.498361728648527	0.685324555639674	0.498361728648526	1
53770000	1	0.945908952349727	0.686115625874349	0.945908952349727	1	0.579132794227866	0.686115625874349	0.579132794227866	1
53780000	1	0.839562980069402	0.108910543563212	0.839562980069402	1	0.484136721641734	0.108910543563212	0.484136721641734	1
53790000	1	0.947899064425142	0.641164827294322	0.947899064425142	1	0.46604640664762	0.641164827294322	0.46604640664762	1
53800000	1	0.906108963196503	0.349989737749857	0.906108963196503	1	0.414687321419817	0.349989737749857	0.414687321419817	1
53810000	1	0.858574905215844	0.475431100781717	0.858574905215844	1	0.437926893910526	0.475431100781717	0.437926893910526	1
53820000	1	0.917286804365607	0.603956908272797	0.917286804365607	1	0.427289520017748	0.603956908272797	0.427289520017748	1
53830000	1	-0.0114546572131582	0.517219335226242	-0.0114546572131582	1	0.120040013522813	0.517219335226242	0.120040013522813	1
53840000	1	0.59747253282936	0.875456492067569	0.59747253282936	1	0.645982836047925	0.875456492067569	0.645982836047925	1
53850000	1	-0.282113110269441	0.780235798380327	-0.28211311026944	1	0.343825800091558	0.780235798380328	0.343825800091557	1
53860000	1	-0.580998240690542	0.244455141398707	-0.580998240690542	1	0.514423554253339	0.244455141398707	0.514423554253339	1
53870000	1	-0.747595443764864	-0.86606521718062	-0.747595443764864	1	0.408268208706024	-0.86606521718062	0.408268208706024	1
53880000	1	-0.899226275163619	-0.608178528207493	-0.899226275163619	1	0.374430263826436	-0.608178528207493	0.374430263826436	1
53890000	1	-0.922482477670519	-0.0448783623267746	-0.922482477670519	1	0.341752702218843	-0.0448783623267744	0.341752702218843	1
53900000	1	-0.875194963146028	0.0542704195434923	-0.875194963146028	1	0.27321439657443	0.0542704195434922	0.27321439657443	1
53910000	1	-0.790214282793489	-0.158018144730034	-0.790214282793489	1	0.463970301729374	-0.158018144730034	0.463970301729374	1
53920000	1	-0.567662517310886	-0.433260207704342	-0.567662517310886	1	0.445676255239843	-0.433260207704342	0.445676255239843	1
53930000	1	-0.897604163943375	-0.407840701027794	-0.897604163943376	1	0.302778723398214	-0.407840701027794	0.302778723398214	1
53940000	1	-0.719884542622213	-0.689417128787712	-0.719884542622213	1	0.482377218851792	-0.689417128787712	0.482377218851792	1
53950000	1	0.545910238230279	-0.149624022406546	0.545910238230279	1	0.368747645600516	-0.149624022406546	0.368747645600516	1
53960000	1	-0.208555543550088	0.703514349935381	-0.208555543550088	1	0.369428472012003	0.703514349935381	0.369428472012003	1
53970000	1	0.170102058470085	0.699502882098231	0.170102058470085	1	0.201927355690569	0.699502882098231	0.201927355690569	1
53980000	1	0.255582199817864	0.523423153934737	0.255582199817864	1	0.561989348137722	0.523423153934736	0.561989348137722	1
53990000	1	0.204873980343745	0.435405229701984	0.204873980343745	1	0.174987206411889	0.435405229701984	0.174987206411889	1
5.4e+07	1	-0.694364049813388	-0.411244600569429	-0.694364049813388	1	0.340318584250388	-0.411244600569429	0.340318584250388	1
54010000	1	0.11687161563439	-0.471405863378342	0.11687161563439	1	0.461582978805349	-0.471405863378342	0.461582978805349	1
54020000	1	-0.376798021006183	-0.899770273065678	-0.376798021006183	1	0.378111398638414	-0.899770273065678	0.378111398638414	1
54030000	1	-0.414323296998093	-0.929019248008648	-0.414323296998093	1	0.48186874574461	-0.929019248008648	0.48186874574461	1
54040000	1	-0.739932752040189	-0.78053906247239	-0.739932752040189	1	0.315059986077199	-0.780539062472389	0.315059986077199	1
54050000	1	-0.503052604050358	-0.962953798292404	-0.503052604050358	1	0.505029941040058	-0.962953798292404	0.505029941040058	1
54060000	1	-0.512721059768254	-0.917779322067057	-0.512721059768254	1	0.406605681266131	-0.917779322067057	0.406605681266131	1
54070000	1	0.216890948596678	-0.765281734939109	0.216890948596679	1	0.408337486547017	-0.765281734939108	0.408337486547017	1
54080000	1	-0.119726021164875	-0.870742510570255	-0.119726021164876	1	0.364076547225413	-0.870742510570255	0.364076547225413	1
54090000	1	-0.707592828200572	0.0369547620837032	-0.707592828200572	1	0.483526178735274	0.0369547620837032	0.483526178735274	1
54100000	1	-0.780704429230299	0.0917986717355157	-0.780704429230299	1	0.403685800197134	0.0917986717355154	0.403685800197134	1
54110000	1	-0.648246410577086	0.107560770137115	-0.648246410577086	1	0.251880844020197	0.107560770137115	0.251880844020197	1
54120000	1	-0.391625091415473	0.562054653916896	-0.391625091415473	1	0.387022072467999	0.562054653916896	0.387022072467999	1
