# BEAST v10.5.0
# Generated Wed May 13 09:02:05 PDT 2026 [seed=1778688093875]
# -window -working -options
state	posterior	prior	likelihood	precisionMatrix11	precisionMatrix12	precisionMatrix13	precisionMatrix21	precisionMatrix22	precisionMatrix23	precisionMatrix31	precisionMatrix32	precisionMatrix33
0	-276.12216177225923	3.6393376519144516	-279.7614994241737	0.05	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.05
10000	-176.531254328894	2.465165138069887	-178.99641946696389	0.325590765274669	4.016714396820155E-4	0.05769222630147776	4.016714396820155E-4	0.017032235306213773	-0.003570355376132822	0.05769222630147776	-0.003570355376132822	0.03461112527877075
20000	-184.35669914199386	2.5880987398165134	-186.94479788181036	0.2369568896095804	-0.007576115746061235	0.043800348762954334	-0.007576115746061235	0.01888972581199342	-0.0074166023573898	0.043800348762954334	-0.0074166023573898	0.02552409198840623
30000	-176.31651146277864	2.1607232106472263	-178.47723467342587	0.38014511769883025	-0.019896509537948505	0.05661365208676366	-0.019896509537948505	0.020633121648244067	-0.006337725135071783	0.05661365208676366	-0.006337725135071783	0.025840309122871136
40000	-160.92585937223197	1.106001707959297	-162.03186108019128	0.5919702822429397	0.010062284741712915	0.053025836735887885	0.010062284741712915	0.0168113417101912	-0.003998203713606416	0.053025836735887885	-0.003998203713606416	0.017509921669889947
50000	-159.043787374178	0.771958000304747	-159.81574537448276	0.7283773127306804	0.003953998501476925	0.06387290766274649	0.003953998501476925	0.014144529063365588	3.222919507345559E-5	0.06387290766274649	3.222919507345559E-5	0.023585653699050555
60000	-156.8673321883326	-0.19839742704156116	-156.66893476129104	0.9291015005356039	0.0012362869499552395	0.10763687662938896	0.0012362869499552395	0.017219023407026454	-0.00260925012849686	0.10763687662938896	-0.00260925012849686	0.03046463356285299
70000	-192.6975092215283	2.4905001981855914	-195.1880094197139	0.30032113372016667	-0.0018846155206585927	0.04708070425618757	-0.0018846155206585927	0.013172680300623069	0.002080194552799182	0.04708070425618757	0.002080194552799182	0.024420135540674986
80000	-171.2892332992569	1.7843346844696146	-173.07356798372652	0.515820717437317	0.03028372961914266	0.06520767824285406	0.03028372961914266	0.021218893576447267	0.00433792897933981	0.06520767824285406	0.00433792897933981	0.022648422613058453
90000	-153.08945061175535	-0.2269954068040465	-152.86245520495132	1.0053864416235987	0.04693705787256628	0.1433122234378002	0.04693705787256628	0.020015194589542543	0.006937227530429418	0.1433122234378002	0.006937227530429418	0.039594207935204614
100000	-181.0437755264199	1.8546863852523745	-182.89846191167226	0.5086967054959968	0.01859369800646112	0.09818542561414037	0.01859369800646112	0.018041202883246624	-0.0035686175345012888	0.09818542561414037	-0.0035686175345012888	0.0373509149338385
110000	-153.8171919793578	0.6688939775594385	-154.48608595691724	0.8438778196776808	0.020944162281609006	0.11087693570467379	0.020944162281609006	0.0211843911345988	-0.00346813864670482	0.11087693570467379	-0.00346813864670482	0.036793951645894656
120000	-159.97634153505987	1.6742193905292937	-161.65056092558916	0.6335064000708887	0.02325062538429577	0.06926779953278146	0.02325062538429577	0.01732078037071798	3.824542818164187E-4	0.06926779953278146	3.824542818164187E-4	0.0273759803761734
130000	-164.30016049434656	1.9965567893254645	-166.29671728367202	0.5073851167260935	-0.009893473442863721	0.08941763424861753	-0.009893473442863721	0.016468461203905414	-0.005380467646458203	0.08941763424861753	-0.005380467646458203	0.03578891583432917
140000	-147.55304684722572	0.5446152669002217	-148.09766211412594	0.865853102990442	0.0010557432274640923	0.14062347707594747	0.0010557432274640923	0.0161725801527009	-0.003028666188743109	0.14062347707594747	-0.003028666188743109	0.04091805040844728
150000	-130.66052144268298	-4.083721009477538	-126.57680043320545	1.8315408167904792	0.0592560896075951	0.08186349552118335	0.0592560896075951	0.02060498031036374	7.172184771231816E-4	0.08186349552118335	7.172184771231816E-4	0.01958879743389361
160000	-164.8131934231685	1.8834005606588602	-166.69659398382737	0.4948256089353828	-0.012652419956300799	0.09210811452165532	-0.012652419956300799	0.019467883912219694	-0.004482840674301408	0.09210811452165532	-0.004482840674301408	0.03277577912741886
170000	-161.67646183187776	1.134979798244292	-162.81144163012206	0.6335325684359405	0.0039446392692298665	0.065244164582271	0.0039446392692298665	0.015185566878601163	-0.0037626561376600453	0.065244164582271	-0.0037626561376600453	0.02069111342845724
180000	-178.53497692318038	2.191338576026993	-180.72631549920737	0.3867105393026477	-0.007552375103819392	0.029432839269179105	-0.007552375103819392	0.014761484638958045	-0.0018725244507822227	0.029432839269179105	-0.0018725244507822227	0.01875683512360581
190000	-182.729158603361	2.5705606054760013	-185.299719208837	0.22571208684141045	0.008192842859606529	0.06539951038722035	0.008192842859606529	0.013829381546958166	0.0028718358608354542	0.06539951038722035	0.0028718358608354542	0.03456724003559157
200000	-207.11372780676388	3.033002043870934	-210.1467298506348	0.15071475018318653	0.012284114734563745	0.06252265504706421	0.012284114734563745	0.022304117821742204	0.003367217632076946	0.06252265504706421	0.003367217632076946	0.04430881945313292
210000	-200.40760070023518	2.9219546025183796	-203.32955530275356	0.1790091656031562	-0.02048833996471682	0.03925286317738411	-0.02048833996471682	0.020048351670017124	-0.004198837280888355	0.03925286317738411	-0.004198837280888355	0.022447930696367933
220000	-165.01063709358627	0.7301722933039128	-165.7408093868902	0.7138451375633287	-0.010118454069366681	0.12325770681840657	-0.010118454069366681	0.01012973187735785	-0.004858463040265903	0.12325770681840657	-0.004858463040265903	0.04435267214429779
230000	-171.25095638898887	1.7309939319675083	-172.98195032095637	0.5380635156423057	-0.020093453985237517	0.07931849101227156	-0.020093453985237517	0.014144844905535758	-0.004490881305748438	0.07931849101227156	-0.004490881305748438	0.029146111801369036
240000	-176.18891747482385	1.7715369299789994	-177.96045440480285	0.4413111309591789	0.029575311264962316	0.09774752706453536	0.029575311264962316	0.013202137109777516	0.007469343744684776	0.09774752706453536	0.007469343744684776	0.0391114771954459
